Team Modified,Market,Bookmaker,Point,Implied Probability,Vegas Line
Gardner Webb,spreads,betonlineag,14.5,0.48780487804878053,1.0499999999999998
High Point,spreads,betonlineag,-14.5,0.5555555555555556,-125.0
Gardner Webb,spreads,lowvig,14.5,0.47846889952153115,1.0899999999999999
High Point,spreads,lowvig,-14.5,0.5494505494505494,-121.95121951219511
Gardner Webb,spreads,draftkings,14.5,0.5050505050505051,-102.04081632653062
High Point,spreads,draftkings,-14.5,0.5405405405405405,-117.6470588235294
Gardner Webb,spreads,betmgm,15.5,0.5405405405405405,-117.6470588235294
High Point,spreads,betmgm,-15.5,0.5050505050505051,-102.04081632653062
Gardner Webb,spreads,mybookieag,15.0,0.5235602094240838,-109.8901098901099
High Point,spreads,mybookieag,-15.0,0.5235602094240838,-109.8901098901099
Gardner Webb,spreads,fanduel,15.5,0.5319148936170213,-113.63636363636365
High Point,spreads,fanduel,-15.5,0.5154639175257733,-106.38297872340426
Gardner Webb,spreads,betrivers,15.0,0.5208333333333334,-108.69565217391305
High Point,spreads,betrivers,-15.0,0.5291005291005292,-112.35955056179776
Gardner Webb,spreads,bovada,15.0,0.5128205128205129,-105.26315789473685
High Point,spreads,bovada,-15.0,0.53475935828877,-114.94252873563217
Drake,spreads,fanduel,-9.5,0.5291005291005292,-112.35955056179776
Southern Illinois,spreads,fanduel,9.5,0.5181347150259068,-107.52688172043011
Drake,spreads,betrivers,-10.0,0.5208333333333334,-108.69565217391305
Southern Illinois,spreads,betrivers,10.0,0.5291005291005292,-112.35955056179776
Drake,spreads,mybookieag,-10.0,0.5235602094240838,-109.8901098901099
Southern Illinois,spreads,mybookieag,10.0,0.5235602094240838,-109.8901098901099
Drake,spreads,draftkings,-9.5,0.5405405405405405,-117.6470588235294
Southern Illinois,spreads,draftkings,9.5,0.5050505050505051,-102.04081632653062
Drake,spreads,betmgm,-10.5,0.5128205128205129,-105.26315789473685
Southern Illinois,spreads,betmgm,10.5,0.53475935828877,-114.94252873563217
Drake,spreads,betonlineag,-10.0,0.5235602094240838,-109.8901098901099
Southern Illinois,spreads,betonlineag,10.0,0.5235602094240838,-109.8901098901099
Drake,spreads,lowvig,-10.0,0.5154639175257733,-106.38297872340426
Southern Illinois,spreads,lowvig,10.0,0.5154639175257733,-106.38297872340426
Drake,spreads,bovada,-10.0,0.5235602094240838,-109.8901098901099
Southern Illinois,spreads,bovada,10.0,0.5235602094240838,-109.8901098901099
Drake,spreads,betus,-10.0,0.5235602094240838,-109.8901098901099
Southern Illinois,spreads,betus,10.0,0.5235602094240838,-109.8901098901099
Delaware Blue,spreads,betonlineag,-5.5,0.5291005291005292,-112.35955056179776
St.ony Brook,spreads,betonlineag,5.5,0.5181347150259068,-107.52688172043011
Delaware Blue,spreads,lowvig,-5.5,0.5181347150259068,-107.52688172043011
St.ony Brook,spreads,lowvig,5.5,0.5102040816326531,-104.16666666666667
Delaware Blue,spreads,draftkings,-5.5,0.5291005291005292,-112.35955056179776
St.ony Brook,spreads,draftkings,5.5,0.5181347150259068,-107.52688172043011
Delaware Blue,spreads,betmgm,-5.5,0.5235602094240838,-109.8901098901099
St.ony Brook,spreads,betmgm,5.5,0.5235602094240838,-109.8901098901099
Delaware Blue,spreads,betus,-5.5,0.5235602094240838,-109.8901098901099
St.ony Brook,spreads,betus,5.5,0.5235602094240838,-109.8901098901099
Delaware Blue,spreads,mybookieag,-5.5,0.5235602094240838,-109.8901098901099
St.ony Brook,spreads,mybookieag,5.5,0.5235602094240838,-109.8901098901099
Delaware Blue,spreads,fanduel,-5.5,0.53475935828877,-114.94252873563217
St.ony Brook,spreads,fanduel,5.5,0.5128205128205129,-105.26315789473685
Delaware Blue,spreads,bovada,-5.5,0.53475935828877,-114.94252873563217
St.ony Brook,spreads,bovada,5.5,0.5128205128205129,-105.26315789473685
Delaware Blue,spreads,betrivers,-6.0,0.5181347150259068,-107.52688172043011
St.ony Brook,spreads,betrivers,6.0,0.5319148936170213,-113.63636363636365
Presbyterian Blue,spreads,betonlineag,4.0,0.5154639175257733,-106.38297872340426
Radford,spreads,betonlineag,-4.0,0.5319148936170213,-113.63636363636365
Presbyterian Blue,spreads,lowvig,4.0,0.5050505050505051,-102.04081632653062
Radford,spreads,lowvig,-4.0,0.5235602094240838,-109.8901098901099
Presbyterian Blue,spreads,mybookieag,4.0,0.5235602094240838,-109.8901098901099
Radford,spreads,mybookieag,-4.0,0.5235602094240838,-109.8901098901099
Presbyterian Blue,spreads,draftkings,4.5,0.5405405405405405,-117.6470588235294
Radford,spreads,draftkings,-4.5,0.5050505050505051,-102.04081632653062
Presbyterian Blue,spreads,fanduel,3.5,0.5128205128205129,-105.26315789473685
Radford,spreads,fanduel,-3.5,0.53475935828877,-114.94252873563217
Presbyterian Blue,spreads,betmgm,4.5,0.53475935828877,-114.94252873563217
Radford,spreads,betmgm,-4.5,0.5128205128205129,-105.26315789473685
Presbyterian Blue,spreads,betrivers,4.0,0.5319148936170213,-113.63636363636365
Radford,spreads,betrivers,-4.0,0.5181347150259068,-107.52688172043011
Presbyterian Blue,spreads,bovada,4.0,0.5235602094240838,-109.8901098901099
Radford,spreads,bovada,-4.0,0.5235602094240838,-109.8901098901099
Belmont,spreads,fanduel,-1.5,0.5,100
Illinois St.,spreads,fanduel,1.5,0.5494505494505494,-121.95121951219511
Belmont,spreads,betmgm,-1.5,0.48780487804878053,1.0499999999999998
Illinois St.,spreads,betmgm,1.5,0.5555555555555556,-125.0
Belmont,spreads,draftkings,1.0,0.53475935828877,-114.94252873563217
Illinois St.,spreads,draftkings,-1.0,0.5128205128205129,-105.26315789473685
Belmont,spreads,mybookieag,1.0,0.5235602094240838,-109.8901098901099
Illinois St.,spreads,mybookieag,-1.0,0.5235602094240838,-109.8901098901099
Belmont,spreads,betonlineag,1.0,0.5235602094240838,-109.8901098901099
Illinois St.,spreads,betonlineag,-1.0,0.5235602094240838,-109.8901098901099
Belmont,spreads,lowvig,1.0,0.5154639175257733,-106.38297872340426
Illinois St.,spreads,lowvig,-1.0,0.5154639175257733,-106.38297872340426
Belmont,spreads,betrivers,-1.0,0.5128205128205129,-105.26315789473685
Illinois St.,spreads,betrivers,1.0,0.5405405405405405,-117.6470588235294
Belmont,spreads,betus,0.0,0.5235602094240838,-109.8901098901099
Illinois St.,spreads,betus,0.0,0.5235602094240838,-109.8901098901099
Belmont,spreads,bovada,-1.0,0.5235602094240838,-109.8901098901099
Illinois St.,spreads,bovada,1.0,0.5235602094240838,-109.8901098901099
Hofstra,spreads,betonlineag,-8.5,0.5235602094240838,-109.8901098901099
North Carolina A&T,spreads,betonlineag,8.5,0.5235602094240838,-109.8901098901099
Hofstra,spreads,lowvig,-8.5,0.5154639175257733,-106.38297872340426
North Carolina A&T,spreads,lowvig,8.5,0.5154639175257733,-106.38297872340426
Hofstra,spreads,draftkings,-8.5,0.5050505050505051,-102.04081632653062
North Carolina A&T,spreads,draftkings,8.5,0.5405405405405405,-117.6470588235294
Hofstra,spreads,betmgm,-8.5,0.5128205128205129,-105.26315789473685
North Carolina A&T,spreads,betmgm,8.5,0.53475935828877,-114.94252873563217
Hofstra,spreads,betus,-8.0,0.5235602094240838,-109.8901098901099
North Carolina A&T,spreads,betus,8.0,0.5235602094240838,-109.8901098901099
Hofstra,spreads,mybookieag,-8.0,0.5235602094240838,-109.8901098901099
North Carolina A&T,spreads,mybookieag,8.0,0.5235602094240838,-109.8901098901099
Hofstra,spreads,fanduel,-8.5,0.5235602094240838,-109.8901098901099
North Carolina A&T,spreads,fanduel,8.5,0.5235602094240838,-109.8901098901099
Hofstra,spreads,bovada,-8.0,0.5235602094240838,-109.8901098901099
North Carolina A&T,spreads,bovada,8.0,0.5235602094240838,-109.8901098901099
Mercer,spreads,betonlineag,-6.5,0.5235602094240838,-109.8901098901099
Western Carolina,spreads,betonlineag,6.5,0.5235602094240838,-109.8901098901099
Mercer,spreads,lowvig,-6.5,0.5154639175257733,-106.38297872340426
Western Carolina,spreads,lowvig,6.5,0.5154639175257733,-106.38297872340426
Mercer,spreads,draftkings,-6.5,0.5291005291005292,-112.35955056179776
Western Carolina,spreads,draftkings,6.5,0.5181347150259068,-107.52688172043011
Mercer,spreads,betmgm,-6.5,0.5235602094240838,-109.8901098901099
Western Carolina,spreads,betmgm,6.5,0.5235602094240838,-109.8901098901099
Mercer,spreads,betus,-6.5,0.5235602094240838,-109.8901098901099
Western Carolina,spreads,betus,6.5,0.5235602094240838,-109.8901098901099
Mercer,spreads,mybookieag,-7.0,0.5235602094240838,-109.8901098901099
Western Carolina,spreads,mybookieag,7.0,0.5235602094240838,-109.8901098901099
Mercer,spreads,fanduel,-7.5,0.5154639175257733,-106.38297872340426
Western Carolina,spreads,fanduel,7.5,0.5319148936170213,-113.63636363636365
Mercer,spreads,bovada,-7.5,0.5128205128205129,-105.26315789473685
Western Carolina,spreads,bovada,7.5,0.53475935828877,-114.94252873563217
Mercer,spreads,betrivers,-6.5,0.5235602094240838,-109.8901098901099
Western Carolina,spreads,betrivers,6.5,0.5235602094240838,-109.8901098901099
Ball St.,spreads,betonlineag,9.5,0.5235602094240838,-109.8901098901099
