Team Modified,Market,Bookmaker,Point,Implied Probability,Vegas Line
Providence,h2h,draftkings,,0.7751937984496123,-344.8275862
DePaul,spreads,draftkings,7.5,0.5181347150259068,-107.5268817
Providence,spreads,draftkings,-7.5,0.5291005291005292,-112.3595506
Over,totals,draftkings,144.5,0.5128205128205129,-105.2631579
Under,totals,draftkings,144.5,0.534759358,-114.9425287
DePaul,h2h,mybookieag,,0.27027027027027023,2.7
Providence,h2h,mybookieag,,0.78125,-357.1428571
DePaul,spreads,mybookieag,7.5,0.5235602094240838,-109.8901099
Providence,spreads,mybookieag,-7.5,0.5235602094240838,-109.8901099
Over,totals,mybookieag,144.5,0.5235602094240838,-109.8901099
Under,totals,mybookieag,144.5,0.5235602094240838,-109.8901099
DePaul,h2h,fanduel,,0.2857142857142857,2.5
Providence,h2h,fanduel,,0.7575757575757576,-312.5
DePaul,spreads,fanduel,7.5,0.5235602094240838,-109.8901099
Providence,spreads,fanduel,-7.5,0.5235602094240838,-109.8901099
Over,totals,fanduel,144.5,0.534759358,-114.9425287
Under,totals,fanduel,144.5,0.5128205128205129,-105.2631579
DePaul,h2h,bovada,,0.26666666666666666,2.75
Providence,h2h,bovada,,0.7751937984496123,-344.8275862
DePaul,spreads,bovada,8,0.5235602094240838,-109.8901099
Providence,spreads,bovada,-8,0.5235602094240838,-109.8901099
Over,totals,bovada,144.5,0.5128205128205129,-105.2631579
Under,totals,bovada,144.5,0.534759358,-114.9425287
DePaul,h2h,betus,,0.26666666666666666,2.75
Providence,h2h,betus,,0.7751937984496123,-344.8275862
DePaul,spreads,betus,7.5,0.5235602094240838,-109.8901099
Providence,spreads,betus,-7.5,0.5235602094240838,-109.8901099
Over,totals,betus,144,0.5235602094240838,-109.8901099
Under,totals,betus,144,0.5235602094240838,-109.8901099
DePaul,h2h,betmgm,,0.2777777777777778,2.6
Providence,h2h,betmgm,,0.7633587786259541,-322.5806452
DePaul,spreads,betmgm,7.5,0.5235602094240838,-109.8901099
Providence,spreads,betmgm,-7.5,0.5235602094240838,-109.8901099
Over,totals,betmgm,144.5,0.5128205128205129,-105.2631579
Under,totals,betmgm,144.5,0.534759358,-114.9425287
DePaul,h2h,betrivers,,0.2857142857142857,2.5
Providence,h2h,betrivers,,0.7692307692307692,-333.3333333
DePaul,spreads,betrivers,7.5,0.5235602094240838,-109.8901099
Providence,spreads,betrivers,-7.5,0.5235602094240838,-109.8901099
Over,totals,betrivers,144.5,0.5235602094240838,-109.8901099
Under,totals,betrivers,144.5,0.5235602094240838,-109.8901099
Maryland,h2h,betonlineag,,0.45454545454545453,1.2000000000000002
Michigan,h2h,betonlineag,,0.5847953216374269,-140.8450704
Maryland,spreads,betonlineag,2.5,0.5235602094240838,-109.8901099
Michigan,spreads,betonlineag,-2.5,0.5235602094240838,-109.8901099
Over,totals,betonlineag,153,0.5235602094240838,-109.8901099
Under,totals,betonlineag,153,0.5235602094240838,-109.8901099
Maryland,h2h,lowvig,,0.45454545454545453,1.2000000000000002
Michigan,h2h,lowvig,,0.5847953216374269,-140.8450704
Maryland,spreads,lowvig,2.5,0.5154639175257733,-106.3829787
Michigan,spreads,lowvig,-2.5,0.5154639175257733,-106.3829787
Over,totals,lowvig,153,0.5181347150259068,-107.5268817
Under,totals,lowvig,153,0.5181347150259068,-107.5268817
Maryland,h2h,fanduel,,0.4716981132075471,1.12
Michigan,h2h,fanduel,,0.5714285714285714,-133.3333333
Maryland,spreads,fanduel,2.5,0.5405405405405405,-117.6470588
Michigan,spreads,fanduel,-2.5,0.5102040816326531,-104.1666667
Over,totals,fanduel,153.5,0.5235602094240838,-109.8901099
Under,totals,fanduel,153.5,0.5235602094240838,-109.8901099
Maryland,h2h,draftkings,,0.45454545454545453,1.2000000000000002
Michigan,h2h,draftkings,,0.5882352941176471,-142.8571429
Maryland,spreads,draftkings,2.5,0.5235602094240838,-109.8901099
Michigan,spreads,draftkings,-2.5,0.5235602094240838,-109.8901099
Over,totals,draftkings,152.5,0.534759358,-114.9425287
Under,totals,draftkings,152.5,0.5128205128205129,-105.2631579
Maryland,h2h,mybookieag,,0.45248868778280543,1.21
Michigan,h2h,mybookieag,,0.5988023952095809,-149.2537313
Maryland,spreads,mybookieag,2.5,0.5235602094240838,-109.8901099
Michigan,spreads,mybookieag,-2.5,0.5235602094240838,-109.8901099
Over,totals,mybookieag,153,0.5235602094240838,-109.8901099
Under,totals,mybookieag,153,0.5235602094240838,-109.8901099
Maryland,h2h,betrivers,,0.4672897196261682,1.1400000000000001
Michigan,h2h,betrivers,,0.5813953488372093,-138.8888889
Maryland,spreads,betrivers,2.5,0.5319148936170213,-113.6363636
Michigan,spreads,betrivers,-2.5,0.5181347150259068,-107.5268817
Over,totals,betrivers,153,0.5235602094240838,-109.8901099
Under,totals,betrivers,153,0.5235602094240838,-109.8901099
Maryland,h2h,bovada,,0.4444444444444444,1.25
Michigan,h2h,bovada,,0.591715976,-144.9275362
Maryland,spreads,bovada,2.5,0.5235602094240838,-109.8901099
Michigan,spreads,bovada,-2.5,0.5235602094240838,-109.8901099
Over,totals,bovada,152.5,0.5235602094240838,-109.8901099
Under,totals,bovada,152.5,0.5235602094240838,-109.8901099
Maryland,h2h,betus,,0.45454545454545453,1.2000000000000002
Michigan,h2h,betus,,0.5847953216374269,-140.8450704
Maryland,spreads,betus,2.5,0.5235602094240838,-109.8901099
Michigan,spreads,betus,-2.5,0.5235602094240838,-109.8901099
Over,totals,betus,153.5,0.5235602094240838,-109.8901099
Under,totals,betus,153.5,0.5235602094240838,-109.8901099
Maryland,h2h,betmgm,,0.4587155963302752,1.1800000000000002
Michigan,h2h,betmgm,,0.591715976,-144.9275362
Maryland,spreads,betmgm,2.5,0.5235602094240838,-109.8901099
Michigan,spreads,betmgm,-2.5,0.5235602094240838,-109.8901099
Over,totals,betmgm,152.5,0.534759358,-114.9425287
Under,totals,betmgm,152.5,0.5128205128205129,-105.2631579
Alabama,h2h,betonlineag,,0.6172839506172839,-161.2903226
Florida,h2h,betonlineag,,0.4166666666666667,1.4
Alabama,spreads,betonlineag,-3.5,0.5235602094240838,-109.8901099
Florida,spreads,betonlineag,3.5,0.5235602094240838,-109.8901099
Over,totals,betonlineag,178.5,0.5235602094240838,-109.8901099
Under,totals,betonlineag,178.5,0.5235602094240838,-109.8901099
Alabama,h2h,lowvig,,0.6172839506172839,-161.2903226
Florida,h2h,lowvig,,0.4166666666666667,1.4
Alabama,spreads,lowvig,-3.5,0.5154639175257733,-106.3829787
Florida,spreads,lowvig,3.5,0.5154639175257733,-106.3829787
Over,totals,lowvig,178.5,0.5181347150259068,-107.5268817
Under,totals,lowvig,178.5,0.5181347150259068,-107.5268817
Alabama,h2h,fanduel,,0.6024096385542169,-151.5151515
Florida,h2h,fanduel,,0.4424778761061947,1.2599999999999998
Alabama,spreads,fanduel,-3.5,0.5050505050505051,-102.0408163
Florida,spreads,fanduel,3.5,0.5464480874316939,-120.4819277
Over,totals,fanduel,178.5,0.5235602094240838,-109.8901099
Under,totals,fanduel,178.5,0.5235602094240838,-109.8901099
Alabama,h2h,mybookieag,,0.6369426751592356,-175.4385965
Florida,h2h,mybookieag,,0.4132231404958678,1.42
Alabama,spreads,mybookieag,-3.5,0.5235602094240838,-109.8901099
Florida,spreads,mybookieag,3.5,0.5235602094240838,-109.8901099
Over,totals,mybookieag,178.5,0.5235602094240838,-109.8901099
Under,totals,mybookieag,178.5,0.5235602094240838,-109.8901099
Alabama,h2h,betrivers,,0.6060606060606061,-153.8461538
Florida,h2h,betrivers,,0.4385964912280702,1.2799999999999998
Alabama,spreads,betrivers,-3.5,0.5208333333333334,-108.6956522
Florida,spreads,betrivers,3.5,0.5291005291005292,-112.3595506
Over,totals,betrivers,178.5,0.5208333333333334,-108.6956522
Under,totals,betrivers,178.5,0.5291005291005292,-112.3595506
Alabama,h2h,draftkings,,0.6060606060606061,-153.8461538
Florida,h2h,draftkings,,0.4347826086956522,1.2999999999999998
Alabama,spreads,draftkings,-3.5,0.5050505050505051,-102.0408163
Florida,spreads,draftkings,3.5,0.5405405405405405,-117.6470588
Over,totals,draftkings,178.5,0.5181347150259068,-107.5268817
Under,totals,draftkings,178.5,0.5291005291005292,-112.3595506
Alabama,h2h,bovada,,0.6211180124223602,-163.9344262
Florida,h2h,bovada,,0.4166666666666667,1.4
Alabama,spreads,bovada,-3.5,0.5128205128205129,-105.2631579
Florida,spreads,bovada,3.5,0.534759358,-114.9425287
Over,totals,bovada,179,0.5235602094240838,-109.8901099
Under,totals,bovada,179,0.5235602094240838,-109.8901099
Alabama,h2h,betus,,0.6172839506172839,-161.2903226
Florida,h2h,betus,,0.42016806722689076,1.38
Alabama,spreads,betus,-3.5,0.5235602094240838,-109.8901099
Florida,spreads,betus,3.5,0.5235602094240838,-109.8901099
Over,totals,betus,178.5,0.5235602094240838,-109.8901099
Under,totals,betus,178.5,0.5235602094240838,-109.8901099
Alabama,h2h,betmgm,,0.6172839506172839,-161.2903226
Florida,h2h,betmgm,,0.425531915,1.35
Alabama,spreads,betmgm,-3.5,0.5128205128205129,-105.2631579
Florida,spreads,betmgm,3.5,0.534759358,-114.9425287
Over,totals,betmgm,178.5,0.5235602094240838,-109.8901099
Under,totals,betmgm,178.5,0.5235602094240838,-109.8901099
Boston College,h2h,betonlineag,,0.10810810810810811,8.25
Clemson,h2h,betonlineag,,0.9345794392523364,-1428.571429
Boston College,spreads,betonlineag,15,0.5128205128205129,-105.2631579
Clemson,spreads,betonlineag,-15,0.534759358,-114.9425287
Over,totals,betonlineag,136.5,0.5128205128205129,-105.2631579
Under,totals,betonlineag,136.5,0.534759358,-114.9425287
Boston College,h2h,lowvig,,0.10810810810810811,8.25
Clemson,h2h,lowvig,,0.9345794392523364,-1428.571429
Boston College,spreads,lowvig,15,0.5025125628140703,-101.010101
Clemson,spreads,lowvig,-15,0.5263157894736842,-111.1111111
Over,totals,lowvig,136.5,0.5076142131979695,-103.0927835
Under,totals,lowvig,136.5,0.5319148936170213,-113.6363636
Boston College,h2h,draftkings,,0.10526315789473684,8.5
Clemson,h2h,draftkings,,0.9345794392523364,-1428.571429
Boston College,spreads,draftkings,15.5,0.5405405405405405,-117.6470588
Clemson,spreads,draftkings,-15.5,0.5050505050505051,-102.0408163
Over,totals,draftkings,136.5,0.5235602094240838,-109.8901099
Under,totals,draftkings,136.5,0.5235602094240838,-109.8901099
Boston College,h2h,mybookieag,,0.10256410256410256,8.75
Clemson,h2h,mybookieag,,0.9433962264150942,-1666.666667
Boston College,spreads,mybookieag,15,0.5235602094240838,-109.8901099
Clemson,spreads,mybookieag,-15,0.5235602094240838,-109.8901099
Over,totals,mybookieag,136.5,0.5235602094240838,-109.8901099
Under,totals,mybookieag,136.5,0.5235602094240838,-109.8901099
Boston College,h2h,fanduel,,0.098039216,9.2
Clemson,h2h,fanduel,,0.9433962264150942,-1666.666667
Boston College,spreads,fanduel,15.5,0.5464480874316939,-120.4819277
Clemson,spreads,fanduel,-15.5,0.5050505050505051,-102.0408163
Over,totals,fanduel,136.5,0.5128205128205129,-105.2631579
Under,totals,fanduel,136.5,0.534759358,-114.9425287
Boston College,spreads,bovada,15,0.5235602094240838,-109.8901099
Clemson,spreads,bovada,-15,0.5235602094240838,-109.8901099
Over,totals,bovada,136.5,0.5235602094240838,-109.8901099
Under,totals,bovada,136.5,0.5235602094240838,-109.8901099
Boston College,h2h,betus,,0.10810810810810811,8.25
Clemson,h2h,betus,,0.9345794392523364,-1428.571429
Boston College,spreads,betus,15,0.5235602094240838,-109.8901099
Clemson,spreads,betus,-15,0.5235602094240838,-109.8901099
Over,totals,betus,136.5,0.5235602094240838,-109.8901099
Under,totals,betus,136.5,0.5235602094240838,-109.8901099
Boston College,h2h,betmgm,,0.10526315789473684,8.5
Clemson,h2h,betmgm,,0.9433962264150942,-1666.666667
Boston College,spreads,betmgm,14.5,0.5128205128205129,-105.2631579
Clemson,spreads,betmgm,-14.5,0.534759358,-114.9425287
Over,totals,betmgm,136.5,0.5128205128205129,-105.2631579
Under,totals,betmgm,136.5,0.534759358,-114.9425287
Boston College,h2h,betrivers,,0.095238095,9.5
Clemson,h2h,betrivers,,0.9523809523809523,-2000
Boston College,spreads,betrivers,15,0.5235602094240838,-109.8901099
Clemson,spreads,betrivers,-15,0.5235602094240838,-109.8901099
Over,totals,betrivers,136.5,0.5235602094240838,-109.8901099
Under,totals,betrivers,136.5,0.5235602094240838,-109.8901099
Butler,h2h,betonlineag,,0.37037037037037035,1.7000000000000002
Xavier,h2h,betonlineag,,0.6622516556291391,-196.0784314
Butler,spreads,betonlineag,4,0.5,1
Xavier,spreads,betonlineag,-4,0.5464480874316939,-120.4819277
Over,totals,betonlineag,155,0.5102040816326531,-104.1666667
Under,totals,betonlineag,155,0.5376344086021505,-116.2790698
Butler,h2h,lowvig,,0.37037037037037035,1.7000000000000002
Xavier,h2h,lowvig,,0.6622516556291391,-196.0784314
Butler,spreads,lowvig,4,0.49019607843137253,1.04
Xavier,spreads,lowvig,-4,0.5376344086021505,-116.2790698
Over,totals,lowvig,155,0.5050505050505051,-102.0408163
Under,totals,lowvig,155,0.5319148936170213,-113.6363636
Butler,h2h,fanduel,,0.4065040650406504,1.46
Xavier,h2h,fanduel,,0.6369426751592356,-175.4385965
Butler,spreads,fanduel,3.5,0.5128205128205129,-105.2631579
Xavier,spreads,fanduel,-3.5,0.534759358,-114.9425287
Over,totals,fanduel,154.5,0.534759358,-114.9425287
Under,totals,fanduel,154.5,0.5128205128205129,-105.2631579
Butler,h2h,mybookieag,,0.3952569169960475,1.5299999999999998
Xavier,h2h,mybookieag,,0.6535947712418301,-188.6792453
Butler,spreads,mybookieag,4,0.5235602094240838,-109.8901099
Xavier,spreads,mybookieag,-4,0.5235602094240838,-109.8901099
Over,totals,mybookieag,154.5,0.5235602094240838,-109.8901099
Under,totals,mybookieag,154.5,0.5235602094240838,-109.8901099
Butler,h2h,draftkings,,0.3787878787878788,1.6400000000000001
Xavier,h2h,draftkings,,0.6622516556291391,-196.0784314
Butler,spreads,draftkings,4.5,0.5291005291005292,-112.3595506
Xavier,spreads,draftkings,-4.5,0.5181347150259068,-107.5268817
Over,totals,draftkings,154.5,0.5181347150259068,-107.5268817
Under,totals,draftkings,154.5,0.5291005291005292,-112.3595506
Butler,h2h,bovada,,0.37037037037037035,1.7000000000000002
Xavier,h2h,bovada,,0.6666666666666666,-200
Butler,spreads,bovada,4,0.5128205128205129,-105.2631579
Xavier,spreads,bovada,-4,0.534759358,-114.9425287
Over,totals,bovada,154,0.5235602094240838,-109.8901099
Under,totals,bovada,154,0.5235602094240838,-109.8901099
Butler,h2h,betus,,0.3861003861003861,1.5899999999999999
Xavier,h2h,betus,,0.6493506493506493,-185.1851852
Butler,spreads,betus,4,0.5235602094240838,-109.8901099
Xavier,spreads,betus,-4,0.5235602094240838,-109.8901099
Over,totals,betus,154.5,0.5235602094240838,-109.8901099
Under,totals,betus,154.5,0.5235602094240838,-109.8901099
Butler,h2h,betmgm,,0.3921568627450981,1.5499999999999998
Xavier,h2h,betmgm,,0.6535947712418301,-188.6792453
Butler,spreads,betmgm,4.5,0.534759358,-114.9425287
Xavier,spreads,betmgm,-4.5,0.5128205128205129,-105.2631579
Over,totals,betmgm,154.5,0.5235602094240838,-109.8901099
Under,totals,betmgm,154.5,0.5235602094240838,-109.8901099
Butler,h2h,betrivers,,0.40322580645161293,1.48
Xavier,h2h,betrivers,,0.641025641,-178.5714286
Butler,spreads,betrivers,4,0.5291005291005292,-112.3595506
Xavier,spreads,betrivers,-4,0.5208333333333334,-108.6956522
Over,totals,betrivers,154.5,0.5319148936170213,-113.6363636
Under,totals,betrivers,154.5,0.5181347150259068,-107.5268817
Central Connecticut St.,h2h,draftkings,,0.9259259259259258,-1250
Le Moyne,h2h,draftkings,,0.11764705882352941,7.5
Central Connecticut St.,spreads,draftkings,-13.5,0.5235602094240838,-109.8901099
Le Moyne,spreads,draftkings,13.5,0.5235602094240838,-109.8901099
Over,totals,draftkings,144.5,0.534759358,-114.9425287
Under,totals,draftkings,144.5,0.5128205128205129,-105.2631579
Central Connecticut St.,h2h,mybookieag,,0.9433962264150942,-1666.666667
Le Moyne,h2h,mybookieag,,0.14285714285714285,6
Central Connecticut St.,spreads,mybookieag,-13.5,0.5235602094240838,-109.8901099
Le Moyne,spreads,mybookieag,13.5,0.5235602094240838,-109.8901099
Over,totals,mybookieag,145,0.5235602094240838,-109.8901099
Under,totals,mybookieag,145,0.5235602094240838,-109.8901099
Central Connecticut St.,h2h,lowvig,,0.9259259259259258,-1250
Le Moyne,h2h,lowvig,,0.11428571428571428,7.75
Central Connecticut St.,spreads,lowvig,-13.5,0.5154639175257733,-106.3829787
Le Moyne,spreads,lowvig,13.5,0.5154639175257733,-106.3829787
Over,totals,lowvig,145,0.5076142131979695,-103.0927835
Under,totals,lowvig,145,0.5319148936170213,-113.6363636
Central Connecticut St.,h2h,betonlineag,,0.9259259259259258,-1250
Le Moyne,h2h,betonlineag,,0.11428571428571428,7.75
Central Connecticut St.,spreads,betonlineag,-13.5,0.5235602094240838,-109.8901099
Le Moyne,spreads,betonlineag,13.5,0.5235602094240838,-109.8901099
Over,totals,betonlineag,145,0.5128205128205129,-105.2631579
Under,totals,betonlineag,145,0.534759358,-114.9425287
Central Connecticut St.,h2h,betmgm,,0.9174311926605504,-1111.111111
Le Moyne,h2h,betmgm,,0.125,7
Central Connecticut St.,spreads,betmgm,-13.5,0.5235602094240838,-109.8901099
Le Moyne,spreads,betmgm,13.5,0.5235602094240838,-109.8901099
Over,totals,betmgm,144.5,0.534759358,-114.9425287
Under,totals,betmgm,144.5,0.5128205128205129,-105.2631579
Central Connecticut St.,h2h,fanduel,,0.9433962264150942,-1666.666667
Le Moyne,h2h,fanduel,,0.1020408163265306,8.8
Central Connecticut St.,spreads,fanduel,-13.5,0.5235602094240838,-109.8901099
Le Moyne,spreads,fanduel,13.5,0.5235602094240838,-109.8901099
Over,totals,fanduel,144.5,0.5376344086021505,-116.2790698
Under,totals,fanduel,144.5,0.5181347150259068,-107.5268817
Central Connecticut St.,h2h,betrivers,,0.9259259259259258,-1250
Le Moyne,h2h,betrivers,,0.125,7
Central Connecticut St.,spreads,betrivers,-14,0.5319148936170213,-113.6363636
Le Moyne,spreads,betrivers,14,0.5181347150259068,-107.5268817
Over,totals,betrivers,144.5,0.5235602094240838,-109.8901099
Under,totals,betrivers,144.5,0.5235602094240838,-109.8901099
Central Connecticut St.,spreads,bovada,-13.5,0.5235602094240838,-109.8901099
Le Moyne,spreads,bovada,13.5,0.5235602094240838,-109.8901099
Over,totals,bovada,145.5,0.5235602094240838,-109.8901099
Under,totals,bovada,145.5,0.5235602094240838,-109.8901099
Cincinnati,h2h,betonlineag,,0.819672131,-454.5454545
Kansas St.,h2h,betonlineag,,0.2173913043478261,3.5999999999999996
Cincinnati,spreads,betonlineag,-9,0.5181347150259068,-107.5268817
Kansas St.,spreads,betonlineag,9,0.5291005291005292,-112.3595506
Over,totals,betonlineag,137,0.534759358,-114.9425287
Under,totals,betonlineag,137,0.5128205128205129,-105.2631579
Cincinnati,h2h,lowvig,,0.819672131,-454.5454545
Kansas St.,h2h,lowvig,,0.2173913043478261,3.5999999999999996
Cincinnati,spreads,lowvig,-9,0.5102040816326531,-104.1666667
Kansas St.,spreads,lowvig,9,0.5181347150259068,-107.5268817
Over,totals,lowvig,137,0.5319148936170213,-113.6363636
Under,totals,lowvig,137,0.5076142131979695,-103.0927835
Cincinnati,h2h,draftkings,,0.8264462809917356,-476.1904762
Kansas St.,h2h,draftkings,,0.2173913043478261,3.5999999999999996
Cincinnati,spreads,draftkings,-8.5,0.534759358,-114.9425287
Kansas St.,spreads,draftkings,8.5,0.5128205128205129,-105.2631579
Over,totals,draftkings,137.5,0.5128205128205129,-105.2631579
Under,totals,draftkings,137.5,0.534759358,-114.9425287
Cincinnati,h2h,mybookieag,,0.8333333333333334,-500
Kansas St.,h2h,mybookieag,,0.2127659574468085,3.7
Cincinnati,spreads,mybookieag,-9,0.5235602094240838,-109.8901099
Kansas St.,spreads,mybookieag,9,0.5235602094240838,-109.8901099
Over,totals,mybookieag,137,0.5235602094240838,-109.8901099
Under,totals,mybookieag,137,0.5235602094240838,-109.8901099
Cincinnati,h2h,fanduel,,0.8064516129032259,-416.6666667
Kansas St.,h2h,fanduel,,0.24096385542168672,3.1500000000000004
Cincinnati,spreads,fanduel,-8.5,0.5235602094240838,-109.8901099
Kansas St.,spreads,fanduel,8.5,0.5235602094240838,-109.8901099
Over,totals,fanduel,136.5,0.5405405405405405,-117.6470588
Under,totals,fanduel,136.5,0.5102040816326531,-104.1666667
Cincinnati,h2h,bovada,,0.8264462809917356,-476.1904762
Kansas St.,h2h,bovada,,0.2247191011235955,3.45
Cincinnati,spreads,bovada,-8.5,0.5235602094240838,-109.8901099
Kansas St.,spreads,bovada,8.5,0.5235602094240838,-109.8901099
Over,totals,bovada,136.5,0.5235602094240838,-109.8901099
Under,totals,bovada,136.5,0.5235602094240838,-109.8901099
Cincinnati,h2h,betus,,0.819672131,-454.5454545
Kansas St.,h2h,betus,,0.21978021978021978,3.55
Cincinnati,spreads,betus,-9,0.5235602094240838,-109.8901099
Kansas St.,spreads,betus,9,0.5235602094240838,-109.8901099
Over,totals,betus,137,0.5235602094240838,-109.8901099
Under,totals,betus,137,0.5235602094240838,-109.8901099
Cincinnati,h2h,betmgm,,0.819672131,-454.5454545
Kansas St.,h2h,betmgm,,0.22727272727272727,3.4000000000000004
Cincinnati,spreads,betmgm,-9.5,0.5128205128205129,-105.2631579
Kansas St.,spreads,betmgm,9.5,0.534759358,-114.9425287
Over,totals,betmgm,137.5,0.5128205128205129,-105.2631579
Under,totals,betmgm,137.5,0.534759358,-114.9425287
Cincinnati,h2h,betrivers,,0.8130081300813008,-434.7826087
Kansas St.,h2h,betrivers,,0.23809523809523808,3.2
Cincinnati,spreads,betrivers,-9,0.5181347150259068,-107.5268817
Kansas St.,spreads,betrivers,9,0.5319148936170213,-113.6363636
Over,totals,betrivers,137,0.5319148936170213,-113.6363636
Under,totals,betrivers,137,0.5181347150259068,-107.5268817
Fairleigh Dickinson,h2h,draftkings,,0.6289308176100629,-169.4915254
St.onehill,h2h,draftkings,,0.4132231404958678,1.42
Fairleigh Dickinson,spreads,draftkings,-3.5,0.5181347150259068,-107.5268817
St.onehill,spreads,draftkings,3.5,0.5291005291005292,-112.3595506
Over,totals,draftkings,142.5,0.5235602094240838,-109.8901099
Under,totals,draftkings,142.5,0.5235602094240838,-109.8901099
Fairleigh Dickinson,h2h,mybookieag,,0.6535947712418301,-188.6792453
St.onehill,h2h,mybookieag,,0.4347826086956522,1.2999999999999998
Fairleigh Dickinson,spreads,mybookieag,-3.5,0.5235602094240838,-109.8901099
St.onehill,spreads,mybookieag,3.5,0.5235602094240838,-109.8901099
Over,totals,mybookieag,142.5,0.5235602094240838,-109.8901099
Under,totals,mybookieag,142.5,0.5235602094240838,-109.8901099
Fairleigh Dickinson,h2h,betonlineag,,0.6211180124223602,-163.9344262
St.onehill,h2h,betonlineag,,0.4081632653061224,1.4500000000000002
Fairleigh Dickinson,spreads,betonlineag,-3.5,0.5235602094240838,-109.8901099
St.onehill,spreads,betonlineag,3.5,0.5235602094240838,-109.8901099
Over,totals,betonlineag,142.5,0.5405405405405405,-117.6470588
