Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
VCU,54.7,49.0,44.5,36.1,34.0,30.4,16.1,17.8,36.3,34.4,54.9,47.8,74.8,74.7,45.0,31.2,53.3,51.5,64,VCU,A10,11-6,118.342937903904,105.68815625474792,0.7859324131837021,0.5287072624702311,69.77238572966083,2026,0.9578204632749974,-0.6411894860469124,-0.5881863257002384,0.2042783703604813,0.6855252986252233,-0.20671232476003257,1.5203200321552872,0.026648109986111404,0.7039471869996611,-0.9709770033661965,0.9505150438118402,0.28465531301727776,0.9036335234383206,-1.8599556984363526,0.6630795500664596
Southeast Missouri St.,51.3,53.6,35.5,53.2,30.0,27.1,17.0,19.5,30.9,35.1,53.9,54.1,67.7,76.3,34.8,35.5,45.1,44.9,241,Southeast Missouri St.,OVC,9-8,105.18242004220365,111.5365718911854,0.3374791862726025,0.3435463594131674,69.9616612896754,2026,0.05814199300230957,0.6821751692361417,-0.17257176774685407,0.9378126805958863,-0.22825808126414646,-1.1399394431013343,-0.04009092379988276,2.7311062966253776,0.4843021850720868,0.5565331692003863,-0.8820831674305932,0.5382446870616129,-0.8222309447096652,-0.9243145225722965,0.7338045842624153
Appalachian St.,49.3,48.3,37.3,35.099999999999994,30.3,31.1,15.6,14.6,31.0,32.0,51.4,48.5,61.3,70.7,42.1,42.7,47.6,54.4,225,Appalachian St.,SB,10-8,103.985062645367,108.49874956761484,0.3802114185950805,0.3620814392665462,62.62151913598464,2026,-0.4710806365698588,-0.8425710640247691,-0.8190833023410087,-1.1764920959649878,-0.15972432777244355,-0.008755057233088831,0.27199126739115076,-0.1315073395249579,-0.06481031974684912,-0.8012536508587979,-0.8481461635186959,-0.5847939694204386,0.4129465668080113,0.64234046957217,-2.008925669886453
North Dakota St.,51.4,51.6,33.4,30.8,36.2,30.9,16.400000000000002,20.5,32.9,34.8,52.9,51.3,70.3,76.1,42.5,38.1,52.0,55.4,132,North Dakota St.,Sum,14-5,111.3866904623685,108.14869369787245,0.5840104827520682,0.3334545638655412,66.85947506898137,2026,0.08460312448091836,0.10679923215655318,-0.4496481397157764,1.3693034513225952,1.1881061575643774,-0.0653142765265019,-0.404186813522756,-0.8115757724225501,0.2646571831445124,-0.12236024082920663,-0.20334308919265479,0.42956352675689674,0.48062752634322614,-0.35857799763123904,-0.4253637020388325
IU Indy,50.6,59.2,21.9,47.3,28.000000000000004,37.7,16.1,20.1,30.6,38.1,54.5,60.4,71.1,75.1,45.3,36.4,60.9,51.7,326,IU Indy,Horz,4-15,105.03673257419804,120.46691583174,0.1713275274127226,0.4183258378378401,76.01310661662464,2026,-0.12708592734794824,2.29322779305899,-0.5881863257002384,1.1967071430319123,-0.6851497712088306,1.8576991794495166,-2.398045257243251,1.7979891445100744,0.6160891862286317,2.0840433417669675,-0.9838941791662831,1.6250562901087588,0.9543942430897314,-0.7284826485542386,2.9949981459165214
Vermont,53.8,53.400000000000006,30.5,36.3,26.3,23.5,14.6,14.2,33.3,36.5,56.8,52.4,75.4,72.8,44.3,42.0,47.2,50.1,219,Vermont,AE,10-7,111.10071208866194,115.26879093356058,0.3956698540455655,0.3661964968975711,64.82977099947969,2026,0.7196702799675201,0.6246375755281841,-1.2808772556225474,-1.3490884042556717,-1.0735077076618134,-2.1580053903827556,-0.9069858993305328,0.05827919988832437,1.121272690662052,0.14434788453956196,-0.06759507354506758,1.0454234351502805,0.7851918442516936,0.4900267897803463,-1.1837864466980985
SIU Edwardsville,48.0,47.2,33.1,35.6,32.4,32.7,18.0,17.9,35.0,31.4,45.5,47.2,67.5,73.1,34.9,41.5,49.6,49.5,297,SIU Edwardsville,OVC,10-7,98.28182608372404,109.96189070647809,0.2156177346508267,0.2180535533375155,65.48361450187925,2026,-0.8150753457917675,-1.1590278294185412,0.28922218553468476,0.2474274474331513,0.3200119466694751,0.44371869711420975,-0.4562005120545945,-0.052429614769422685,-1.3607158311195375,-1.1164541626582505,0.5093339929571811,-0.8021562900298683,-0.8053107048258612,0.3812313042147584,-0.939470149007842
New Mexico,53.1,48.0,35.0,30.4,30.4,28.8,15.9,20.6,33.1,29.0,55.9,52.9,75.8,71.4,44.9,51.3,51.1,52.0,44,New Mexico,MWC,13-3,113.70928501408866,98.60218511686884,0.8374456319067756,0.5094094223407182,69.40469827859891,2026,0.5344423596172623,-0.9288774545867066,-0.6805451163565467,1.4124525283952667,-0.1368797432752098,-0.6591860791073302,-0.12678042135294776,-0.8748379522269777,0.9235921889272355,0.2655788506162748,-0.13546908136886,-1.6716055724675847,0.8867132835545166,2.513622821300281,0.5256888190720592
Colorado St.,59.6,53.8,39.900000000000006,32.5,33.1,29.8,18.4,14.7,41.2,34.8,57.4,55.1,77.2,65.5,48.8,45.9,61.9,47.3,91,Colorado St.,MWC,11-5,120.96877725573428,110.58475251484532,0.7373282319805573,0.5275344955116312,62.14672158595428,2026,2.2544159057268094,0.7397127629440994,0.47393976684729966,-1.1333430188923173,0.4799240381501154,-0.3763899826402688,0.7227766546670902,-0.5427115082537343,1.253059691818597,0.798995101353812,2.6134282354947915,0.42956352675689674,1.5466026390228635,1.3386315771919317,-2.186339346324482
Kansas,53.400000000000006,44.5,34.599999999999994,28.8,28.9,29.0,15.5,13.900000000000002,35.3,27.9,53.6,46.4,75.2,66.0,37.9,43.3,55.0,48.5,18,Kansas,B12,11-5,119.5367517445454,95.4175913648178,0.9303222828479468,0.7121889691391867,68.39283312478506,2026,0.6138257540530886,-1.9357853444759865,-0.8652626976691623,-1.4785356354736832,-0.47954851073372345,-0.6026268598139181,-0.19613201939540073,-1.1278866714446865,0.4184086844938151,-1.3104237083809922,0.6111450046928709,-2.0701031602515387,-0.29770350831174786,0.7728950522508743,0.1475935298563312
St. John's,53.0,47.5,43.4,30.1,37.7,33.0,16.2,20.6,36.3,31.6,52.2,47.6,73.3,76.7,37.1,34.7,56.3,45.9,21,St. John's,BE,11-5,121.77987133841586,97.3810110750154,0.9289858433962982,0.6746681030639468,70.42241253323017,2026,0.5079812281386534,-1.0727214388566038,-0.5420069303720855,1.4124525283952667,1.530774925022891,0.5285575260543274,1.329603137538544,-0.9222845870802977,0.1109056817952113,-1.0194693897968807,0.9505150438118402,-0.7297021831600575,-0.43306542738217757,-1.0983872994772366,0.9059696934488844
Florida,51.6,46.2,41.3,35.9,43.6,23.1,17.7,15.8,27.9,32.0,58.3,45.2,70.8,69.0,41.1,33.8,52.3,44.3,11,Florida,SEC,11-5,120.54886304038152,93.78021066299776,0.9472332995609746,0.6539083898251418,70.18217587045298,2026,0.13752538743813594,-1.4467157979583354,0.1506839995502228,-0.6587031710929366,2.878605410359711,-2.2711238289695794,0.9655072478156708,-0.004982979916102681,1.4507401935534137,-1.601378026965102,-1.900193284787501,-0.5847939694204386,0.2437441679699735,-1.294219173495296,0.8162024451642643
Eastern Washington,51.0,59.0,30.4,36.8,31.9,33.800000000000004,18.6,17.8,33.8,38.4,51.1,59.8,72.2,72.8,36.3,40.4,47.9,50.6,248,Eastern Washington,BSky,3-13,108.97053711623948,116.22320299764534,0.3227850589428071,0.5521980710939381,68.83158555846641,2026,-0.02124140143351494,2.2356901993510303,0.5662985575036087,0.2042783703604813,0.20578902418330386,0.7547944032279776,-0.924323798841146,0.13735692464385846,-0.1307038203251208,1.9385661824749116,0.10208994601441705,1.7337374504134726,-0.5684273464526085,0.1418812359704647,0.31153852557201017
Green Bay,53.6,54.50000000000001,47.0,37.0,23.9,27.700000000000003,16.7,12.7,34.6,34.7,54.6,56.4,72.8,70.5,38.7,44.2,51.8,57.9,191,Green Bay,Horz,10-8,110.87303515134067,112.77840523895608,0.4511685654744465,0.449404713433363,63.285391917557575,2026,0.6667480170103044,0.9410943409219582,-0.31110995373131606,-1.9963245603457351,-1.6217777355954357,-0.9702617852210971,1.9537675199206122,0.16898801454607254,0.6380536864213895,1.1141956131532647,0.37358597730959386,0.39333647332199395,-0.16234158924131692,0.9687269262689338,-1.7608618143369381
New Haven,46.2,52.8,25.7,30.4,22.3,28.6,19.5,17.2,27.6,35.0,49.0,52.9,64.2,74.1,37.3,41.5,47.9,50.1,343,New Haven,NEC,7-10,93.74772070593067,110.8711162478171,0.1268333748288556,0.3781867668855667,63.5596443256309,2026,-1.2913757124067182,0.4520247944043051,0.9819131154569931,-0.054616092075544694,-1.987291087551183,-0.7157452984007422,-1.7392050758399569,-0.8748379522269777,-0.5919583243730273,0.2655788506162748,-2.002004296523191,0.5020176336267075,-0.3992249476145708,0.3812313042147584,-1.6583841836390552
South Carolina,54.0,47.4,37.7,32.800000000000004,28.000000000000004,29.5,14.000000000000002,14.9,32.0,29.6,59.5,48.8,78.7,67.9,47.4,32.3,56.2,51.6,73,South Carolina,SEC,10-6,114.2626362036674,102.96938884140468,0.7679515718184503,0.4749089737354408,65.48744787179253,2026,0.7725925429247377,-1.1014902357105836,-1.5579536275914698,-1.047044864746975,-0.6851497712088306,-0.4612288115803874,0.3413428654336037,-0.49526487340041314,1.7143141958665036,-0.7285150712127708,-0.5087761243997266,-1.454243251858155,1.309719280649611,-1.6206056301920597,-0.9380377653541805
Connecticut,56.2,43.4,30.3,39.900000000000006,33.800000000000004,26.9,16.400000000000002,19.2,36.5,28.2,57.0,44.0,71.7,72.5,37.3,34.7,63.8,44.7,4,Connecticut,BE,16-1,121.96818173766924,90.73965788372084,0.9677453125413849,0.630617507730742,65.70040806791846,2026,1.3547374354541237,-2.2522421098697607,-0.4496481397157764,0.8083654493778732,0.6398361296307558,-1.1964986623947473,-0.9416616983517586,0.6276388181281711,1.1652016910475675,-1.8923323455492134,1.0183890516356349,-1.9614219999468239,-0.3992249476145708,-1.0983872994772366,-0.8584626889300293
Mississippi,51.7,49.9,35.9,36.8,30.9,30.2,15.5,18.7,34.7,34.4,51.4,48.8,74.1,66.9,38.2,41.3,55.9,57.4,97,Mississippi,SEC,9-7,111.84845519710728,103.17216518616866,0.716786385847735,0.5644382323762888,65.59902751073295,2026,0.16398651891674476,-0.38227031436109793,-0.8652626976691623,0.5926200640145188,-0.022656820789038582,-0.26327154405344466,0.02926067424256899,0.13735692464385846,-0.06481031974684912,-0.7285150712127708,0.4075229812214913,0.28465531301727776,-0.24694278866033578,0.3377131099885226,-0.8963447238488417
East Tennessee St.,56.00000000000001,48.5,32.6,37.6,29.2,29.6,16.5,20.4,34.5,31.2,58.7,50.0,75.1,72.0,39.2,47.1,52.4,54.2,135,East Tennessee St.,SC,12-5,109.3866398480162,106.53093622205408,0.5754721857436875,0.3180534879469152,67.20991987195508,2026,1.301815172496908,-0.7850334703168095,-0.4034687443876235,1.3261543742499238,-0.4110147572420206,-0.43294920193368086,-0.5428900096076595,0.2638812842527137,1.5385981943244447,-0.43756075262865934,0.33964897339769645,-0.8746103968996778,-0.07774038982229803,1.5997407425493433,-0.29441588884941877
Arizona,57.1,45.1,42.1,30.6,41.1,24.4,16.3,18.6,37.1,31.5,57.6,43.9,73.5,68.3,28.2,36.0,58.9,50.8,2,Arizona,B12,16-0,124.3200451993706,90.77401574004227,0.9738291841539772,0.6013561293162554,72.21998479674961,2026,1.592887618761599,-1.7631725633521096,-0.49582753504393096,0.5494709869418488,2.307490797928855,-1.9034889035624007,1.1042104439005755,-0.8432068623247636,1.2969886922041125,-1.9165785387645564,1.222011075107017,-0.7659292365949629,-1.9389667770407142,-0.8155190370067086,1.5776536646775081
Virginia Tech,52.2,48.8,37.7,27.3,32.9,32.800000000000004,14.099999999999998,18.5,34.7,29.3,52.3,52.2,71.8,74.5,38.2,41.6,52.2,48.0,62,Virginia Tech,ACC,13-4,114.48350325475285,102.1056627833895,0.7884919802411199,0.5785100894163374,68.41579209540323,2026,0.2962921763097868,-0.698727079754872,-1.5117742322633176,0.5063219098691772,0.4342348691556463,0.47199830676091625,0.3413428654336037,-1.3651198457112887,0.1328701819879675,0.09585549810887786,0.4075229812214913,-1.5629244121628698,-0.24694278866033578,0.4029904013278763,0.15617241865713274
UT Arlington,49.7,47.7,42.5,44.9,34.300000000000004,27.6,21.8,19.1,32.0,26.3,50.5,51.6,72.5,71.0,32.7,32.0,49.2,49.2,154,UT Arlington,WAC,11-5,102.94279489286951,102.20762746486622,0.5205938612122282,0.444760079274871,65.69404952715362,2026,-0.36523611065542366,-1.0151838451486441,2.044039208004533,0.7652163723052033,0.754059052116927,-0.9985413948678036,1.1735620419430273,1.418416065683511,-0.26249082148166575,-0.049621661183177894,-0.5087761243997266,-2.649736015210016,-1.1775559822695436,-1.685882921531412,-0.8608386323058924
UAB,49.1,49.5,37.9,32.1,33.5,26.4,12.7,16.8,28.6,33.6,51.7,48.9,70.0,73.9,29.0,39.8,49.3,53.2,114,UAB,Amer,11-6,110.99655544828894,105.49976122608226,0.6420080886418107,0.4455011776392634,70.03179296642075,2026,-0.5240028995270746,-0.4973455017770152,-2.1582857668574715,-0.22721240036622767,0.5713023761390521,-1.337896710628278,0.37601866445482895,-0.6059736880581613,0.001083180831424123,-0.704268877997428,-1.6626342574042217,-0.005161114461960139,-1.803604857970284,0.011326653291758897,0.7600101082912566
Alabama A&M,46.6,53.1,43.4,39.3,28.1,27.9,17.2,16.6,31.2,34.6,46.5,54.0,72.5,70.9,34.8,40.1,45.0,56.9,298,Alabama A&M,SWAC,9-8,101.70365038694612,113.91272166033168,0.2135349716718306,0.3097625561670237,65.59281524164047,2026,-1.185531186492285,0.5383311849662445,-0.08021297709054663,-0.3135105545115692,-0.6623051867115968,-0.913702565927686,1.329603137538544,0.5327455484215289,-1.1410708291919631,0.5322869759850434,-0.7802721556949023,0.35710941988708855,-0.8222309447096652,0.07660394463111257,-0.8986660110977964
Sacred Heart,50.3,55.400000000000006,29.2,32.6,32.1,31.9,20.0,16.8,34.3,35.8,49.1,56.7,78.3,70.2,50.2,45.8,55.8,60.7,303,Sacred Heart,MAAC,5-13,104.66419969324218,117.40927508193404,0.210576988829086,0.3714344459265942,67.73464200837599,2026,-0.20646932178377464,1.2000135126077727,1.2128100920977625,-0.22721240036622767,0.251478193177773,0.21748181994055946,-1.1323785929685017,-0.5268959633026272,-0.5699938241802696,1.1869341927992934,0.2717749655739017,0.7918340611059455,1.7834859973961175,1.3168724800788139,-0.09834730482893028
Penn St.,53.8,56.00000000000001,31.9,25.4,29.2,29.6,13.4,19.3,33.7,36.0,55.9,57.4,72.8,74.8,38.5,43.1,48.2,57.4,108,Penn St.,B10,9-7,115.9599079561782,108.84489346721094,0.674407368178994,0.5320620946710565,67.80064675171047,2026,0.7196702799675201,1.3726262937316496,-1.8350299995603938,0.8515145264505448,-0.4110147572420206,-0.43294920193368086,-0.6642553061819509,-1.6656151997823185,0.9235921889272355,1.3566575453066905,0.06815294210252205,0.8642881679757561,-0.19618206900892496,0.72937685802464,-0.07368385789966261
Syracuse,52.5,45.1,42.8,30.5,31.5,33.2,16.400000000000002,20.200000000000003,32.2,30.6,54.8,44.7,62.9,71.7,36.3,34.1,48.7,53.2,52,Syracuse,ACC,11-5,113.04051169472982,99.11339328250222,0.8193632435724655,0.5278465189854427,67.94200716663623,2026,0.37567557074561136,-1.7631725633521096,-0.4496481397157764,1.2398562201045837,0.11441068619436721,0.5851167453477404,1.2255757404748657,-0.8590224072758706,0.6819826868069033,-1.7226089930418147,-0.4409021165759318,-1.0919727175091063,-0.5684273464526085,-1.2289418821559424,-0.020862879962476467
Wright St.,54.900000000000006,50.9,34.5,37.3,30.8,31.5,17.4,17.7,37.0,31.9,54.6,52.4,73.3,70.4,35.8,31.9,49.1,43.2,109,Wright St.,Horz,11-7,111.45621793254216,104.65964439334552,0.673390434241257,0.4211633479842938,65.94202659641559,2026,1.0107427262322148,-0.09458234582130362,0.012145813565760808,0.1611292932878098,-0.04550140528627234,0.10436338135373531,-0.21346991890601275,0.21643464939939255,0.6380536864213895,0.14434788453956196,1.1880740711951197,-0.6210210228553439,-0.6530285458716274,-1.7076420186445298,-0.7681790903026121
UNLV,50.3,50.9,48.7,45.0,32.7,34.0,17.7,19.4,29.7,32.4,53.4,52.4,65.9,71.4,34.9,39.6,54.3,57.2,144,UNLV,MWC,7-8,108.43363489632338,106.27690589404344,0.5575041001705926,0.4824110824751775,72.12061537030101,2026,-0.20646932178377464,-0.09458234582130362,0.1506839995502228,0.8946636035232147,0.3885457001611788,0.8113536225213887,2.2485118116010336,1.434231610634618,0.37447968410829957,0.14434788453956196,-1.289327214373356,-0.4398857556808196,-0.8053107048258612,-0.03219154093447534,1.540523112359667
East Carolina,44.3,53.1,39.3,35.8,33.6,31.1,18.7,17.299999999999997,26.6,36.5,46.2,52.0,68.4,72.7,30.9,38.3,46.6,54.1,296,East Carolina,Amer,5-11,97.38319813333314,108.9362333006292,0.2159791837817245,0.4493175771821362,69.62628264482257,2026,-1.7941372105002797,0.5383311849662445,0.6124779528317617,-0.011467015002874717,0.5941469606362867,-0.008755057233088831,0.6187492576034107,-0.020798524867209723,-1.2069643297702348,0.04736311167819204,-2.34137433564216,1.0454234351502805,-1.4821203001780123,-0.31505980340500483,0.6084864178600374
UC Riverside,49.9,54.2,35.9,36.7,25.6,31.1,21.0,14.6,32.8,35.8,50.3,54.4,72.4,68.2,36.5,33.2,49.2,48.6,263,UC Riverside,BW,6-11,103.96747676968468,113.04479142926868,0.2763541394130651,0.4984862486454693,67.85456282806132,2026,-0.3123138476982079,0.8547879503600188,1.6746040453793014,-1.1764920959649878,-1.233419799142453,-0.008755057233088831,0.02926067424256899,0.12154137969275254,-0.3064198218671812,0.6292717488464133,-0.2372800931045522,0.7918340611059455,-0.5345868666850004,-1.4247737561740001,-0.05353748325239411
North Carolina,54.8,44.2,40.0,23.200000000000003,35.5,27.6,14.7,14.000000000000002,33.7,30.9,58.0,42.8,68.3,70.2,42.9,37.8,62.3,48.3,27,North Carolina,ACC,14-2,119.69546552969814,98.8929872652536,0.8998440151556512,0.5484541602740474,67.3497443528477,2026,0.9842815947536042,-2.022091735037924,-1.2346978602943939,-1.4353865584010124,1.028194066083737,-0.9985413948678036,0.7401145541777022,-2.013557188706668,1.384846692975142,-2.183286664133325,0.06815294210252205,-0.9832915572043927,0.548308485878441,-0.4238552889705927,-0.24216883068829034
Nebraska,55.60000000000001,46.3,30.2,22.9,27.6,27.3,13.6,18.9,34.3,30.7,59.8,46.6,75.1,73.4,50.8,51.6,64.0,57.6,19,Nebraska,B10,16-0,119.76003927208474,95.6033759383174,0.9302633852891756,0.58126486088121,68.11827907195088,2026,1.1959706465824747,-1.4179470011043578,-1.7426712089040863,0.6789182181598603,-0.776528109197768,-1.0833802238079222,-0.9589995978623719,-2.061003823559989,1.780207696444775,-1.2619313219503063,0.2717749655739017,-1.055745664074202,1.885007436698939,2.5789001126396345,0.04500318605367807
Eastern Kentucky,49.7,55.3,26.4,36.0,31.5,31.7,17.0,14.000000000000002,32.9,34.7,50.1,57.4,71.9,71.6,51.9,39.3,51.0,53.3,275,Eastern Kentucky,ASun,6-11,106.98165396412786,117.20780835665904,0.2592542741342744,0.4442766105173421,67.68788007156319,2026,-0.36523611065542366,1.1712447157537909,-0.17257176774685407,-1.4353865584010124,0.11441068619436721,0.16092260064714736,-1.617839779265666,0.010832565035004363,-0.35034882225269515,1.3566575453066905,-0.20334308919265479,0.39333647332199395,2.071130075420781,-0.097468832273829,-0.11582045128217364
NJIT,45.0,51.8,33.5,37.8,25.3,34.1,19.3,15.6,31.2,34.5,43.7,51.7,71.7,69.7,43.2,41.1,48.5,55.9,350,NJIT,AE,7-11,94.92089183474974,114.47946469728564,0.1039073877648397,0.3799805155762862,68.7663285810746,2026,-1.6089092901500202,0.16433682586451082,0.8895543248006856,-0.7450013252382789,-1.3019535526341557,0.8396332321680953,-0.3868489140121428,0.29551237415492665,-1.7560768345891706,-0.02537546796783498,-0.7802721556949023,0.32088236645218315,0.5990692055298531,0.2941949157622884,0.28715449016244593
Cal St. Bakersfield,45.3,52.400000000000006,42.6,43.5,33.6,36.6,20.1,19.2,30.2,34.7,45.3,52.6,75.7,70.5,28.9,37.3,44.5,54.1,301,Cal St. Bakersfield,BW,8-10,100.95678673033729,113.17865003262546,0.2117911928836451,0.4057499345937786,70.12377796645809,2026,-1.5295258957141955,0.3369496069883898,1.258989487425917,0.8083654493778732,0.5941469606362867,1.5466234733357487,1.1908999414536405,1.1969984363680157,-1.404644831505053,0.1928402709702478,-1.1196421948138715,0.39333647332199395,-1.820525097854088,-0.5326507745361806,0.7943813830224198
Presbyterian,48.3,52.3,36.4,37.3,35.2,30.5,20.0,16.1,29.1,35.9,50.4,51.4,66.1,71.7,31.3,36.9,52.7,51.3,316,Presbyterian,BSth,8-10,100.32979010817908,113.84136840421236,0.1895482648803178,0.3214028567220095,62.79702806259705,2026,-0.735691951355943,0.30818081013440796,1.2128100920977625,-0.5292559398749237,0.9596603125920349,-0.17843271511332603,0.115950171795634,0.21643464939939255,-0.2844553216744235,-0.09811404761386372,-1.4929492378447369,0.8280611145408509,-1.4144393406427969,-0.6196871629886507,-1.9433446998161386
North Carolina A&T,48.4,51.4,45.2,41.3,33.7,27.4,18.9,14.9,30.2,36.9,50.1,49.1,73.7,66.0,34.4,36.9,50.2,61.1,314,North Carolina A&T,CAA,7-8,101.50626779929844,114.92025525400582,0.1935109952925114,0.3046387550716515,70.02078302847232,2026,-0.7092308198773343,0.04926163844859351,0.7048367434880691,-1.047044864746975,0.6169915451335213,-1.0551006141612167,1.6416853287295787,0.8490564474436653,-0.35034882225269515,-0.6557764915667421,-1.1196421948138715,1.1903316488898994,-0.8899119042448801,-0.6196871629886507,0.7558961157724229
Missouri,57.99999999999999,50.1,39.8,33.6,36.3,28.8,18.4,17.7,36.0,36.4,60.4,46.3,66.3,72.8,37.3,45.4,52.9,55.3,61,Missouri,SEC,12-4,118.0187258427552,105.15437233371232,0.7903868725918158,0.485229669291328,67.43662760618183,2026,1.8310378020690725,-0.32473272065313824,0.47393976684729966,0.1611292932878098,1.2109507420616104,-0.6591860791073302,0.7054387551564757,-0.36874051379155903,1.91199469760132,-1.334669901596335,0.8487040320761503,1.009196381715375,-0.3992249476145708,1.2298360916263438,-0.20970388348306554
Maine,48.4,49.5,34.4,35.9,24.8,37.0,22.3,19.0,30.1,30.5,50.2,51.7,61.4,68.8,35.1,36.7,48.0,52.1,355,Maine,AE,3-15,90.90944606528925,111.9633414628356,0.0835136287799532,0.3749112363258294,65.02630944766518,2026,-0.7092308198773343,-0.4973455017770152,2.274936184645302,0.7220672952325318,-1.416176475120327,1.6597419119225727,-0.230807818416626,-0.004982979916102681,-0.3283843220599374,-0.02537546796783498,-1.1535791987257678,-1.1281997709440115,-0.7714702250582531,-0.6632053572148849,-1.1103475491052535
Harvard,53.7,52.7,23.6,27.500000000000004,26.8,28.9,17.7,18.3,36.9,33.9,52.8,53.9,81.1,71.1,36.2,40.1,53.7,52.2,182,Harvard,Ivy,8-8,107.28599926122064,108.76821418896496,0.4606338162821294,0.4202442775551366,64.33877327072473,2026,0.6932091484889131,0.4232559975503273,0.1506839995502228,0.4200237557238358,-0.9592847851756421,-0.6309064694606246,-2.1033009655628296,-1.3334887558090747,0.24269268295175467,0.5080407827697005,1.154137067283222,0.10352004584275344,-0.5853475863364114,0.07660394463111257,-1.3672535100297645
Mercer,53.5,52.8,33.2,30.4,30.5,35.3,15.7,18.1,36.4,36.8,52.8,51.3,74.5,71.6,40.2,40.1,47.4,49.0,141,Mercer,SC,10-7,113.0976820368727,110.81426195492236,0.5583722807682472,0.4322584934773524,69.89612501218595,2026,0.6402868855316955,0.4520247944043051,-0.7729039070128549,0.3337256015784943,-0.11403515877797524,1.1789885479285676,-0.43886261254398123,-0.8748379522269777,0.24269268295175467,-0.12236024082920663,0.9844520477237375,1.154104595454994,0.09146200901573975,0.07660394463111257,0.7093161850937088
UC Davis,54.7,52.8,39.5,40.8,25.3,31.6,18.5,18.3,35.5,36.1,56.0,51.9,77.3,75.2,44.1,39.1,60.4,55.4,192,UC Davis,BW,9-7,110.4050314957933,112.30858861268784,0.4510106112052728,0.4454416295248757,69.27268717983172,2026,0.9578204632749974,0.4520247944043051,0.5201191621754542,0.4200237557238358,-1.3019535526341557,0.13264299100044186,0.6534250566246372,0.7699787226881312,0.9455566891199932,0.023116918462849124,0.6790190125166657,0.9005152214106615,0.7513513644840868,-0.14098702650006326,0.47636132283410687
Western Carolina,47.3,56.8,32.2,40.400000000000006,31.8,27.700000000000003,19.3,15.4,31.0,38.5,47.7,55.8,68.7,71.3,37.3,46.1,44.9,51.9,282,Western Carolina,SC,5-10,103.19750522163278,114.1384453828658,0.2388806977299777,0.4541816456244543,69.63322680542643,2026,-1.0003032661420272,1.602776668563482,0.8895543248006856,-0.8312994793836204,0.1829444396860701,-0.9702617852210971,-0.6122416076501113,0.7067165428837052,-0.8774968268788733,0.9687184538612089,-0.8481461635186959,1.769964503848378,-0.3992249476145708,1.3821497714181674,0.6110811849611504
Chicago St.,43.3,57.8,32.300000000000004,40.5,28.8,38.8,17.0,19.1,30.8,35.6,42.1,63.0,77.9,72.8,28.4,53.9,43.0,72.7,351,Chicago St.,NEC,2-15,99.12386700768856,119.58715476975296,0.1035614473717406,0.5359272595311392,67.42979167394876,2026,-2.058748525286364,1.8904646371032765,-0.17257176774685407,0.7652163723052033,-0.5023930952309572,2.1687748855632822,-0.594903708139498,0.7225320878348112,-2.10750883767329,2.7144443653658747,-0.9160201713424895,0.7193799542361372,-1.9051262972731067,3.079359346241338,-0.212258209783345
Drake,52.6,51.5,31.7,33.6,25.3,29.8,15.0,15.3,37.2,35.8,50.1,49.8,70.7,69.3,45.1,42.8,53.9,52.3,195,Drake,MVC,8-9,109.54950600440816,111.87064960273216,0.4400109965083953,0.4335481965807664,66.15352073651309,2026,0.40213670222422015,0.07803043530257335,-1.0961596743099318,-0.8744485564562912,-1.3019535526341557,-0.3763899826402688,-0.6989311052031769,-0.36874051379155903,-0.35034882225269515,-0.48605313905934516,1.2559480790189144,0.7918340611059455,0.9205537633221246,0.6640995666852864,-0.6891518229180232
Wyoming,54.6,50.0,40.0,54.6,36.4,26.9,17.2,18.6,34.6,32.2,56.4,51.0,73.3,70.0,40.8,36.0,53.4,39.4,79,Wyoming,MWC,11-5,117.45337929310028,106.33308486583756,0.7583853555896849,0.4533712613612977,67.90015204610123,2026,0.9313593317963885,-0.35350151750711806,-0.08021297709054663,0.5494709869418488,1.2337953265588448,-1.1964986623947473,0.7401145541777022,2.9525239259408727,1.0334146898910226,-0.19509882047523366,0.37358597730959386,-0.5123398625506278,0.19298344831856146,-0.8155190370067086,-0.03650253693079298
Santa Clara,54.1,51.5,25.6,40.0,40.3,30.3,17.2,20.5,33.3,32.8,57.5,52.9,72.6,73.9,45.5,37.8,58.2,60.3,38,Santa Clara,WCC,14-5,121.31468414725477,103.12086212920076,0.8662951230910332,0.5269452406831057,70.00463689823978,2026,0.7990536744033464,0.07803043530257335,-0.08021297709054663,1.3693034513225952,2.12473412195098,-0.2349919344067381,-1.7565429753505695,0.6434543630792771,1.2750241920113548,0.2655788506162748,-0.06759507354506758,-0.2949775419412006,0.9882347228573395,-0.4238552889705927,0.7498629247321167
