Team Modified,Market,Bookmaker,Point,Implied Probability,Vegas Line
St.. Bonaventure,spreads,draftkings,12.5,0.5235602094240838,-109.8901098901099
VCU,spreads,draftkings,-12.5,0.5464480874316939,-120.48192771084337
St.. Bonaventure,spreads,mybookieag,11.5,0.5714285714285714,-133.33333333333334
VCU,spreads,mybookieag,-11.5,0.5,1.0
St.. Bonaventure,spreads,fanduel,12.5,0.5050505050505051,-102.04081632653062
VCU,spreads,fanduel,-12.5,0.5649717514124294,-129.87012987012986
St.. Bonaventure,spreads,betmgm,13.5,0.5555555555555556,-125.0
VCU,spreads,betmgm,-13.5,0.5128205128205129,-105.26315789473685
St.. Bonaventure,spreads,betrivers,13.0,0.5464480874316939,-120.48192771084337
VCU,spreads,betrivers,-13.0,0.5464480874316939,-120.48192771084337
St.. Bonaventure,spreads,bovada,13.0,0.5464480874316939,-120.48192771084337
VCU,spreads,bovada,-13.0,0.5235602094240838,-109.8901098901099
Michigan St.,spreads,betonlineag,-6.0,0.5128205128205129,-105.26315789473685
Oregon,spreads,betonlineag,6.0,0.53475935828877,-114.94252873563217
Michigan St.,spreads,lowvig,-6.0,0.5208333333333334,-108.69565217391305
Oregon,spreads,lowvig,6.0,0.5076142131979695,-103.09278350515464
Michigan St.,spreads,draftkings,-6.5,0.5128205128205129,-105.26315789473685
Oregon,spreads,draftkings,6.5,0.53475935828877,-114.94252873563217
Michigan St.,spreads,mybookieag,-6.0,0.5235602094240838,-109.8901098901099
Oregon,spreads,mybookieag,6.0,0.5235602094240838,-109.8901098901099
Michigan St.,spreads,fanduel,-5.5,0.5464480874316939,-120.48192771084337
Oregon,spreads,fanduel,5.5,0.5050505050505051,-102.04081632653062
Michigan St.,spreads,betmgm,-6.5,0.5128205128205129,-105.26315789473685
Oregon,spreads,betmgm,6.5,0.53475935828877,-114.94252873563217
Michigan St.,spreads,betrivers,-6.5,0.5291005291005292,-112.35955056179776
Oregon,spreads,betrivers,6.5,0.5208333333333334,-108.69565217391305
Michigan St.,spreads,bovada,-6.0,0.53475935828877,-114.94252873563217
Oregon,spreads,bovada,6.0,0.5128205128205129,-105.26315789473685
Michigan St.,spreads,betus,-6.0,0.5235602094240838,-109.8901098901099
Oregon,spreads,betus,6.0,0.5235602094240838,-109.8901098901099
Kennesaw St.,spreads,betonlineag,6.5,0.5181347150259068,-107.52688172043011
Liberty,spreads,betonlineag,-6.5,0.5319148936170213,-113.63636363636365
Kennesaw St.,spreads,lowvig,6.5,0.5076142131979695,-103.09278350515464
Liberty,spreads,lowvig,-6.5,0.5208333333333334,-108.69565217391305
Kennesaw St.,spreads,fanduel,6.5,0.5050505050505051,-102.04081632653062
Liberty,spreads,fanduel,-6.5,0.5464480874316939,-120.48192771084337
Kennesaw St.,spreads,mybookieag,6.5,0.5235602094240838,-109.8901098901099
Liberty,spreads,mybookieag,-6.5,0.5235602094240838,-109.8901098901099
Kennesaw St.,spreads,betrivers,6.5,0.5319148936170213,-113.63636363636365
Liberty,spreads,betrivers,-6.5,0.5181347150259068,-107.52688172043011
Kennesaw St.,spreads,draftkings,6.5,0.5181347150259068,-107.52688172043011
Liberty,spreads,draftkings,-6.5,0.5291005291005292,-112.35955056179776
Kennesaw St.,spreads,bovada,7.0,0.53475935828877,-114.94252873563217
Liberty,spreads,bovada,-7.0,0.5128205128205129,-105.26315789473685
Kennesaw St.,spreads,betmgm,6.5,0.5128205128205129,-105.26315789473685
Liberty,spreads,betmgm,-6.5,0.53475935828877,-114.94252873563217
Kennesaw St.,spreads,betus,6.5,0.5128205128205129,-105.26315789473685
Liberty,spreads,betus,-6.5,0.53475935828877,-114.94252873563217
Auburn,spreads,draftkings,-12.5,0.53475935828877,-114.94252873563217
Ole Miss,spreads,draftkings,12.5,0.5128205128205129,-105.26315789473685
Auburn,spreads,mybookieag,-12.5,0.5235602094240838,-109.8901098901099
Ole Miss,spreads,mybookieag,12.5,0.5235602094240838,-109.8901098901099
Auburn,spreads,fanduel,-12.5,0.5235602094240838,-109.8901098901099
Ole Miss,spreads,fanduel,12.5,0.5235602094240838,-109.8901098901099
Auburn,spreads,betmgm,-12.5,0.53475935828877,-114.94252873563217
Ole Miss,spreads,betmgm,12.5,0.5128205128205129,-105.26315789473685
Auburn,spreads,betrivers,-12.5,0.5235602094240838,-109.8901098901099
Ole Miss,spreads,betrivers,12.5,0.5235602094240838,-109.8901098901099
Auburn,spreads,betus,-12.5,0.53475935828877,-114.94252873563217
Ole Miss,spreads,betus,12.5,0.5128205128205129,-105.26315789473685
Auburn,spreads,bovada,-13.0,0.5235602094240838,-109.8901098901099
Ole Miss,spreads,bovada,13.0,0.5235602094240838,-109.8901098901099
Auburn,spreads,betonlineag,-12.5,0.53475935828877,-114.94252873563217
Ole Miss,spreads,betonlineag,12.5,0.5128205128205129,-105.26315789473685
Auburn,spreads,lowvig,-12.5,0.5263157894736842,-111.11111111111113
Ole Miss,spreads,lowvig,12.5,0.5025125628140703,-101.01010101010101
Memphis,spreads,betonlineag,-9.0,0.5154639175257733,-106.38297872340426
Wichita St.,spreads,betonlineag,9.0,0.5319148936170213,-113.63636363636365
Memphis,spreads,lowvig,-9.0,0.5050505050505051,-102.04081632653062
Wichita St.,spreads,lowvig,9.0,0.5235602094240838,-109.8901098901099
Memphis,spreads,draftkings,-8.5,0.53475935828877,-114.94252873563217
Wichita St.,spreads,draftkings,8.5,0.5128205128205129,-105.26315789473685
Memphis,spreads,mybookieag,-9.0,0.5235602094240838,-109.8901098901099
Wichita St.,spreads,mybookieag,9.0,0.5235602094240838,-109.8901098901099
Memphis,spreads,fanduel,-9.5,0.5050505050505051,-102.04081632653062
Wichita St.,spreads,fanduel,9.5,0.5464480874316939,-120.48192771084337
Memphis,spreads,betmgm,-9.5,0.5050505050505051,-102.04081632653062
Wichita St.,spreads,betmgm,9.5,0.5405405405405405,-117.6470588235294
Memphis,spreads,betrivers,-9.0,0.5291005291005292,-112.35955056179776
Wichita St.,spreads,betrivers,9.0,0.5208333333333334,-108.69565217391305
Memphis,spreads,betus,-9.0,0.5235602094240838,-109.8901098901099
Wichita St.,spreads,betus,9.0,0.5235602094240838,-109.8901098901099
Memphis,spreads,bovada,-9.0,0.5128205128205129,-105.26315789473685
Wichita St.,spreads,bovada,9.0,0.53475935828877,-114.94252873563217
Loyola (Chi),spreads,betonlineag,-1.5,0.5291005291005292,-112.35955056179776
Saint Louis,spreads,betonlineag,1.5,0.5181347150259068,-107.52688172043011
Loyola (Chi),spreads,lowvig,-1.5,0.5181347150259068,-107.52688172043011
Saint Louis,spreads,lowvig,1.5,0.5102040816326531,-104.16666666666667
Loyola (Chi),spreads,draftkings,-1.5,0.5181347150259068,-107.52688172043011
Saint Louis,spreads,draftkings,1.5,0.5291005291005292,-112.35955056179776
Loyola (Chi),spreads,mybookieag,-1.5,0.5235602094240838,-109.8901098901099
Saint Louis,spreads,mybookieag,1.5,0.5235602094240838,-109.8901098901099
Loyola (Chi),spreads,betmgm,-1.5,0.5235602094240838,-109.8901098901099
Saint Louis,spreads,betmgm,1.5,0.5235602094240838,-109.8901098901099
Loyola (Chi),spreads,betrivers,-2.0,0.5291005291005292,-112.35955056179776
Saint Louis,spreads,betrivers,2.0,0.5208333333333334,-108.69565217391305
Loyola (Chi),spreads,betus,-1.0,0.53475935828877,-114.94252873563217
Saint Louis,spreads,betus,1.0,0.5128205128205129,-105.26315789473685
Loyola (Chi),spreads,bovada,-1.5,0.5235602094240838,-109.8901098901099
Saint Louis,spreads,bovada,1.5,0.5235602094240838,-109.8901098901099
Loyola (Chi),spreads,fanduel,-1.5,0.5235602094240838,-109.8901098901099
Saint Louis,spreads,fanduel,1.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,fanduel,-2.5,0.5235602094240838,-109.8901098901099
Grambling St.,spreads,fanduel,2.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,betrivers,-2.5,0.5235602094240838,-109.8901098901099
Grambling St.,spreads,betrivers,2.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,lowvig,-2.5,0.5263157894736842,-111.11111111111113
Grambling St.,spreads,lowvig,2.5,0.5025125628140703,-101.01010101010101
Alabama St.,spreads,betonlineag,-2.5,0.53475935828877,-114.94252873563217
Grambling St.,spreads,betonlineag,2.5,0.5128205128205129,-105.26315789473685
Alabama St.,spreads,draftkings,-2.5,0.5235602094240838,-109.8901098901099
Grambling St.,spreads,draftkings,2.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,betmgm,-2.5,0.5235602094240838,-109.8901098901099
Grambling St.,spreads,betmgm,2.5,0.5235602094240838,-109.8901098901099
UCLA,spreads,draftkings,1.5,0.5235602094240838,-109.8901098901099
Wisconsin,spreads,draftkings,-1.5,0.5235602094240838,-109.8901098901099
UCLA,spreads,mybookieag,1.5,0.5235602094240838,-109.8901098901099
Wisconsin,spreads,mybookieag,-1.5,0.5235602094240838,-109.8901098901099
UCLA,spreads,lowvig,1.5,0.5076142131979695,-103.09278350515464
Wisconsin,spreads,lowvig,-1.5,0.5208333333333334,-108.69565217391305
UCLA,spreads,betonlineag,1.5,0.5181347150259068,-107.52688172043011
Wisconsin,spreads,betonlineag,-1.5,0.5319148936170213,-113.63636363636365
UCLA,spreads,betmgm,1.5,0.5235602094240838,-109.8901098901099
Wisconsin,spreads,betmgm,-1.5,0.5235602094240838,-109.8901098901099
UCLA,spreads,fanduel,1.5,0.5235602094240838,-109.8901098901099
Wisconsin,spreads,fanduel,-1.5,0.5235602094240838,-109.8901098901099
