Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
New Mexico St.,55.3,47.8,37.2,33.0,31.3,27.1,10.9,12.5,35.4,27.6,56.9,54.4,76.2,78.9,42.5,50.4,57.4,40.4,113,New Mexico St.,CUSA,4-0,111.3492303454002,106.54722318009036,0.624092765386713,0.2287894056741217,67.91414075328656,2026,0.8584214471581327,-0.6480166186476255,-2.2108625978226555,-1.7037652353521533,0.02082155032179991,-0.7772167025069477,0.05578654375450626,-0.4861862824074142,0.8291517955925966,0.3851881531458313,0.5041664191388524,-1.2483855991038109,0.41492395129814913,1.8528996969130354,-0.8363299985364913
Incarnate Word,49.6,57.8,33.900000000000006,49.5,27.0,36.2,12.7,14.2,33.7,31.8,49.0,64.6,67.9,80.6,36.0,40.4,39.4,58.0,187,Incarnate Word,Slnd,3-3,110.52469559978582,113.29260830401324,0.4293626943140459,0.4385599769726396,68.38274841933226,2026,-0.23256561503642695,1.3274787944182944,-1.6335886423463484,-1.1535771903164984,-0.7554117805586232,0.9178097435710727,-0.3477863808839437,1.4760552976747814,-0.458402301338445,2.080690037943574,0.15439532893798327,-0.3013472363632416,-0.5784232479499437,0.07925518359511013,-0.6505314580398022
Villanova,55.400000000000006,52.400000000000006,28.2,26.5,47.0,29.9,17.5,21.1,36.4,40.0,56.1,48.0,68.5,67.1,45.3,36.4,59.7,51.6,41,Villanova,BE,4-1,116.95048485487058,100.78121369693554,0.8469898867143291,0.499929188725161,67.03732778666316,2026,0.8775615710562845,0.26071127136269934,-0.09419142774286195,1.0795389924752783,2.8549758049317164,-0.2556701037137113,-1.0448668870776314,-1.2591905412276732,0.6987665705869219,-0.6786561667272625,0.7099141192570112,1.5476324242254889,0.8428273602050195,-0.63020262173206,-1.1839781086536516
Iowa,65.9,50.0,58.4,35.4,34.4,27.700000000000003,15.1,23.200000000000003,40.0,32.3,70.0,51.0,77.2,65.6,41.2,39.0,68.7,39.6,25,Iowa,B10,5-0,121.61592604181514,101.228395423143,0.8918828290019093,0.3171948315001825,65.6965588670969,2026,2.887274580362054,-0.21340762777312255,-0.8638900350446052,1.7591830481075583,0.5804316260728022,-0.6654567170512539,2.648436847492429,-0.20076932530454955,2.964209855060527,-0.17997914178674965,1.4506058396823833,-0.18860457413222229,0.216254511448531,-0.16905504826939916,-1.715580398690537
East Carolina,45.0,57.49999999999999,45.6,47.3,29.7,24.8,15.8,15.8,22.4,41.5,50.3,53.3,65.5,72.9,31.5,46.9,43.0,59.3,208,East Carolina,Amer,2-3,104.99464738698342,108.64486061665131,0.4029922255095072,0.3921366700422624,70.24432749366441,2026,-1.1130113143513358,1.268213932026316,-0.6393946079149297,-0.6357531479299993,-0.2680094565174275,-1.2056299800871069,1.0830630791978342,1.214423086997155,-0.2465263107042234,0.20233991066764304,-2.1705536823972125,1.8858604109185493,-1.2661251551217003,1.2321241172517616,0.08756716921646118
Little Rock,48.7,59.8,26.6,36.0,35.3,34.2,26.0,18.2,42.2,42.6,44.3,56.9,63.0,68.7,23.4,41.8,49.2,59.3,225,Little Rock,OVC,2-4,105.12600170669644,109.73311322860332,0.3791276464588168,0.4817863612736655,67.23621732817055,2026,-0.4048267301197784,1.7225778770314784,2.631824473117478,0.1409829156497485,0.7428990674198671,0.5452764587187605,-1.2405386081144556,-0.12941508602883317,-1.2244154982467867,0.8007523405962587,1.9032507799423333,2.133894267826794,-2.5039885880308623,0.3275654154596194,-1.105120272536804
Gonzaga,57.4,41.3,30.5,36.1,40.2,24.1,13.900000000000002,21.7,32.8,25.0,61.1,44.4,72.2,65.4,31.0,44.3,49.5,43.7,6,Gonzaga,WCC,6-0,120.87762171920924,95.40794278348416,0.9382598981746412,0.6260180874093825,72.57015274887686,2026,1.260364049019287,-1.9320886371404735,-1.248739338695476,1.2737230083702147,1.6274440258650014,-1.336016629785416,-0.7635887880871962,-0.11752271281621363,1.5136742268723915,-1.2770685966558781,-0.03077760116836084,-1.834647442705116,-1.3425364781407843,0.7709765437891007,1.0097350490451076
North Carolina A&T,50.9,51.4,47.7,36.7,28.6,23.9,19.9,18.6,30.0,36.8,53.3,49.1,74.4,62.1,29.1,37.8,56.2,61.3,324,North Carolina A&T,CAA,3-1,100.11421962568689,112.91116284063114,0.2004746379198173,0.2532054736631473,71.76591941611305,2026,0.016255995639524897,0.06316173005610595,0.6755071795588807,0.2704389262463739,-0.46658077371939577,-1.3732699582706478,1.3398822130586663,-0.04616847354049725,0.24241828306705832,-0.49580792424907416,-0.606871161499205,0.8260793859469592,-1.6328995056133035,-0.3818923898675507,0.6908640824063912
Vanderbilt,62.5,47.5,30.1,43.7,38.5,23.200000000000003,10.2,19.1,39.1,35.1,66.1,44.1,75.2,76.6,48.4,40.1,57.3,40.0,14,Vanderbilt,SEC,5-0,124.60604857528116,100.41635048093718,0.9228752031858026,0.3468048113535066,71.73302543006977,2026,2.2365103678249465,-0.7072814810396025,-2.435358024952331,0.43225893949215477,1.320561081098322,-1.5036566079689562,-0.8125067183464022,0.7862976513428585,2.32858188315786,-1.326936299149929,1.2654329095760406,0.4427543343614916,1.316577562923341,0.026045848195572888,0.6778219257350505
Northwestern,58.4,43.9,39.6,30.7,30.0,36.4,12.9,18.3,41.9,28.2,56.4,45.1,71.1,74.8,30.8,41.2,62.7,58.7,55,Northwestern,B10,5-1,114.7790037591619,100.74375242125905,0.8175635026496322,0.4933955780024032,67.8610634962438,2026,1.4517652880007887,-1.418459829743334,-1.5694470917378696,0.1733469182989051,-0.2138536427350723,0.9550630720563031,0.3492941253097427,-0.7597108662976597,0.7476610299640496,-1.160710624169758,1.8415264699068847,-1.1130944044265871,-1.3731010073484178,0.22114674466054493,-0.8573746326871209
Duke,61.3,38.7,43.6,25.0,38.6,25.5,14.099999999999998,20.5,37.3,24.9,66.4,39.8,73.0,67.0,48.1,45.5,65.8,57.1,1,Duke,ACC,7-0,122.47471109245872,93.53443053484058,0.9568973659292694,0.3880803674855501,69.7709109607698,2026,2.0068288810471437,-2.4457174445376113,-1.1845977880869987,0.8853549765803407,1.338613019025774,-1.0752433303887978,0.8384734279018037,-1.4375761394169635,2.37747634253499,-2.0417067015646646,0.8950870493633538,-1.8571959751513203,1.2707307691118908,0.9838138853872522,-0.10013804184221749
Sam Houston St.,48.1,53.3,35.3,52.8,35.7,43.7,18.1,19.0,31.7,33.3,48.4,55.9,81.8,64.2,33.7,43.3,38.8,56.6,232,Sam Houston St.,CUSA,3-2,104.50771413453462,109.9405319249158,0.358287374128742,0.4055857448619578,70.27368606879152,2026,-0.5196674735086797,0.43850585853863044,0.09823322408257427,0.3998949368429981,0.815106819129675,2.3148095617672433,-0.1765736249767234,1.8685036136912203,-0.5561912200927016,0.6345266656160877,-0.2571000712983351,0.03688075032981805,-0.92991533383773,0.5936120924573082,0.09920756864848115
Arkansas,56.7,45.1,41.3,24.7,29.9,28.5,12.4,16.3,35.9,30.2,58.4,44.9,79.9,65.3,38.1,42.7,57.0,58.2,23,Arkansas,SEC,5-1,119.01195795022473,98.65533001441878,0.8963494048186802,0.4024444852378492,72.11780680539998,2026,1.1263831817322365,-1.181400380175423,-1.7298009682590658,-0.4739331346842184,-0.23190558066252423,-0.5164434031103295,0.557195328911368,-1.4732532590548217,1.0736240924782374,-1.1939557591657926,0.6070402691979317,-0.6621237555025065,-0.25749569126979044,0.4871934216582337,0.8303841288887844
Texas,53.1,43.8,47.8,34.599999999999994,38.9,24.1,15.1,14.9,30.6,31.5,57.3,41.9,66.9,74.6,36.6,35.1,45.4,38.5,36,Texas,SEC,4-2,116.95766009668743,100.0789577087261,0.8572095446757173,0.3768624743393023,70.39144506634482,2026,0.4373387213988295,-1.4382147838739934,-0.8638900350446052,-0.927029171772405,1.3927688328081285,-1.336016629785416,1.3521116956234671,-0.29590831100550496,0.8943444080954339,-1.6926327841063054,-0.48342254142830937,-0.3689928337018539,-0.4867296603270426,-0.8607764084633898,0.14589790570673522
Drake,47.4,45.8,30.9,18.1,29.6,33.900000000000006,14.3,15.7,31.1,31.7,47.9,44.7,69.7,66.7,43.1,39.2,47.0,47.6,142,Drake,MVC,4-2,104.28036175552742,103.58476950992824,0.5192321676455872,0.248482593593748,67.67034820593888,2026,-0.6536483407957315,-1.0431157012608094,-1.1204562374785192,-0.6681171505791559,-0.2860613944448788,0.48939646599091424,-0.7146708578279903,-2.2581498910876996,-0.6376819857212486,-1.227200894161826,-0.38054869136923,-0.323895768809446,0.5066175389210502,-0.13358215800304013,-0.9329914549385975
Rhode Island,52.7,48.6,38.1,37.3,37.2,37.0,18.8,23.8,28.0,32.8,59.4,48.2,79.1,68.0,38.9,41.0,43.1,55.5,135,Rhode Island,A10,4-2,107.4593116935989,105.77354958336456,0.5453340705058064,0.3891738648319144,70.20033201199597,2026,0.36077822580622904,-0.48997698560235103,0.32272865121224914,1.9533670640024947,1.0858858880414504,1.066823057511997,0.16585188683771981,0.025185765735218274,1.2366056237353313,-0.6454110317312278,-1.0183665617355226,-0.07586191190120212,-0.13523757443925635,0.1856738543941859,0.07012337374588307
Kansas,55.3,42.9,34.2,29.1,26.700000000000003,24.8,16.1,13.900000000000002,32.8,24.2,59.4,48.0,71.6,66.7,40.4,43.5,57.6,48.5,19,Kansas,B12,4-2,116.24817904302677,94.73790879697788,0.913176455279021,0.5782317129049391,69.10731476495086,2026,0.8584214471581327,-1.616009371049926,-0.5431822820022116,-1.2506691982639662,-0.8095675943409778,-1.2056299800871069,-0.3110979331895395,-0.9499888376995693,1.2366056237353313,-0.6786561667272625,-0.03077760116836084,-2.0150357022747483,0.09399639461799585,0.6290849827236672,-0.3632477039242079
San Diego St.,50.4,50.2,39.7,34.4,33.6,35.8,21.5,22.1,38.4,31.2,46.4,53.0,73.7,70.2,36.0,45.9,56.7,52.4,65,San Diego St.,MWC,2-2,111.15596453113328,99.03110496821108,0.790551604531091,0.4723167320289687,68.91211207773118,2026,-0.07944462385122603,-0.1738977195118036,1.18863958442671,1.40317901896684,0.43601612265318906,0.8433030866006092,0.36152360787454435,-0.3196930574307432,-0.8821542826068893,0.15247220817359222,1.121409519493329,-0.4366384310404661,-0.5784232479499437,1.054759665919969,-0.44064373692660175
Alabama A&M,44.7,56.00000000000001,32.7,33.5,24.5,32.300000000000004,18.3,20.7,35.8,30.4,40.7,63.3,71.4,71.4,31.0,41.3,46.3,57.8,295,Alabama A&M,SWAC,3-1,102.32557070958728,111.78141404263503,0.2657222840139486,0.3472014616329468,69.77211398643779,2026,-1.1704316860457857,0.9718896200664308,0.16237477469105263,0.9500829818786528,-1.2067102287449156,0.1913698381090643,-0.49454017166156233,-0.42672441634431735,-1.8111490107723238,1.8645966604693525,0.5864654991861157,-0.6170266906100985,-1.3425364781407843,0.23888318979372317,-0.09966105345835496
BYU,55.8,47.7,32.6,29.4,32.4,26.700000000000003,11.2,16.900000000000002,34.3,30.5,58.9,49.1,76.9,65.9,42.0,42.8,44.5,47.2,12,BYU,B12,4-1,123.21620652374244,98.91189697618069,0.9259909612198652,0.6089346754945433,70.54142173542893,2026,0.9541220666488837,-0.6677715727782836,-2.114650271909938,-0.2797491187892809,0.2193928675237682,-0.85172335947741,-0.506769654226364,-0.9143117180617116,1.1551148581067845,-0.49580792424907416,0.2778439490088774,-0.5944781581638943,0.3385126282790651,0.5049298667914119,0.20536224708109366
Lamar,46.2,50.0,19.5,52.5,35.0,31.9,16.8,19.3,31.7,30.3,45.7,52.5,65.4,64.0,30.8,35.0,51.8,50.5,169,Lamar,Slnd,3-2,103.165266630066,105.07674095094936,0.4474138751995142,0.3924955845470878,68.23673862291953,2026,-0.883329827573533,-0.21340762777312255,-0.3186868548725368,0.49698694479046684,0.6887432536375125,0.11686318113860082,-2.108831870215364,1.8328264940533625,-0.9962413544868545,0.06935937068350677,-0.2571000712983351,-0.6395752230563021,-1.3731010073484178,-0.8785128535965693,-0.7084229716392785
Providence,54.7,49.1,36.3,29.0,31.4,29.1,13.8,15.0,30.6,36.1,61.2,46.0,78.9,77.3,42.7,38.5,50.8,52.0,69,Providence,BE,4-2,116.5672632252285,104.62363352877068,0.776109853232688,0.46188040746526,73.22738654193832,2026,0.7435807037692327,-0.39120221494905505,-1.2808101139997157,-0.8946651691232489,0.03887348824925122,-0.4046834176546356,-0.05427879932870816,-0.9618812109121889,1.529972379998101,-1.0111075166876042,-0.48342254142830937,0.6682396588235319,0.4454884805057832,-0.2577372739352954,1.2703220781612978
Iowa St.,59.1,49.3,36.4,31.4,37.7,28.7,13.3,25.8,36.6,33.6,61.7,48.4,69.5,70.9,38.0,41.2,52.1,53.4,15,Iowa St.,B12,5-0,118.75713428921792,95.91733957160449,0.9210229802510438,0.4245158376334588,70.78412295888545,2026,1.5857461552878407,-0.3516923066877375,-1.4411639905209122,2.600647116985618,1.1761455776787089,-0.47919007462509844,-0.04204931676390646,-0.6764642538093243,1.611463145626648,-0.6121658967351943,0.7510636592806436,0.10452634766843111,-0.2727779558736074,0.22114674466054493,0.3015910038052418
Cornell,56.8,52.400000000000006,38.3,39.1,26.6,25.9,18.1,14.4,37.7,33.9,57.0,53.4,71.1,65.9,52.8,37.6,64.2,49.3,174,Cornell,Ivy,3-2,109.27679252620052,111.50692366150264,0.4421772692073993,0.4332399474710524,73.94263898677671,2026,1.1455233056303855,0.26071127136269934,0.09823322408257427,-1.0888491850181858,-0.8276195322684298,-1.0007366734183356,0.19031085196732234,0.2392484835623674,0.8454499487183063,0.21896247816566036,0.9773861294106185,0.17217194500704255,1.9889972054912803,-0.41736528013390845,1.5539129580525015
USC,53.5,43.1,51.5,30.3,32.1,36.0,13.900000000000002,19.8,36.8,26.4,52.6,45.5,70.0,77.6,35.5,40.8,65.8,47.4,26,USC,B10,5-0,117.8449686713347,98.13080718396904,0.891416147812935,0.5285020322919255,72.5786725514893,2026,0.5138992169914299,-1.576499462788607,-1.248739338695476,0.6588069580362478,0.16523705374141362,0.8805564150858409,1.8046025505211238,-0.807280359148137,0.12833121118709329,-1.0942203541776898,0.7922131993042745,-1.5189679884582599,-0.6548345709690278,0.1502009641278269,1.0131130708006393
Marist,49.3,41.2,25.0,49.3,29.1,29.2,20.4,21.5,28.7,24.5,52.7,45.0,73.7,73.3,35.1,45.9,60.4,53.4,178,Marist,MAAC,3-2,100.82588105609548,103.06055832881398,0.4373068491205,0.3232271247195118,66.44649000605177,2026,-0.28998598673087833,-1.9518435912711314,0.8358610560800772,1.2089950030719026,-0.3763210840821373,-0.3860567534120204,-1.43621032915128,1.4522705512495424,0.1446293643128029,-1.1773331916677752,-0.8743431716528116,-1.9473901049361362,-0.7159636293842948,1.054759665919969,-1.4182397421310518
Connecticut,57.8,43.3,39.3,43.8,33.300000000000004,25.5,13.900000000000002,21.9,35.0,26.9,61.2,45.0,70.3,74.8,39.0,35.1,63.1,32.8,9,Connecticut,BE,5-1,122.31189734736542,97.130224642223,0.9340725831040184,0.4482945969526852,67.63643229673177,2026,1.3369245446118874,-1.5369895545272894,-1.248739338695476,1.3384510136685268,0.3818603088708345,-1.0752433303887978,0.3126056776153376,0.7981900245554772,1.529972379998101,-1.1773331916677752,0.42186733909158913,-1.4062253262272397,-0.11995530983543931,-0.8607764084633898,-0.9464387945510159
North Dakota St.,46.3,53.900000000000006,25.0,31.3,36.0,31.5,14.000000000000002,22.5,26.5,34.3,52.0,55.0,80.0,72.2,47.1,30.4,54.5,49.1,210,North Dakota St.,Sum,4-2,104.24702343906048,108.13463906828149,0.3962634386406172,0.3232696350264607,69.38117611608506,2026,-0.8641897036753838,0.5570355833225873,-1.2166685633912366,1.5326350295634643,0.8692626329120295,0.042356524168138655,-1.43621032915128,-0.6883566270219433,0.030542292432836703,0.4849235581339341,-1.326988111912761,0.26236607479185836,1.1179081230737227,-1.6943893297228152,-0.25466424909394986
UAB,50.1,48.1,36.1,36.6,35.7,25.0,14.099999999999998,17.299999999999997,26.8,26.2,55.3,53.6,68.3,74.2,34.3,39.1,52.5,56.1,111,UAB,Amer,5-2,109.0134525034234,104.19356080570309,0.6271573658990256,0.3876040146161012,73.13141991910976,2026,-0.13686499554567605,-0.588751756255647,-1.1845977880869987,-0.1502931081926578,0.815106819129675,-1.1683766516018756,-0.07873776445831068,-0.05806084675311679,0.5683813455812461,0.25220761316169504,-1.265263801877313,-1.5640650533506677,-0.8382217462148299,-0.15131860313621964,1.2322722131038129
Colgate,53.5,48.4,24.6,39.1,20.200000000000003,35.7,15.2,14.7,32.5,30.9,55.7,50.0,81.8,73.8,31.8,43.3,44.5,61.0,205,Colgate,Pat,2-4,107.13594823218772,110.74849434227218,0.4057947575359945,0.5923798927465403,68.60225132635745,2026,0.5138992169914299,-0.52948689386367,-0.831819259740366,-0.9917571770707176,-1.9829435596253382,0.8246764223579947,-1.485128259410486,0.2392484835623674,0.6335739580840846,-0.34620481676692055,-0.09250191120380791,-0.5042840283790784,-1.2202783613102497,0.5936120924573082,-0.5635006160047018
Campbell,48.2,51.9,56.2,37.0,32.7,32.800000000000004,20.7,16.900000000000002,28.3,35.0,51.1,51.7,74.5,74.8,33.8,32.2,39.0,52.8,188,Campbell,CAA,3-3,106.81999102627076,109.5163918732394,0.4288155869903998,0.4710613922045708,73.85626688480447,2026,-0.5005273496105292,0.16193650070940194,0.9320733819927953,-0.2797491187892809,0.27354868130612403,0.2845031593221423,2.379388231066796,-0.01049135390263949,-0.11614108569854757,-0.06362116930062951,-0.9566422517000748,0.4202058019152872,-0.914633069233914,-1.3751333173255877,1.5196672304452428
Illinois Chicago,51.3,47.2,51.8,38.7,37.9,38.5,21.2,20.4,27.7,25.3,58.0,56.1,80.3,72.0,40.9,49.2,51.2,63.2,157,Illinois Chicago,MVC,4-2,106.30898705376788,107.21134275051668,0.4757189636894652,0.331667433213778,70.47389351904916,2026,0.09281649123212536,-0.7665463434315796,1.0924272585139918,0.8529909739311841,1.2122494535336115,1.3462230211512312,1.841290998215528,0.1916789907118901,1.0084314799754002,0.6677718006121224,-1.0800908717709703,-1.7670018453665037,0.1704077176370799,1.6400623553148852,0.17858794321282875
SMU,56.3,45.6,42.4,34.5,34.4,32.300000000000004,15.5,22.0,37.4,29.6,56.4,46.5,77.8,71.7,31.2,44.4,60.4,58.1,49,SMU,ACC,7-0,116.21421175287092,101.38052286667956,0.8278367377462935,0.3841379366185159,72.24071148260622,2026,1.0498226861396347,-1.082625609522127,-0.7356069338276479,1.3708150163176833,0.5804316260728022,0.1913698381090643,0.691719637124185,-0.3078006842181237,0.7476610299640496,-0.9279946791975189,0.91566181937517,-0.7974149501797302,-1.3119719489331507,0.7887129889222803,0.8791146796239669
Tennessee,57.1,40.5,34.7,33.5,49.2,27.9,20.0,19.5,37.4,26.2,57.7,41.6,76.5,65.8,36.6,46.9,68.1,45.5,11,Tennessee,SEC,6-0,117.93305389168822,94.09323669338096,0.9306718658313798,0.3079740912804357,68.12061640450344,2026,1.202943677324837,-2.0901282701857467,0.7075779548631205,0.561714950088779,3.252118439335654,-0.6282033885660234,-0.24995052036553186,-0.42672441634431735,0.9595370205982724,-1.7425004866003562,0.91566181937517,-1.5640650533506677,-0.4867296603270426,1.2321241172517616,-0.7544643411350223
Hofstra,50.6,53.1,35.7,51.1,32.2,33.1,16.8,20.200000000000003,31.3,36.7,53.1,51.9,72.4,71.3,40.6,40.0,50.0,54.4,201,Hofstra,CAA,2-3,103.64586552853652,106.9630081963582,0.4104063662439828,0.4570069832750076,67.90430745610894,2026,-0.041164376054925116,0.3989959502773129,-0.3186868548725368,0.7882629686328732,0.18328899166886556,0.34038315204998865,-0.12765569471751662,1.6663332690766914,0.20982197681564022,-0.030376034304596032,-0.33939915134559834,0.8035308535007565,0.1245609238256299,0.008309403062393382,-0.8402288085565862
LSU,60.8,44.7,50.5,27.6,40.5,28.3,15.7,14.3,37.1,31.0,64.0,43.6,79.2,59.8,38.0,38.7,53.0,38.8,54,LSU,SEC,5-0,117.42354397035476,103.02684661188016,0.8181963459574008,0.2890526868151383,71.34332698647523,2026,1.911128261556393,-1.2604201966980595,-0.6714653832191695,-1.121213187667342,1.681599839647356,-0.5536967315955607,1.6823077248731086,-1.1283744358888599,1.9863206675179634,-1.4100491366400143,0.853937509339723,-0.48173549593287407,-0.2727779558736074,-0.2222643836689364,0.523310151173864
Evansville,44.8,57.9,41.3,38.1,26.9,36.0,18.1,18.6,23.6,38.0,50.5,58.6,71.9,76.6,37.6,44.6,50.8,54.2,268,Evansville,MVC,3-5,101.84433409566768,109.63158957683616,0.299995235227966,0.4470847421744891,68.96404035216516,2026,-1.1512915621476367,1.3472337485489538,0.09823322408257427,0.2704389262463739,-0.7734637184860752,0.8805564150858409,0.557195328911368,0.12032475143617372,-0.21393000445280416,1.0833359880625497,-1.9236564422554212,1.0966617753014083,-0.3339070142888745,0.8241858791886393,-0.4200546635941919
Penn St.,55.3,50.3,30.9,21.2,32.5,29.0,11.8,19.4,36.0,28.3,56.0,56.0,70.3,83.6,34.8,42.0,49.4,57.5,99,Penn St.,B10,5-1,111.61673102932151,104.26394877354087,0.6864707613108112,0.3789144699804386,68.50109438946222,2026,0.8584214471581327,-0.15414276538114552,-1.9222256200845016,0.5293509474396223,0.23744480545122015,-0.4233100818972515,-0.7146708578279903,-1.8894863214964996,0.6824684174612123,0.651149233114105,0.6276150392097479,-1.0905458719803827,-0.7618104231957459,0.36303830572597845,-0.6036083918651485
