Team Modified,Market,Bookmaker,Point,Implied Probability,Vegas Line
Creighton,spreads,draftkings,3.5,0.53475935828877,-114.94252873563217
Louisville,spreads,draftkings,-3.5,0.5128205128205129,-105.26315789473685
Creighton,spreads,fanduel,2.5,0.5154639175257733,-106.38297872340426
Louisville,spreads,fanduel,-2.5,0.5319148936170213,-113.63636363636365
Creighton,spreads,betrivers,3.0,0.5291005291005292,-112.35955056179776
Louisville,spreads,betrivers,-3.0,0.5208333333333334,-108.69565217391305
Creighton,spreads,betmgm,3.5,0.53475935828877,-114.94252873563217
Louisville,spreads,betmgm,-3.5,0.5128205128205129,-105.26315789473685
Creighton,spreads,betonlineag,3.0,0.5263157894736842,-111.11111111111113
Louisville,spreads,betonlineag,-3.0,0.5208333333333334,-108.69565217391305
Creighton,spreads,lowvig,3.0,0.5181347150259068,-107.52688172043011
Louisville,spreads,lowvig,-3.0,0.5128205128205129,-105.26315789473685
Creighton,spreads,betus,3.0,0.5235602094240838,-109.8901098901099
Louisville,spreads,betus,-3.0,0.5235602094240838,-109.8901098901099
Creighton,spreads,bovada,3.0,0.5235602094240838,-109.8901098901099
Louisville,spreads,bovada,-3.0,0.5235602094240838,-109.8901098901099
Creighton,spreads,mybookieag,3.0,0.5235602094240838,-109.8901098901099
Louisville,spreads,mybookieag,-3.0,0.5235602094240838,-109.8901098901099
High Point,spreads,draftkings,7.5,0.5050505050505051,-102.04081632653062
Purdue,spreads,draftkings,-7.5,0.5405405405405405,-117.6470588235294
High Point,spreads,fanduel,7.5,0.5050505050505051,-102.04081632653062
Purdue,spreads,fanduel,-7.5,0.5464480874316939,-120.48192771084337
High Point,spreads,betmgm,8.5,0.5405405405405405,-117.6470588235294
Purdue,spreads,betmgm,-8.5,0.5050505050505051,-102.04081632653062
High Point,spreads,betrivers,8.0,0.5319148936170213,-113.63636363636365
Purdue,spreads,betrivers,-8.0,0.5181347150259068,-107.52688172043011
High Point,spreads,lowvig,8.0,0.5208333333333334,-108.69565217391305
Purdue,spreads,lowvig,-8.0,0.5076142131979695,-103.09278350515464
High Point,spreads,betonlineag,8.0,0.5319148936170213,-113.63636363636365
Purdue,spreads,betonlineag,-8.0,0.5181347150259068,-107.52688172043011
High Point,spreads,betus,8.0,0.5235602094240838,-109.8901098901099
Purdue,spreads,betus,-8.0,0.5235602094240838,-109.8901098901099
High Point,spreads,bovada,8.0,0.53475935828877,-114.94252873563217
Purdue,spreads,bovada,-8.0,0.5128205128205129,-105.26315789473685
High Point,spreads,mybookieag,8.0,0.5235602094240838,-109.8901098901099
Purdue,spreads,mybookieag,-8.0,0.5235602094240838,-109.8901098901099
Montana,spreads,draftkings,16.5,0.53475935828877,-114.94252873563217
Wisconsin,spreads,draftkings,-16.5,0.5128205128205129,-105.26315789473685
Montana,spreads,fanduel,16.5,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,fanduel,-16.5,0.53475935828877,-114.94252873563217
Montana,spreads,betmgm,16.5,0.5235602094240838,-109.8901098901099
Wisconsin,spreads,betmgm,-16.5,0.5235602094240838,-109.8901098901099
Montana,spreads,betrivers,16.5,0.5235602094240838,-109.8901098901099
Wisconsin,spreads,betrivers,-16.5,0.5235602094240838,-109.8901098901099
Montana,spreads,lowvig,16.5,0.5181347150259068,-107.52688172043011
Wisconsin,spreads,lowvig,-16.5,0.5102040816326531,-104.16666666666667
Montana,spreads,betonlineag,16.5,0.5291005291005292,-112.35955056179776
Wisconsin,spreads,betonlineag,-16.5,0.5181347150259068,-107.52688172043011
Montana,spreads,betus,16.0,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,betus,-16.0,0.53475935828877,-114.94252873563217
Montana,spreads,bovada,16.0,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,bovada,-16.0,0.53475935828877,-114.94252873563217
Montana,spreads,mybookieag,16.5,0.5235602094240838,-109.8901098901099
Wisconsin,spreads,mybookieag,-16.5,0.5235602094240838,-109.8901098901099
Houston,spreads,draftkings,-28.5,0.5291005291005292,-112.35955056179776
SIU-Edwardsville,spreads,draftkings,28.5,0.5181347150259068,-107.52688172043011
Houston,spreads,fanduel,-28.5,0.5235602094240838,-109.8901098901099
SIU-Edwardsville,spreads,fanduel,28.5,0.5235602094240838,-109.8901098901099
Houston,spreads,betmgm,-28.5,0.5235602094240838,-109.8901098901099
SIU-Edwardsville,spreads,betmgm,28.5,0.5235602094240838,-109.8901098901099
Houston,spreads,betrivers,-29.0,0.5181347150259068,-107.52688172043011
SIU-Edwardsville,spreads,betrivers,29.0,0.5319148936170213,-113.63636363636365
Houston,spreads,betonlineag,-28.0,0.5291005291005292,-112.35955056179776
SIU-Edwardsville,spreads,betonlineag,28.0,0.5181347150259068,-107.52688172043011
Houston,spreads,lowvig,-28.0,0.5181347150259068,-107.52688172043011
SIU-Edwardsville,spreads,lowvig,28.0,0.5102040816326531,-104.16666666666667
Houston,spreads,betus,-28.5,0.5235602094240838,-109.8901098901099
SIU-Edwardsville,spreads,betus,28.5,0.5235602094240838,-109.8901098901099
Houston,spreads,bovada,-28.5,0.5128205128205129,-105.26315789473685
SIU-Edwardsville,spreads,bovada,28.5,0.53475935828877,-114.94252873563217
Alabama St.,spreads,fanduel,31.5,0.5050505050505051,-102.04081632653062
Auburn,spreads,fanduel,-31.5,0.5464480874316939,-120.48192771084337
Alabama St.,spreads,draftkings,32.5,0.5291005291005292,-112.35955056179776
Auburn,spreads,draftkings,-32.5,0.5181347150259068,-107.52688172043011
Alabama St.,spreads,betonlineag,32.5,0.5235602094240838,-109.8901098901099
Auburn,spreads,betonlineag,-32.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,lowvig,32.5,0.5154639175257733,-106.38297872340426
Auburn,spreads,lowvig,-32.5,0.5154639175257733,-106.38297872340426
Alabama St.,spreads,betrivers,32.0,0.5208333333333334,-108.69565217391305
Auburn,spreads,betrivers,-32.0,0.5291005291005292,-112.35955056179776
Alabama St.,spreads,betus,32.5,0.5235602094240838,-109.8901098901099
Auburn,spreads,betus,-32.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,betmgm,32.5,0.5235602094240838,-109.8901098901099
Auburn,spreads,betmgm,-32.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,bovada,32.5,0.5128205128205129,-105.26315789473685
Auburn,spreads,bovada,-32.5,0.53475935828877,-114.94252873563217
Clemson,spreads,draftkings,-7.5,0.5291005291005292,-112.35955056179776
McNeese,spreads,draftkings,7.5,0.5181347150259068,-107.52688172043011
Clemson,spreads,fanduel,-7.5,0.5405405405405405,-117.6470588235294
McNeese,spreads,fanduel,7.5,0.5102040816326531,-104.16666666666667
Clemson,spreads,betmgm,-7.5,0.53475935828877,-114.94252873563217
McNeese,spreads,betmgm,7.5,0.5128205128205129,-105.26315789473685
Clemson,spreads,betrivers,-7.5,0.5208333333333334,-108.69565217391305
McNeese,spreads,betrivers,7.5,0.5291005291005292,-112.35955056179776
Clemson,spreads,lowvig,-7.5,0.5208333333333334,-108.69565217391305
McNeese,spreads,lowvig,7.5,0.5076142131979695,-103.09278350515464
Clemson,spreads,betonlineag,-7.5,0.5319148936170213,-113.63636363636365
McNeese,spreads,betonlineag,7.5,0.5181347150259068,-107.52688172043011
Clemson,spreads,betus,-7.5,0.5235602094240838,-109.8901098901099
McNeese,spreads,betus,7.5,0.5235602094240838,-109.8901098901099
Clemson,spreads,bovada,-8.0,0.5128205128205129,-105.26315789473685
McNeese,spreads,bovada,8.0,0.53475935828877,-114.94252873563217
Clemson,spreads,mybookieag,-7.5,0.5235602094240838,-109.8901098901099
McNeese,spreads,mybookieag,7.5,0.5235602094240838,-109.8901098901099
BYU,spreads,draftkings,-2.5,0.5128205128205129,-105.26315789473685
VCU,spreads,draftkings,2.5,0.53475935828877,-114.94252873563217
BYU,spreads,fanduel,-2.5,0.5128205128205129,-105.26315789473685
VCU,spreads,fanduel,2.5,0.53475935828877,-114.94252873563217
BYU,spreads,betmgm,-2.5,0.5128205128205129,-105.26315789473685
VCU,spreads,betmgm,2.5,0.53475935828877,-114.94252873563217
BYU,spreads,betrivers,-2.5,0.5181347150259068,-107.52688172043011
VCU,spreads,betrivers,2.5,0.5319148936170213,-113.63636363636365
BYU,spreads,lowvig,-2.0,0.5208333333333334,-108.69565217391305
VCU,spreads,lowvig,2.0,0.5076142131979695,-103.09278350515464
BYU,spreads,betonlineag,-2.0,0.5319148936170213,-113.63636363636365
VCU,spreads,betonlineag,2.0,0.5181347150259068,-107.52688172043011
BYU,spreads,betus,-2.0,0.5235602094240838,-109.8901098901099
VCU,spreads,betus,2.0,0.5235602094240838,-109.8901098901099
BYU,spreads,bovada,-2.0,0.53475935828877,-114.94252873563217
VCU,spreads,bovada,2.0,0.5128205128205129,-105.26315789473685
BYU,spreads,mybookieag,-2.0,0.5235602094240838,-109.8901098901099
VCU,spreads,mybookieag,2.0,0.5235602094240838,-109.8901098901099
Georgia,spreads,draftkings,6.5,0.5128205128205129,-105.26315789473685
Gonzaga,spreads,draftkings,-6.5,0.53475935828877,-114.94252873563217
Georgia,spreads,fanduel,6.5,0.5154639175257733,-106.38297872340426
Gonzaga,spreads,fanduel,-6.5,0.5319148936170213,-113.63636363636365
Georgia,spreads,betmgm,6.5,0.5128205128205129,-105.26315789473685
Gonzaga,spreads,betmgm,-6.5,0.53475935828877,-114.94252873563217
Georgia,spreads,betrivers,6.5,0.5181347150259068,-107.52688172043011
Gonzaga,spreads,betrivers,-6.5,0.5319148936170213,-113.63636363636365
Georgia,spreads,betonlineag,6.5,0.5128205128205129,-105.26315789473685
Gonzaga,spreads,betonlineag,-6.5,0.53475935828877,-114.94252873563217
Georgia,spreads,lowvig,6.5,0.5025125628140703,-101.01010101010101
Gonzaga,spreads,lowvig,-6.5,0.5263157894736842,-111.11111111111113
Georgia,spreads,betus,6.5,0.5235602094240838,-109.8901098901099
Gonzaga,spreads,betus,-6.5,0.5235602094240838,-109.8901098901099
Georgia,spreads,bovada,7.0,0.53475935828877,-114.94252873563217
Gonzaga,spreads,bovada,-7.0,0.5128205128205129,-105.26315789473685
Georgia,spreads,mybookieag,6.5,0.5235602094240838,-109.8901098901099
Gonzaga,spreads,mybookieag,-6.5,0.5235602094240838,-109.8901098901099
Tennessee,spreads,draftkings,-18.5,0.5128205128205129,-105.26315789473685
Wofford,spreads,draftkings,18.5,0.53475935828877,-114.94252873563217
Tennessee,spreads,fanduel,-18.5,0.5464480874316939,-120.48192771084337
Wofford,spreads,fanduel,18.5,0.5050505050505051,-102.04081632653062
Tennessee,spreads,betmgm,-18.5,0.5128205128205129,-105.26315789473685
Wofford,spreads,betmgm,18.5,0.53475935828877,-114.94252873563217
Tennessee,spreads,betrivers,-18.5,0.5235602094240838,-109.8901098901099
Wofford,spreads,betrivers,18.5,0.5235602094240838,-109.8901098901099
Tennessee,spreads,betonlineag,-18.5,0.5235602094240838,-109.8901098901099
Wofford,spreads,betonlineag,18.5,0.5235602094240838,-109.8901098901099
Tennessee,spreads,lowvig,-18.5,0.5154639175257733,-106.38297872340426
Wofford,spreads,lowvig,18.5,0.5154639175257733,-106.38297872340426
Tennessee,spreads,betus,-18.5,0.5235602094240838,-109.8901098901099
Wofford,spreads,betus,18.5,0.5235602094240838,-109.8901098901099
Tennessee,spreads,bovada,-18.5,0.5235602094240838,-109.8901098901099
Wofford,spreads,bovada,18.5,0.5235602094240838,-109.8901098901099
Tennessee,spreads,mybookieag,-18.5,0.5235602094240838,-109.8901098901099
Wofford,spreads,mybookieag,18.5,0.5235602094240838,-109.8901098901099
Arkansas,spreads,draftkings,5.5,0.53475935828877,-114.94252873563217
Kansas,spreads,draftkings,-5.5,0.5128205128205129,-105.26315789473685
Arkansas,spreads,fanduel,4.5,0.5128205128205129,-105.26315789473685
Kansas,spreads,fanduel,-4.5,0.53475935828877,-114.94252873563217
Arkansas,spreads,betrivers,5.0,0.5235602094240838,-109.8901098901099
Kansas,spreads,betrivers,-5.0,0.5235602094240838,-109.8901098901099
Arkansas,spreads,betmgm,5.5,0.53475935828877,-114.94252873563217
Kansas,spreads,betmgm,-5.5,0.5128205128205129,-105.26315789473685
Arkansas,spreads,betonlineag,5.0,0.5181347150259068,-107.52688172043011
Kansas,spreads,betonlineag,-5.0,0.5319148936170213,-113.63636363636365
Arkansas,spreads,lowvig,5.0,0.5076142131979695,-103.09278350515464
Kansas,spreads,lowvig,-5.0,0.5208333333333334,-108.69565217391305
Arkansas,spreads,betus,5.0,0.5235602094240838,-109.8901098901099
Kansas,spreads,betus,-5.0,0.5235602094240838,-109.8901098901099
Arkansas,spreads,bovada,5.0,0.5128205128205129,-105.26315789473685
Kansas,spreads,bovada,-5.0,0.53475935828877,-114.94252873563217
Arkansas,spreads,mybookieag,5.0,0.5235602094240838,-109.8901098901099
Kansas,spreads,mybookieag,-5.0,0.5235602094240838,-109.8901098901099
Texas A&M,spreads,draftkings,-7.5,0.5291005291005292,-112.35955056179776
Yale,spreads,draftkings,7.5,0.5181347150259068,-107.52688172043011
Texas A&M,spreads,fanduel,-7.5,0.5291005291005292,-112.35955056179776
Yale,spreads,fanduel,7.5,0.5181347150259068,-107.52688172043011
Texas A&M,spreads,betrivers,-7.5,0.5208333333333334,-108.69565217391305
Yale,spreads,betrivers,7.5,0.5291005291005292,-112.35955056179776
Texas A&M,spreads,betmgm,-7.5,0.5235602094240838,-109.8901098901099
Yale,spreads,betmgm,7.5,0.5235602094240838,-109.8901098901099
Texas A&M,spreads,lowvig,-7.5,0.5208333333333334,-108.69565217391305
Yale,spreads,lowvig,7.5,0.5076142131979695,-103.09278350515464
Texas A&M,spreads,betonlineag,-7.5,0.5319148936170213,-113.63636363636365
Yale,spreads,betonlineag,7.5,0.5181347150259068,-107.52688172043011
Texas A&M,spreads,betus,-7.5,0.53475935828877,-114.94252873563217
Yale,spreads,betus,7.5,0.5128205128205129,-105.26315789473685
Texas A&M,spreads,bovada,-7.5,0.5235602094240838,-109.8901098901099
Yale,spreads,bovada,7.5,0.5235602094240838,-109.8901098901099
Texas A&M,spreads,mybookieag,-7.5,0.5235602094240838,-109.8901098901099
Yale,spreads,mybookieag,7.5,0.5235602094240838,-109.8901098901099
Drake,spreads,draftkings,6.5,0.53475935828877,-114.94252873563217
Missouri,spreads,draftkings,-6.5,0.5128205128205129,-105.26315789473685
Drake,spreads,fanduel,6.5,0.53475935828877,-114.94252873563217
Missouri,spreads,fanduel,-6.5,0.5128205128205129,-105.26315789473685
Drake,spreads,betmgm,6.5,0.53475935828877,-114.94252873563217
Missouri,spreads,betmgm,-6.5,0.5128205128205129,-105.26315789473685
Drake,spreads,betrivers,6.0,0.5181347150259068,-107.52688172043011
Missouri,spreads,betrivers,-6.0,0.5319148936170213,-113.63636363636365
Drake,spreads,betonlineag,6.5,0.53475935828877,-114.94252873563217
Missouri,spreads,betonlineag,-6.5,0.5128205128205129,-105.26315789473685
Drake,spreads,lowvig,6.5,0.5263157894736842,-111.11111111111113
Missouri,spreads,lowvig,-6.5,0.5025125628140703,-101.01010101010101
Drake,spreads,betus,6.5,0.53475935828877,-114.94252873563217
Missouri,spreads,betus,-6.5,0.5128205128205129,-105.26315789473685
Drake,spreads,bovada,5.5,0.5128205128205129,-105.26315789473685
Missouri,spreads,bovada,-5.5,0.53475935828877,-114.94252873563217
Drake,spreads,mybookieag,6.5,0.5235602094240838,-109.8901098901099
Missouri,spreads,mybookieag,-6.5,0.5235602094240838,-109.8901098901099
UCLA,spreads,draftkings,-5.5,0.5181347150259068,-107.52688172043011
Utah St.,spreads,draftkings,5.5,0.5291005291005292,-112.35955056179776
UCLA,spreads,fanduel,-5.5,0.5050505050505051,-102.04081632653062
Utah St.,spreads,fanduel,5.5,0.5464480874316939,-120.48192771084337
UCLA,spreads,betrivers,-5.5,0.5291005291005292,-112.35955056179776
Utah St.,spreads,betrivers,5.5,0.5208333333333334,-108.69565217391305
UCLA,spreads,betmgm,-5.5,0.5235602094240838,-109.8901098901099
Utah St.,spreads,betmgm,5.5,0.5235602094240838,-109.8901098901099
UCLA,spreads,betonlineag,-5.5,0.5235602094240838,-109.8901098901099
Utah St.,spreads,betonlineag,5.5,0.5235602094240838,-109.8901098901099
UCLA,spreads,lowvig,-5.5,0.5154639175257733,-106.38297872340426
Utah St.,spreads,lowvig,5.5,0.5154639175257733,-106.38297872340426
UCLA,spreads,betus,-5.5,0.5235602094240838,-109.8901098901099
Utah St.,spreads,betus,5.5,0.5235602094240838,-109.8901098901099
UCLA,spreads,bovada,-5.5,0.53475935828877,-114.94252873563217
Utah St.,spreads,bovada,5.5,0.5128205128205129,-105.26315789473685
UCLA,spreads,mybookieag,-5.5,0.5235602094240838,-109.8901098901099
