Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
New Mexico St.,48.5,40.7,35.0,34.8,35.9,24.5,16.2,17.299999999999997,32.2,23.4,48.7,45.8,73.5,73.4,36.7,47.1,47.5,40.0,104,New Mexico St.,CUSA,6-0,109.0207891810818,103.2399349918934,0.6517073918063577,0.2751392060222802,67.33910790470749,2026,-0.46616212019816966,-2.2742796181385168,-0.5573587979909207,-0.12173115539814597,0.9635120192285836,-1.4092550526098024,-0.15698409486634288,-0.22970056892155158,-0.5292118716694422,-1.1533908705710976,-0.1952346405881748,-2.4018337583402345,-0.4851675303699722,1.3517312081564044,-0.6512787234878054
San Diego St.,55.8,51.8,34.0,37.5,31.8,34.8,20.3,20.0,40.7,34.4,52.5,52.0,76.0,72.8,37.9,44.9,59.1,56.2,57,San Diego St.,MWC,3-3,114.1590946193641,100.73402310933416,0.8082623223912412,0.5938477346748462,68.39991285435144,2026,1.009178144997247,0.1594879129994115,0.927575225853504,0.8512295392074627,0.15712773603660554,0.7419059244036983,-0.2929897787643142,0.11696085630385313,0.14364252928895652,0.007799422205127072,1.7624753543207181,0.29289673395732474,-0.2967780105986538,0.9359174784024993,-0.24214312625301987
Marist,50.3,40.3,25.7,45.1,29.2,27.0,18.9,19.8,30.2,22.1,53.3,45.7,74.3,71.4,36.8,42.8,58.1,48.9,160,Marist,MAAC,4-2,101.05927769960788,101.70488607920971,0.4816999096335174,0.3064345595180366,65.95255378983661,2026,-0.10237958905409475,-2.3619829525939386,0.42052458356516326,0.7791583766440846,-0.35423790696318597,-0.8871286018783701,-1.4218369551174763,1.0927485717531396,0.28529608738546114,-1.1721197462610358,-0.6558722864490916,-2.7203019074299455,-0.46946840372236315,0.5390043727283175,-1.1860505927899325
Sam Houston St.,52.900000000000006,53.5,33.0,53.5,39.5,38.5,16.5,19.1,38.3,31.7,50.3,59.4,79.6,66.2,36.9,49.3,44.1,53.5,194,Sam Houston St.,CUSA,5-2,107.63363117650113,110.88741314256762,0.4152033708252023,0.4151369178146877,69.57783688619972,2026,0.4230840670429049,0.5322270844349508,-0.44870508892913324,0.5269093076722606,1.6715567556898332,1.5146530714862187,-0.42899546266228555,2.1712507835655086,-0.245904755476433,1.3937362232606203,1.2097101792876177,-0.36853711415207596,-0.453769277074753,1.767544937910308,0.2121634382376592
Texas,55.400000000000006,46.3,49.8,36.0,37.2,24.2,14.4,14.000000000000002,34.3,33.6,57.9,44.2,69.7,74.0,39.7,34.3,47.8,39.1,34,Texas,SEC,6-2,118.61049175371286,101.27100015937803,0.8602677761670627,0.380260805938747,69.43959818848646,2026,0.9283375825207875,-1.0464329357626256,-1.209281052361643,-1.310905337693887,1.21919484072848,-1.4719102266975745,1.8559000268236325,-0.07562882437692706,1.0998040464403658,-1.4530528816101222,0.28843488756578567,0.09691633451750296,-0.014193730941674544,-1.0675486740481317,0.15884697118228028
Virginia,55.400000000000006,44.3,40.400000000000006,38.4,46.8,31.9,14.4,16.900000000000002,36.5,32.4,56.0,42.1,68.2,70.7,45.1,33.3,54.5,50.3,28,Virginia,ACC,6-1,121.22407155856556,101.89780859101089,0.8805035862730229,0.3943970412089605,66.8165951626979,2026,0.9283375825207875,-1.48494960803973,-1.209281052361643,-0.2658734805249009,3.107314137958477,0.13623924155523706,0.577446598182703,0.23251466471232105,0.7633768459611663,-1.8463592710988437,0.795136298012794,-0.19705426464223147,0.833559108029261,-1.256554914845361,-0.8528035776437309
Southern Illinois,52.1,49.4,37.4,29.8,32.6,32.6,16.2,17.2,23.9,33.0,58.0,49.4,67.9,70.7,26.6,41.5,47.1,56.3,148,Southern Illinois,MVC,4-4,107.93601358245996,107.2143090732807,0.5192784245488274,0.4250876726532819,70.22241074875315,2026,0.2614029420899816,-0.36673209373311344,-0.5573587979909207,-0.15776673667983437,0.3144710108057722,0.28243464776003874,0.16942954648878814,-0.8716661711908184,1.117510741202429,-0.4791513457332898,-2.106880870910977,-0.05006896506236426,-2.0707793217785744,0.2932962596919199,0.46076532523511704
Cornell,61.1,51.2,35.0,39.7,26.3,26.9,18.7,15.7,41.7,32.7,59.3,52.5,71.5,67.1,53.6,38.5,67.6,49.1,157,Cornell,Ivy,5-2,110.77620604885529,111.25668360488528,0.4875595905110765,0.3544266033325099,73.38122922351408,2026,2.080315597810359,0.027932911316281447,0.3480887775239721,-0.698300455905172,-0.9246072780014144,-0.9080136599076277,-0.15698409486634288,0.3994257213023311,1.3476977731092494,0.10144380065482257,1.9927941772511761,-0.123561614852297,2.1679848730761044,-0.2737224626997681,1.6790713707163007
St. Bonaventure,52.5,48.3,27.3,33.6,35.9,31.1,18.0,19.4,37.6,33.3,50.9,47.3,73.3,75.5,29.4,37.4,52.9,50.8,118,St. Bonaventure,A10,7-1,108.62747229964822,103.8128744789612,0.6274622206826187,0.4833835432329529,67.12591126240758,2026,0.34224350456644254,-0.6079162634855212,0.0945634563798024,0.6350160515173271,0.9635120192285836,-0.030841222678820703,-1.204227860880722,-0.3837723134661752,-0.13966458690405392,-0.8724577352220112,1.048487003236298,0.02342368472756848,-1.6312037756454971,-0.4816293275767206,-0.7335052775825044
Duke,60.7,40.0,42.7,24.0,38.6,25.8,14.4,20.1,37.0,26.0,65.2,40.8,72.3,68.4,47.0,45.7,64.5,58.4,2,Duke,ACC,8-0,122.2541747159384,93.28191322473536,0.9573227462811226,0.4484509935777491,68.97706674490837,2026,1.9994750353338981,-2.427760453435504,-1.209281052361643,0.8872651204891524,1.4945455715745213,-1.1377492982294575,0.8902596711480367,-1.6163462698231685,2.3923927640709755,-2.089834655068053,0.9102957094780229,-1.7648974601608112,1.1318425143338493,1.0871224710402836,-0.019544050156471666
Towson,45.4,50.1,30.8,27.3,36.3,24.4,16.8,14.6,25.2,30.1,49.6,54.2,69.9,64.8,35.8,44.9,35.0,43.1,143,Towson,CAA,5-3,105.76979270173688,104.83465127946828,0.5255095748511707,0.4967902938012308,63.90621104214317,2026,-1.0926764793907444,-0.21325125843612627,-0.34005137986734585,-1.0946918500037528,1.0421836566131666,-1.43014011063906,-0.7282079672378223,-1.192648972325452,-0.3698516188108742,0.4198346873837878,-1.8074664011013815,-0.7604979130317204,-0.6264596701984624,0.9359174784024993,-1.9752924439951305
North Carolina A&T,52.7,54.3,51.1,43.0,27.200000000000003,26.0,19.2,16.400000000000002,34.3,38.8,53.3,52.0,70.5,60.4,30.6,36.2,51.0,58.6,321,North Carolina A&T,CAA,3-2,101.06971329901668,113.96662145881976,0.2008334087388057,0.3295474018979692,70.70778254673775,2026,0.3826637858046737,0.707633753345792,0.5291782926269507,-0.4460513869333467,-0.7475960938861016,-1.095979182170943,2.0327074158909957,0.8231230188000471,0.28529608738546114,0.007799422205127072,0.28843488756578567,1.3707889308763481,-1.4428142558741777,-0.708436816533395,0.6479655079982183
Lamar,46.2,50.0,19.5,52.5,35.0,31.9,16.8,19.3,31.7,30.3,45.7,52.5,65.4,64.0,30.8,35.0,51.8,50.5,169,Lamar,Slnd,4-2,103.17764746807484,104.84755157081594,0.45397206908466,0.3364857811931971,67.11917672713862,2026,-0.9309953544378211,-0.2351770920499818,-0.34005137986734585,0.5989804702356387,0.7865008351132715,0.13623924155523706,-2.2650721952848984,2.042857663111655,-1.0604127145313362,0.10144380065482257,-0.3103940520534046,-0.711502813171765,-1.411416002578958,-0.9352443054900706,-0.7361026807246089
SMU,55.400000000000006,45.4,40.9,34.599999999999994,33.900000000000006,30.7,15.3,20.3,36.1,29.5,56.0,46.3,76.4,72.3,32.0,43.8,59.1,55.8,47,SMU,ACC,8-0,115.79362132072096,100.9167126227998,0.8294041447078807,0.4365495095170777,71.26913165780923,2026,0.9283375825207875,-1.2437654382873222,-0.8833199251762816,0.9593362830525305,0.5701538323056686,-0.11438145479585032,0.6454494401316878,-0.25537919301232265,0.7633768459611663,-1.0597464921214022,0.703008768840611,-0.9074832126115877,-1.223026482807639,0.7280106135255467,0.864468932018375
Rhode Island,54.50000000000001,49.2,42.5,42.0,36.1,33.6,17.299999999999997,22.5,30.4,32.2,60.5,49.8,74.7,69.7,40.5,43.2,44.4,55.3,125,Rhode Island,A10,6-2,108.90623445716588,105.26444155856278,0.5965555195847557,0.4069860346453672,68.89309929000476,2026,0.7464463169487501,-0.41058376096082294,-0.1589618647643686,1.752119071249692,1.0028478379208758,0.49128522805261166,0.8630585343684422,0.6947298983461937,1.5601781102540075,-0.40423584297353365,-0.6098085218630002,-0.24604936450218606,0.11139928223920438,0.6146068690472103,-0.05192896203099289
Iowa St.,59.2,48.5,34.0,29.9,36.6,29.5,13.0,25.8,37.6,33.1,60.8,47.5,68.6,68.1,34.9,43.6,51.1,59.4,8,Iowa St.,B12,7-0,120.04353221383325,94.78324415635606,0.9380229763655464,0.5333513043414232,69.99771426703417,2026,1.6963229260471686,-0.5640645962578101,-1.7163316946499831,2.941293253545435,1.101187384651605,-0.36500215114693774,-0.2929897787643142,-0.8588268591454333,1.6132981945401963,-0.8349999838421325,1.048487003236298,-0.025571415132386095,-0.7677518100269515,0.6902093653661018,0.3741034659786106
Campbell,45.0,54.0,54.1,36.7,31.3,33.2,20.5,16.0,25.4,36.4,48.8,53.7,72.1,76.6,35.6,34.6,41.0,53.9,222,Campbell,CAA,3-4,105.3318966397559,110.33752475990345,0.3696031735181316,0.5247277281153127,72.10170317060296,2026,-1.1735170418672054,0.641856252504227,1.000011031894695,-0.5901937120601042,0.058788189305876454,0.4077449959355828,2.44072446758491,0.01424635994077073,-0.5115051769073801,0.3261903089340923,-1.7614026365152902,0.782847732556881,-0.6578579234936816,-1.0108468018089622,1.1855785226569404
Arizona,56.6,46.1,43.8,28.9,40.9,26.4,17.599999999999998,19.0,36.8,32.7,57.1,44.6,71.9,62.6,27.0,34.6,60.6,50.0,11,Arizona,B12,7-0,120.76505207396156,95.7737875689134,0.9350125601980084,0.5339722503562851,72.05695150295341,2026,1.1708592699501703,-1.090284602990335,-0.05030815570258121,0.490873726390571,1.9469074865358744,-1.0124389500539142,1.0398659234358045,-0.9872199795992868,0.9581504883438611,-1.3781373788503661,0.8642319448919307,-0.123561614852297,-2.007982815188135,-1.0108468018089622,1.1683185162088214
Northwestern,57.4,44.5,41.5,33.900000000000006,29.6,36.9,13.0,17.599999999999998,37.9,28.1,57.7,46.1,71.5,75.7,31.2,40.2,62.9,60.0,56,Northwestern,B10,5-2,115.11284559907088,101.25354428077634,0.8138585682091907,0.5316792398702265,67.24534113064357,2026,1.3325403949030923,-1.4410979408120188,-1.7163316946499831,-0.013624411553078202,-0.2755662695786023,1.180492143018102,0.7270528504704707,-0.34525437733001857,1.0643906569162402,-1.0972042435012797,1.1175826501154347,-1.2504489116312767,-1.3486194959885185,0.047588146655522315,-0.6874430769066865
Miami OH,57.49999999999999,50.0,38.8,35.7,25.5,23.7,14.7,19.7,35.8,33.0,60.6,50.3,82.5,75.2,45.6,37.5,51.0,46.8,122,Miami OH,MAC,6-0,111.45869340535326,106.99724240014694,0.6153332153765967,0.1809210224473125,70.84536695497093,2026,1.3527505355222063,-0.2351770920499818,-1.1006273432998563,0.7431227953623949,-1.081950552770581,-1.5763355168438609,0.3598375039459478,-0.11414676051308273,1.577884805016071,-0.3105914645238382,0.6339131219614726,-0.05006896506236426,0.9120547412673106,-0.4627287034969974,0.7010296260074437
Long Beach St.,48.3,56.6,27.500000000000004,42.6,29.0,30.1,18.0,19.0,30.4,35.0,50.0,58.9,64.9,77.6,38.2,36.2,48.3,53.2,318,Long Beach St.,BW,2-6,100.88011394161714,113.33163485366448,0.2077677881339453,0.4557298181366187,67.79085916356958,2026,-0.5065824014364009,1.211927926464463,0.0945634563798024,0.490873726390571,-0.3935737256554775,-0.23969180297139364,-1.1770267241011274,0.7717657706185059,-0.2990248397626219,1.3000918448109247,-0.6098085218630002,0.43988203353719196,-0.24968063065582335,-0.708436816533395,-0.47704544793781634
Alabama A&M,42.9,54.0,33.6,44.9,20.4,30.6,17.0,18.7,30.9,31.2,41.3,58.9,69.5,75.4,33.2,40.1,38.3,56.9,304,Alabama A&M,SWAC,3-3,100.66179809308514,111.30406158958152,0.2394416763851994,0.4503515757027049,68.81601521457532,2026,-1.597929994868627,0.641856252504227,-0.2676155738261547,0.3827669825455032,-2.085013929424018,-0.13526651282510718,-0.34739205232350256,1.0670699476623686,-1.8395072840621154,1.3000918448109247,-0.49464911039777115,-0.49102486380196503,-1.0346369630363195,0.028687522575799117,-0.08165906392078934
LSU,61.0,45.0,49.0,28.7,36.7,25.5,15.8,14.4,35.8,30.2,65.2,44.7,77.7,60.2,35.9,40.8,56.0,45.7,33,LSU,SEC,7-0,118.89939789987297,101.33466158870932,0.8627435038454315,0.3715200132977969,70.38693289462631,2026,2.0601054571912436,-1.3314687727427428,-0.702230410073303,-1.1667630125671309,1.120855293997751,-1.2004044723172296,1.7470954797052558,-1.0128986036900574,2.3923927640709755,-1.3594085031604266,0.6339131219614726,-0.7360003631017432,-0.6107605435508522,0.16099189113385884,0.524218900213965
Alabama,58.7,49.2,33.7,31.7,31.6,30.9,14.000000000000002,13.6,36.2,32.9,63.2,49.1,74.7,64.7,50.1,34.6,55.4,50.0,13,Alabama,SEC,5-2,124.95929934719597,99.44648187129576,0.9325311897536024,0.7442104783218841,74.3919787854853,2026,1.595272222951592,-0.41058376096082294,-1.3541526644440254,-1.4550476628206443,0.11779191734431405,-0.07261133873733588,-0.3337914839337052,-0.627719242328497,2.0382588688297125,-0.5353379728031066,0.7260406511336571,-0.07456651499234242,1.618515440409757,-1.0108468018089622,2.0689014010443953
Youngstown St.,54.900000000000006,50.4,27.9,36.7,27.200000000000003,35.5,20.5,20.5,35.7,30.4,56.4,52.2,71.4,77.2,53.1,28.3,50.5,43.3,159,Youngstown St.,Horz,4-4,105.73536693450804,106.33516805136225,0.483742909275395,0.436635151360408,69.8672158251538,2026,0.827286879425211,-0.14747375759456124,1.000011031894695,1.0314074456159086,-0.7475960938861016,0.8881013306084999,-1.1226244505419396,0.01424635994077073,0.8342036250094186,0.045257173585005805,0.6108812396684281,-0.6870052632417877,2.0894892398380547,-2.201586118831507,0.323772292491108
Colgate,53.6,49.1,22.6,31.8,23.0,34.0,15.1,15.6,33.5,31.0,55.3,50.8,77.8,73.6,34.9,40.6,46.9,56.1,170,Colgate,Pat,5-4,107.71921564932065,109.57237784974582,0.4511168236392593,0.474693943022656,67.28331799922843,2026,0.5645550513767111,-0.43250959457467847,-0.9557557312174734,-0.734336037186861,-1.5736482864242265,0.5748254601696405,-1.8434545752011873,-0.6148799302831115,0.6394299826267239,-0.21694708607414268,0.10417982922141993,-0.5400199636619205,-0.7677518100269515,0.12319064297441377,-0.6727960027062974
Evansville,44.8,57.9,41.3,38.1,26.9,36.0,18.1,18.6,23.6,38.0,50.5,58.6,71.9,76.6,37.6,44.6,50.8,54.2,265,Evansville,MVC,3-5,101.60536371530802,109.52735934691805,0.296629986687964,0.4433590299759781,68.22586534820068,2026,-1.2139373231054364,1.4969637634445803,0.13078135940039862,0.3467314012638148,-0.8065998219245399,0.9925266207547865,0.6998517136908762,0.1939967285761654,-0.21049136595230622,1.2439052177411078,-2.175976517790114,1.1748085314365264,-0.34387539054148314,0.879215606163331,-0.30927048119241324
UMBC,51.5,51.1,33.800000000000004,23.8,26.0,27.4,21.9,15.1,33.1,37.8,52.9,48.9,67.7,73.0,42.9,28.9,53.3,37.3,287,UMBC,AE,5-2,103.116957031894,112.31541688564296,0.2723675128392873,0.3026359968590407,69.58645674051974,2026,0.1401420983752895,0.0060070777024259165,1.5070616741830345,-0.9145139435953069,-0.983611006039852,-0.8035883697613412,-0.3201909155439079,-1.642024893913939,0.2144693083372088,-0.5727957241829853,0.01205230004923706,1.12581343157657,0.4881783217818423,-2.08818237435317,0.21548797895221813
Wichita St.,49.4,46.0,37.1,34.7,40.400000000000006,30.0,14.099999999999998,17.1,33.9,31.5,48.6,45.4,71.4,73.4,33.7,35.6,42.5,44.6,105,Wichita St.,Amer,4-4,110.49341437330108,104.72391734174217,0.6494736785112782,0.5212107995280408,66.92051232294389,2026,-0.2842708546261322,-1.1122104366041905,-1.3179347614234311,-0.19380231796152278,1.8485679398051467,-0.26057686100065125,0.1286278413193971,-0.24253988096693618,-0.5469185664315056,-1.228306373330854,0.1963073583936028,-0.41753221401203144,-0.9561413297982698,-0.8218405610117329,-0.8127243817138291
Oklahoma,55.00000000000001,50.2,31.1,22.9,35.3,33.1,13.0,16.900000000000002,34.5,36.4,57.7,47.7,75.9,72.5,45.4,36.4,51.4,52.6,50,Oklahoma,SEC,5-2,118.84289203614128,103.81481900232274,0.8255954227860272,0.4410226976254094,67.35934551242738,2026,0.8474970200443266,-0.19132542482227075,-1.7163316946499831,-0.2658734805249009,0.8455045631517084,0.38685993790632517,-0.6874062620684309,-1.7575787023224074,1.0643906569162402,-0.7975422324622538,0.3344986521518779,0.782847732556881,0.8806564879720903,-0.6706355683739499,-0.6434734000644368
East Texas A&M,50.7,54.1,30.9,47.2,23.8,33.5,20.8,22.4,32.6,38.4,52.3,51.6,69.0,67.2,45.7,41.3,54.9,53.6,308,East Texas A&M,Slnd,4-3,98.72861001688096,109.91174683127872,0.2254848675550305,0.3250246701154907,69.07964886686867,2026,-0.02153902657763238,0.6637820861180825,1.1086647409564825,1.7160834899680024,-1.4163050116550597,0.47040017002335405,-0.7146073988480255,1.362374124706232,0.10822913976482974,-0.06711608055462906,-0.10310711141599194,1.2727987311564373,0.9277538679149208,0.2554950115324735,0.020020242740091565
Belmont,62.2,43.0,34.5,28.1,29.7,29.8,20.4,20.4,39.7,27.4,64.3,45.1,68.6,77.2,44.1,50.9,60.4,46.2,93,Belmont,MVC,8-0,111.16551378191193,102.98252086539348,0.70667729259423,0.2620986431159259,71.3442177255886,2026,2.3026271446206277,-1.7699854450198471,0.963793128874099,0.9953718643342189,-0.2558983602324569,-0.3023469770591657,-0.22498693681532853,-1.0899344759623693,2.2330325112124063,-1.2844930004006705,1.53215653139026,-1.4219317611411222,0.6765678415531617,2.0699549231858754,0.8934284341353661
Purdue,59.8,46.6,27.0,20.5,42.5,28.8,14.000000000000002,15.2,42.3,29.1,57.5,49.4,76.0,68.1,39.1,48.0,63.6,51.7,5,Purdue,B10,7-0,126.5812219513812,98.93607800819048,0.944470885468212,0.5882836598720156,66.3823535870854,2026,1.8175837697618593,-0.980655434921059,-1.3541526644440254,-0.8784783623136179,2.2615940360742077,-0.5111975573517387,-1.2450295660501136,-2.0657221914116555,1.0289772673921134,-0.4791513457332898,2.1309854710094496,-1.0054734123314986,-0.1083884908273343,1.5218368248739105,-1.0202836468515726
Le Moyne,55.900000000000006,53.0,39.8,31.4,28.7,33.0,20.8,14.499999999999998,38.6,41.8,54.4,46.7,75.4,79.0,44.0,39.2,61.3,58.0,314,Le Moyne,NEC,4-5,106.64359308280778,119.36142028953888,0.2149010337917878,0.3630182417658861,69.00881341297152,2026,1.029388285616364,0.4225979163656748,1.1086647409564825,-1.1307274312854425,-0.45257745369391505,0.3659748798770676,0.4958431878439191,-0.6662371784646531,0.4800697297681559,-0.9848309893616447,1.278805826166756,2.1057154287756825,0.6608687149055517,-0.141418094141707,-0.0072998652074942145
Purdue Fort Wayne,50.1,61.8,21.7,28.1,24.1,39.7,16.6,21.7,29.0,42.0,56.1,60.8,76.5,80.0,47.1,45.5,50.6,55.4,249,Purdue Fort Wayne,Horz,4-5,104.8771654635998,111.58197002594513,0.3290132974347038,0.4135500614161959,69.81109387462419,2026,-0.1427998702923245,2.3520712743849335,-0.412487185908537,1.4638344209961784,-1.3573012836166223,1.765273767837307,-1.9658596907093617,-1.0899344759623693,0.7810835407232297,1.6559404829197673,-0.932254873965641,2.154710528635639,1.1475416409814594,1.0493212228808373,0.30212694877771196
UTEP,43.0,54.0,27.500000000000004,44.8,23.0,42.6,19.4,23.1,29.4,34.2,42.3,55.6,65.6,69.5,38.3,37.3,47.0,54.5,234,UTEP,CUSA,3-4,100.9005647315599,106.6116011600474,0.3467958763536157,0.3654817016466783,67.45941863482415,2026,-1.5777198542495114,0.641856252504227,0.6016140986681419,1.9683325589398275,-1.5736482864242265,2.3709404506857683,-1.1770267241011274,1.054230635616983,-1.662440336441484,0.682038947042935,-0.8401273447934582,0.24390163409737017,-0.23398150400821432,-0.5005299516564438,-0.604876788394504
Cal St. Fullerton,48.7,54.6,34.5,42.6,24.1,24.2,13.6,15.0,28.3,34.4,52.6,56.9,70.8,79.9,38.5,43.1,48.5,57.4,325,Cal St. Fullerton,BW,3-5,99.7514016995312,112.985422947659,0.1926871188556788,0.432064805274588,74.36933736974974,2026,-0.4257418389599385,0.7734112541873586,-1.499024276526409,-0.950549524876996,-1.3573012836166223,-1.4719102266975745,-0.22498693681532853,0.7717657706185059,0.1613492240510199,0.9255143310121428,-1.0934780500169614,0.29289673395732474,-0.20258325071299405,0.595706244967487,2.06016896710136
