Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
Vanderbilt,61.2,46.3,35.8,45.7,33.4,25.9,12.6,19.5,38.8,31.1,63.7,46.1,75.1,77.0,44.3,40.1,59.0,44.2,7,Vanderbilt,SEC,9-0,127.04566855152714,98.33088412739248,0.9500929359429244,0.5510254969906628,70.88642760109893,2026,2.2752320318549613,-1.167315497407386,-1.9977698632274565,0.7224848930290514,0.4901211589666202,-1.2400341647103756,0.0008819105566222342,1.3219493038939618,2.261193106649993,-1.2026918786694236,1.4672362913763348,-0.632375757558803,0.7244992161466728,0.043587343254378956,0.7993076655945146
Ohio St.,60.1,47.8,42.6,30.0,30.9,26.5,15.7,16.400000000000002,36.3,28.5,64.6,51.2,77.2,72.0,44.0,40.4,56.7,47.4,28,Ohio St.,B10,7-2,119.64388677309844,100.44091526185338,0.8820435401050165,0.4726944849458914,69.79401761759814,2026,2.033025631178917,-0.8047643090533212,-0.7700506582297013,-0.44619510191358003,-0.029014717478001262,-1.1015923406526815,0.9958373658013071,-0.8596629775149615,2.4306626454546096,-0.14769403118667726,0.8173391427520418,-1.3649497247503364,0.6767803204064864,0.10400271143608139,0.3873112662630093
San Diego St.,54.900000000000006,51.7,36.2,36.1,32.5,34.5,20.0,21.0,40.0,34.7,51.9,51.3,76.5,72.2,36.4,45.5,58.2,57.9,53,San Diego St.,MWC,4-3,113.85445253791768,99.9555990706434,0.8171625395964891,0.6063790285450982,68.30027721007781,2026,0.8880499188921648,0.13786878066724848,0.9329146906381532,1.287975213162583,0.30323224344655675,0.7442986467832358,0.05940870204160449,-0.012030180279647343,0.03925915343388413,-0.12700779888309519,1.7791869227159962,0.38195742778332004,-0.5320983716782484,1.131063970525033,-0.17604468867083733
Houston,50.9,42.9,21.5,39.6,38.3,31.8,14.8,21.2,33.2,25.9,51.6,45.7,76.6,66.0,41.8,40.0,60.5,47.3,4,Houston,B12,8-1,118.74032965613898,90.97783604048502,0.955328327975865,0.5787233635760187,64.03987618056298,2026,0.007299370979276326,-1.9890981910099323,-1.1264852661322748,1.3633739225137202,1.507627476798078,0.12131043852361381,-2.0914508850314633,0.47431650665864755,-0.017230692834321472,-1.2854368078837564,0.011466678457919889,-2.09752369194187,0.3268417516451154,0.023448887193811004,-1.7828314357521196
Arkansas,54.2,45.7,38.1,25.5,30.9,29.6,12.8,16.6,35.5,27.7,54.9,48.8,78.3,68.0,38.6,43.5,57.4,55.4,20,Arkansas,SEC,7-2,119.19473425665312,96.83374810685174,0.9160057717186544,0.5300872772682825,71.54415168556794,2026,0.733918573007409,-1.3123359727490105,-1.9185621725824398,-0.37079639256244273,-0.029014717478001262,-0.3863095830212633,0.33741096159526607,-1.4849658607213407,0.6041576161159455,-0.6441636064726766,0.6093720551922688,-1.5903570992708085,-0.18215980291687736,0.7282948493136795,1.0473646759181003
Little Rock,48.9,61.2,25.3,31.0,30.6,36.6,23.8,18.5,37.2,41.0,46.0,60.9,57.9,67.9,29.1,46.6,51.6,58.5,317,Little Rock,OVC,2-8,101.24789907835935,113.99864163807167,0.2035800003322412,0.4966984954587224,65.5308360935607,2026,-0.43307590297716714,2.4340263069096584,2.4378608128934665,0.34549134627336353,-0.09131102265135524,1.2288450309851644,-1.5354463659241397,-0.7207067812468773,-1.0717078231741697,1.8588705022608976,1.0513021162567888,2.157040502132034,-1.6932581680227956,1.3525869871912775,-1.2205241289897326
Long Beach St.,48.9,57.2,26.6,47.1,31.8,28.3,17.8,18.5,30.8,37.2,50.5,58.1,69.1,78.1,38.4,37.3,46.6,52.2,294,Long Beach St.,BW,2-9,103.00459750946956,113.32800050639358,0.2500406542661293,0.4971206700971999,67.80076238175795,2026,-0.43307590297716714,1.4672231379654859,0.06163009354297228,0.34549134627336353,0.1578741980420629,-0.6862668684796,-1.34523429359795,1.5164879786692795,-0.2243601291510776,1.279655997760567,-0.612434584221402,1.0863554731597942,-0.2139724000770024,-0.5202894264415167,-0.3644339507507818
Northwestern,55.8,47.2,39.8,33.6,31.4,35.9,14.3,16.5,35.5,29.2,57.0,49.4,74.3,75.1,32.1,39.3,63.7,62.3,63,Northwestern,B10,5-4,115.39055434247204,102.555436666529,0.7951199855010626,0.6015104767391863,67.39358119128836,2026,1.0862187921725626,-0.9497847843949457,-1.3245044927448162,-0.408495747238012,0.07481245781092302,1.0673295695845209,0.5861498254064365,-0.35942067094985797,0.9995865399933888,-0.5200462126511767,0.6093720551922688,-1.167718272044924,-1.2160692106209265,-0.11752030523016326,-0.51800009064579
Sam Houston St.,51.9,51.3,32.7,50.0,37.4,37.0,16.900000000000002,19.0,36.2,29.6,50.4,57.0,78.1,67.6,39.0,44.9,47.5,50.3,155,Sam Houston St.,CUSA,6-3,108.53073598399524,108.50962522113473,0.5005592823174959,0.4794685699695435,70.40279628203113,2026,0.22748700795749807,0.04118846377282982,-0.2948045143596013,0.5339881196512074,1.3207385612780145,1.3211395803569599,-0.452700723451983,1.9194609478467237,-0.24319007790714656,1.052107442421151,0.7913432568070715,-1.0550145847846875,-0.11853460859662841,1.0102332341616265,0.6169087814124613
Southern Illinois,52.7,49.6,35.2,30.7,32.7,32.300000000000004,16.2,16.900000000000002,27.4,33.6,57.1,49.0,68.2,71.3,27.4,41.3,49.0,53.7,148,Southern Illinois,MVC,5-4,108.17511924733527,107.21230258527088,0.5256809841385125,0.4558932919368784,70.08904147027917,2026,0.4036371175400764,-0.3697028830284425,-0.5720314316171601,-0.2576983285357361,0.344763113562127,0.23667862523835945,-0.08690827667084908,-0.7623936401273026,1.0184164887494578,-0.6027911418655094,-1.496294706350441,0.07202228781767106,-1.963665243883855,0.2852488159811901,0.4985778848927392
