Team Modified,Market,Bookmaker,Point,Implied Probability,Vegas Line
Creighton,spreads,betus,2.5,0.5128205128205129,-105.26315789473685
Louisville,spreads,betus,-2.5,0.53475935828877,-114.94252873563217
Creighton,spreads,bovada,2.5,0.5128205128205129,-105.26315789473685
Louisville,spreads,bovada,-2.5,0.53475935828877,-114.94252873563217
High Point,spreads,draftkings,8.5,0.5405405405405405,-117.6470588235294
Purdue,spreads,draftkings,-8.5,0.5050505050505051,-102.04081632653062
High Point,spreads,fanduel,8.5,0.5464480874316939,-120.48192771084337
Purdue,spreads,fanduel,-8.5,0.5050505050505051,-102.04081632653062
High Point,spreads,betmgm,8.5,0.53475935828877,-114.94252873563217
Purdue,spreads,betmgm,-8.5,0.5128205128205129,-105.26315789473685
High Point,spreads,betrivers,8.0,0.5235602094240838,-109.8901098901099
Purdue,spreads,betrivers,-8.0,0.5235602094240838,-109.8901098901099
High Point,spreads,lowvig,8.0,0.5154639175257733,-106.38297872340426
Purdue,spreads,lowvig,-8.0,0.5154639175257733,-106.38297872340426
High Point,spreads,betonlineag,8.0,0.5235602094240838,-109.8901098901099
Purdue,spreads,betonlineag,-8.0,0.5235602094240838,-109.8901098901099
High Point,spreads,betus,8.0,0.5235602094240838,-109.8901098901099
Purdue,spreads,betus,-8.0,0.5235602094240838,-109.8901098901099
High Point,spreads,bovada,8.0,0.5235602094240838,-109.8901098901099
Purdue,spreads,bovada,-8.0,0.5235602094240838,-109.8901098901099
Montana,spreads,draftkings,16.5,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,draftkings,-16.5,0.53475935828877,-114.94252873563217
Montana,spreads,fanduel,16.5,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,fanduel,-16.5,0.53475935828877,-114.94252873563217
Montana,spreads,betmgm,16.5,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,betmgm,-16.5,0.53475935828877,-114.94252873563217
Montana,spreads,betrivers,17.5,0.5319148936170213,-113.63636363636365
Wisconsin,spreads,betrivers,-17.5,0.5181347150259068,-107.52688172043011
Montana,spreads,lowvig,16.5,0.5025125628140703,-101.01010101010101
Wisconsin,spreads,lowvig,-16.5,0.5263157894736842,-111.11111111111113
Montana,spreads,betonlineag,16.5,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,betonlineag,-16.5,0.53475935828877,-114.94252873563217
Montana,spreads,betus,16.5,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,betus,-16.5,0.53475935828877,-114.94252873563217
Montana,spreads,bovada,17.0,0.5235602094240838,-109.8901098901099
Wisconsin,spreads,bovada,-17.0,0.5235602094240838,-109.8901098901099
Houston,spreads,draftkings,-28.5,0.5291005291005292,-112.35955056179776
SIU-Edwardsville,spreads,draftkings,28.5,0.5181347150259068,-107.52688172043011
Houston,spreads,fanduel,-28.5,0.5235602094240838,-109.8901098901099
SIU-Edwardsville,spreads,fanduel,28.5,0.5235602094240838,-109.8901098901099
Houston,spreads,betmgm,-28.5,0.5405405405405405,-117.6470588235294
SIU-Edwardsville,spreads,betmgm,28.5,0.5050505050505051,-102.04081632653062
Houston,spreads,betrivers,-28.5,0.5235602094240838,-109.8901098901099
SIU-Edwardsville,spreads,betrivers,28.5,0.5235602094240838,-109.8901098901099
Houston,spreads,betonlineag,-28.5,0.53475935828877,-114.94252873563217
