Team Modified,Market,Bookmaker,Point,Implied Probability,Vegas Line
Tennessee,spreads,draftkings,-13.5,0.53475935828877,-114.94252873563217
UCLA,spreads,draftkings,13.5,0.53475935828877,-114.94252873563217
Tennessee,spreads,fanduel,-13.5,0.5405405405405405,-117.6470588235294
UCLA,spreads,fanduel,13.5,0.5291005291005292,-112.35955056179776
Tennessee,spreads,betmgm,-12.5,0.53475935828877,-114.94252873563217
UCLA,spreads,betmgm,12.5,0.53475935828877,-114.94252873563217
Tennessee,spreads,mybookieag,-12.5,0.5405405405405405,-117.6470588235294
UCLA,spreads,mybookieag,12.5,0.5263157894736842,-111.11111111111113
Tennessee,spreads,betrivers,-13.5,0.5464480874316939,-120.48192771084337
UCLA,spreads,betrivers,13.5,0.5464480874316939,-120.48192771084337
Tennessee,spreads,bovada,-13.5,0.53475935828877,-114.94252873563217
UCLA,spreads,bovada,13.5,0.53475935828877,-114.94252873563217
Incarnate Word,spreads,betonlineag,0.0,0.5181347150259068,-107.52688172043011
Manhattan,spreads,betonlineag,0.0,0.5319148936170213,-113.63636363636365
Incarnate Word,spreads,lowvig,0.0,0.5076142131979695,-103.09278350515464
Manhattan,spreads,lowvig,0.0,0.5208333333333334,-108.69565217391305
Incarnate Word,spreads,betus,1.0,0.5235602094240838,-109.8901098901099
Manhattan,spreads,betus,-1.0,0.5235602094240838,-109.8901098901099
Incarnate Word,spreads,fanduel,1.5,0.53475935828877,-114.94252873563217
Manhattan,spreads,fanduel,-1.5,0.5128205128205129,-105.26315789473685
Incarnate Word,spreads,betmgm,-1.5,0.48780487804878053,1.0499999999999998
Manhattan,spreads,betmgm,1.5,0.5555555555555556,-125.0
Incarnate Word,spreads,draftkings,1.0,0.5181347150259068,-107.52688172043011
Manhattan,spreads,draftkings,-1.0,0.5291005291005292,-112.35955056179776
Florida,spreads,draftkings,-9.5,0.5128205128205129,-105.26315789473685
UConn,spreads,draftkings,9.5,0.53475935828877,-114.94252873563217
Florida,spreads,betonlineag,-9.0,0.53475935828877,-114.94252873563217
UConn,spreads,betonlineag,9.0,0.5128205128205129,-105.26315789473685
Florida,spreads,lowvig,-9.0,0.5263157894736842,-111.11111111111113
UConn,spreads,lowvig,9.0,0.5025125628140703,-101.01010101010101
Florida,spreads,mybookieag,-9.5,0.5235602094240838,-109.8901098901099
UConn,spreads,mybookieag,9.5,0.5235602094240838,-109.8901098901099
Florida,spreads,betrivers,-9.5,0.5291005291005292,-112.35955056179776
UConn,spreads,betrivers,9.5,0.5208333333333334,-108.69565217391305
Florida,spreads,fanduel,-9.5,0.5235602094240838,-109.8901098901099
UConn,spreads,fanduel,9.5,0.5235602094240838,-109.8901098901099
Florida,spreads,bovada,-9.0,0.53475935828877,-114.94252873563217
UConn,spreads,bovada,9.0,0.5128205128205129,-105.26315789473685
Florida,spreads,betmgm,-9.5,0.5235602094240838,-109.8901098901099
UConn,spreads,betmgm,9.5,0.5235602094240838,-109.8901098901099
Florida,spreads,betus,-9.0,0.53475935828877,-114.94252873563217
UConn,spreads,betus,9.0,0.5128205128205129,-105.26315789473685
Army,spreads,betonlineag,6.5,0.5128205128205129,-105.26315789473685
Elon,spreads,betonlineag,-6.5,0.53475935828877,-114.94252873563217
Army,spreads,lowvig,6.5,0.5025125628140703,-101.01010101010101
Elon,spreads,lowvig,-6.5,0.5263157894736842,-111.11111111111113
Army,spreads,betus,6.5,0.5128205128205129,-105.26315789473685
Elon,spreads,betus,-6.5,0.53475935828877,-114.94252873563217
Army,spreads,fanduel,7.5,0.5464480874316939,-120.48192771084337
Elon,spreads,fanduel,-7.5,0.5050505050505051,-102.04081632653062
Army,spreads,betmgm,6.5,0.5128205128205129,-105.26315789473685
Elon,spreads,betmgm,-6.5,0.53475935828877,-114.94252873563217
Army,spreads,draftkings,6.5,0.5128205128205129,-105.26315789473685
Elon,spreads,draftkings,-6.5,0.53475935828877,-114.94252873563217
Baylor,spreads,fanduel,11.5,0.5050505050505051,-102.04081632653062
Duke,spreads,fanduel,-11.5,0.5464480874316939,-120.48192771084337
Baylor,spreads,draftkings,12.5,0.53475935828877,-114.94252873563217
Duke,spreads,draftkings,-12.5,0.5128205128205129,-105.26315789473685
Baylor,spreads,lowvig,12.0,0.5154639175257733,-106.38297872340426
Duke,spreads,lowvig,-12.0,0.5154639175257733,-106.38297872340426
Baylor,spreads,betonlineag,12.0,0.5235602094240838,-109.8901098901099
Duke,spreads,betonlineag,-12.0,0.5235602094240838,-109.8901098901099
Baylor,spreads,mybookieag,12.0,0.5235602094240838,-109.8901098901099
Duke,spreads,mybookieag,-12.0,0.5235602094240838,-109.8901098901099
Baylor,spreads,betrivers,12.0,0.5208333333333334,-108.69565217391305
Duke,spreads,betrivers,-12.0,0.5291005291005292,-112.35955056179776
Baylor,spreads,bovada,12.0,0.5235602094240838,-109.8901098901099
Duke,spreads,bovada,-12.0,0.5235602094240838,-109.8901098901099
Baylor,spreads,betus,12.0,0.5235602094240838,-109.8901098901099
Duke,spreads,betus,-12.0,0.5235602094240838,-109.8901098901099
Baylor,spreads,betmgm,12.5,0.53475935828877,-114.94252873563217
Duke,spreads,betmgm,-12.5,0.5128205128205129,-105.26315789473685
