Team Modified,Market,Bookmaker,Point,Implied Probability,Vegas Line
Morgan St.,spreads,betonlineag,2.5,0.5235602094240838,-109.8901098901099
North Carolina Central,spreads,betonlineag,-2.5,0.5235602094240838,-109.8901098901099
Morgan St.,spreads,lowvig,2.5,0.5154639175257733,-106.38297872340426
North Carolina Central,spreads,lowvig,-2.5,0.5154639175257733,-106.38297872340426
Morgan St.,spreads,draftkings,2.5,0.5291005291005292,-112.35955056179776
North Carolina Central,spreads,draftkings,-2.5,0.5181347150259068,-107.52688172043011
Morgan St.,spreads,fanduel,2.5,0.5235602094240838,-109.8901098901099
North Carolina Central,spreads,fanduel,-2.5,0.5235602094240838,-109.8901098901099
Morgan St.,spreads,betmgm,2.5,0.5235602094240838,-109.8901098901099
North Carolina Central,spreads,betmgm,-2.5,0.5235602094240838,-109.8901098901099
Morgan St.,spreads,betrivers,2.5,0.5405405405405405,-117.6470588235294
North Carolina Central,spreads,betrivers,-2.5,0.5181347150259068,-107.52688172043011
Morgan St.,spreads,bovada,2.0,0.5128205128205129,-105.26315789473685
North Carolina Central,spreads,bovada,-2.0,0.53475935828877,-114.94252873563217
Alabama St.,spreads,betonlineag,-8.5,0.5235602094240838,-109.8901098901099
Alcorn St.,spreads,betonlineag,8.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,lowvig,-8.5,0.5154639175257733,-106.38297872340426
Alcorn St.,spreads,lowvig,8.5,0.5154639175257733,-106.38297872340426
Alabama St.,spreads,draftkings,-8.5,0.5181347150259068,-107.52688172043011
Alcorn St.,spreads,draftkings,8.5,0.5291005291005292,-112.35955056179776
Alabama St.,spreads,fanduel,-7.5,0.5464480874316939,-120.48192771084337
Alcorn St.,spreads,fanduel,7.5,0.5050505050505051,-102.04081632653062
Alabama St.,spreads,betmgm,-8.5,0.5235602094240838,-109.8901098901099
Alcorn St.,spreads,betmgm,8.5,0.5235602094240838,-109.8901098901099
Alabama St.,spreads,betrivers,-8.5,0.5464480874316939,-120.48192771084337
Alcorn St.,spreads,betrivers,8.5,0.5154639175257733,-106.38297872340426
Alabama St.,spreads,bovada,-8.5,0.5128205128205129,-105.26315789473685
