Team Modified,Market,Bookmaker,Point,Implied Probability,Vegas Line
Dayton,spreads,betus,0.0,0.5235602094240838,-109.8901098901099
Florida Atlantic,spreads,betus,0.0,0.5235602094240838,-109.8901098901099
Dayton,spreads,draftkings,-1.0,0.5128205128205129,-105.26315789473685
Florida Atlantic,spreads,draftkings,1.0,0.53475935828877,-114.94252873563217
Saint Joseph's,spreads,fanduel,-5.5,0.5235602094240838,-109.8901098901099
UAB,spreads,fanduel,5.5,0.5235602094240838,-109.8901098901099
Saint Joseph's,spreads,lowvig,-5.0,0.5154639175257733,-106.38297872340426
UAB,spreads,lowvig,5.0,0.5154639175257733,-106.38297872340426
Saint Joseph's,spreads,betonlineag,-5.0,0.5235602094240838,-109.8901098901099
UAB,spreads,betonlineag,5.0,0.5235602094240838,-109.8901098901099
Saint Joseph's,spreads,betus,-5.0,0.5235602094240838,-109.8901098901099
UAB,spreads,betus,5.0,0.5235602094240838,-109.8901098901099
Saint Joseph's,spreads,draftkings,-5.5,0.5128205128205129,-105.26315789473685
UAB,spreads,draftkings,5.5,0.53475935828877,-114.94252873563217
George Mason,spreads,fanduel,-7.5,0.5235602094240838,-109.8901098901099
Samford,spreads,fanduel,7.5,0.5235602094240838,-109.8901098901099
George Mason,spreads,lowvig,-7.5,0.5025125628140703,-101.01010101010101
Samford,spreads,lowvig,7.5,0.5263157894736842,-111.11111111111113
George Mason,spreads,betonlineag,-7.5,0.5128205128205129,-105.26315789473685
Samford,spreads,betonlineag,7.5,0.53475935828877,-114.94252873563217
George Mason,spreads,betmgm,-7.5,0.5235602094240838,-109.8901098901099
Samford,spreads,betmgm,7.5,0.5235602094240838,-109.8901098901099
George Mason,spreads,betus,-7.5,0.5128205128205129,-105.26315789473685
Samford,spreads,betus,7.5,0.53475935828877,-114.94252873563217
George Mason,spreads,draftkings,-7.5,0.5235602094240838,-109.8901098901099
Samford,spreads,draftkings,7.5,0.5235602094240838,-109.8901098901099
Bradley,spreads,fanduel,-3.5,0.5464480874316939,-120.48192771084337
North Alabama,spreads,fanduel,3.5,0.5050505050505051,-102.04081632653062
Bradley,spreads,lowvig,-4.0,0.5154639175257733,-106.38297872340426
North Alabama,spreads,lowvig,4.0,0.5154639175257733,-106.38297872340426
Bradley,spreads,betonlineag,-4.0,0.5235602094240838,-109.8901098901099
North Alabama,spreads,betonlineag,4.0,0.5235602094240838,-109.8901098901099
Bradley,spreads,betmgm,-4.5,0.5235602094240838,-109.8901098901099
North Alabama,spreads,betmgm,4.5,0.5235602094240838,-109.8901098901099
Bradley,spreads,betus,-4.0,0.5235602094240838,-109.8901098901099
North Alabama,spreads,betus,4.0,0.5235602094240838,-109.8901098901099
Bradley,spreads,draftkings,-3.5,0.53475935828877,-114.94252873563217
North Alabama,spreads,draftkings,3.5,0.5128205128205129,-105.26315789473685
Furman,spreads,fanduel,7.5,0.5050505050505051,-102.04081632653062
North Texas Mean,spreads,fanduel,-7.5,0.5464480874316939,-120.48192771084337
Furman,spreads,lowvig,8.0,0.5076142131979695,-103.09278350515464
North Texas Mean,spreads,lowvig,-8.0,0.5208333333333334,-108.69565217391305
Furman,spreads,betonlineag,8.0,0.5181347150259068,-107.52688172043011
North Texas Mean,spreads,betonlineag,-8.0,0.5319148936170213,-113.63636363636365
Furman,spreads,betmgm,8.5,0.53475935828877,-114.94252873563217
North Texas Mean,spreads,betmgm,-8.5,0.5128205128205129,-105.26315789473685
Furman,spreads,betus,8.0,0.5235602094240838,-109.8901098901099
North Texas Mean,spreads,betus,-8.0,0.5235602094240838,-109.8901098901099
Northern Iowa,spreads,fanduel,10.5,0.5291005291005292,-112.35955056179776
SMU,spreads,fanduel,-10.5,0.5181347150259068,-107.52688172043011
Northern Iowa,spreads,lowvig,10.5,0.5263157894736842,-111.11111111111113
SMU,spreads,lowvig,-10.5,0.5025125628140703,-101.01010101010101
Northern Iowa,spreads,betonlineag,10.5,0.53475935828877,-114.94252873563217
SMU,spreads,betonlineag,-10.5,0.5128205128205129,-105.26315789473685
Northern Iowa,spreads,betmgm,10.5,0.53475935828877,-114.94252873563217
SMU,spreads,betmgm,-10.5,0.5128205128205129,-105.26315789473685
Northern Iowa,spreads,betus,10.0,0.5235602094240838,-109.8901098901099
SMU,spreads,betus,-10.0,0.5235602094240838,-109.8901098901099
Northern Iowa,spreads,draftkings,10.5,0.53475935828877,-114.94252873563217
SMU,spreads,draftkings,-10.5,0.5128205128205129,-105.26315789473685
Texas,spreads,fanduel,2.5,0.5050505050505051,-102.04081632653062
Xavier,spreads,fanduel,-2.5,0.5464480874316939,-120.48192771084337
Texas,spreads,draftkings,2.5,0.5050505050505051,-102.04081632653062
Xavier,spreads,draftkings,-2.5,0.5405405405405405,-117.6470588235294
Texas,spreads,betrivers,3.0,0.5181347150259068,-107.52688172043011
Xavier,spreads,betrivers,-3.0,0.5319148936170213,-113.63636363636365
Texas,spreads,betonlineag,3.0,0.5181347150259068,-107.52688172043011
Xavier,spreads,betonlineag,-3.0,0.5319148936170213,-113.63636363636365
Texas,spreads,lowvig,3.0,0.5076142131979695,-103.09278350515464
Xavier,spreads,lowvig,-3.0,0.5208333333333334,-108.69565217391305
Texas,spreads,bovada,2.5,0.5128205128205129,-105.26315789473685
Xavier,spreads,bovada,-2.5,0.53475935828877,-114.94252873563217
Texas,spreads,betus,3.0,0.5235602094240838,-109.8901098901099
Xavier,spreads,betus,-3.0,0.5235602094240838,-109.8901098901099
Texas,spreads,betmgm,2.5,0.5128205128205129,-105.26315789473685
Xavier,spreads,betmgm,-2.5,0.53475935828877,-114.94252873563217
N Colorado,spreads,fanduel,7.5,0.5235602094240838,-109.8901098901099
UC Irvine,spreads,fanduel,-7.5,0.5235602094240838,-109.8901098901099
N Colorado,spreads,lowvig,7.5,0.5154639175257733,-106.38297872340426
UC Irvine,spreads,lowvig,-7.5,0.5154639175257733,-106.38297872340426
N Colorado,spreads,betonlineag,7.5,0.5235602094240838,-109.8901098901099
UC Irvine,spreads,betonlineag,-7.5,0.5235602094240838,-109.8901098901099
N Colorado,spreads,betmgm,7.5,0.5235602094240838,-109.8901098901099
UC Irvine,spreads,betmgm,-7.5,0.5235602094240838,-109.8901098901099
N Colorado,spreads,betus,7.5,0.5235602094240838,-109.8901098901099
UC Irvine,spreads,betus,-7.5,0.5235602094240838,-109.8901098901099
N Colorado,spreads,draftkings,7.5,0.5291005291005292,-112.35955056179776
UC Irvine,spreads,draftkings,-7.5,0.5181347150259068,-107.52688172043011
Loyola (Chi),spreads,fanduel,-2.5,0.5128205128205129,-105.26315789473685
San José St.,spreads,fanduel,2.5,0.53475935828877,-114.94252873563217
Loyola (Chi),spreads,betonlineag,-2.0,0.5128205128205129,-105.26315789473685
San José St.,spreads,betonlineag,2.0,0.53475935828877,-114.94252873563217
Loyola (Chi),spreads,lowvig,-2.0,0.5025125628140703,-101.01010101010101
San José St.,spreads,lowvig,2.0,0.5263157894736842,-111.11111111111113
Loyola (Chi),spreads,betmgm,-2.5,0.5128205128205129,-105.26315789473685
San José St.,spreads,betmgm,2.5,0.53475935828877,-114.94252873563217
Loyola (Chi),spreads,betus,-2.0,0.5235602094240838,-109.8901098901099
San José St.,spreads,betus,2.0,0.5235602094240838,-109.8901098901099
Loyola (Chi),spreads,draftkings,-2.5,0.5128205128205129,-105.26315789473685
San José St.,spreads,draftkings,2.5,0.53475935828877,-114.94252873563217
San Francisco,spreads,fanduel,-7.5,0.5235602094240838,-109.8901098901099
Utah Valley,spreads,fanduel,7.5,0.5235602094240838,-109.8901098901099
San Francisco,spreads,betonlineag,-7.5,0.5319148936170213,-113.63636363636365
Utah Valley,spreads,betonlineag,7.5,0.5181347150259068,-107.52688172043011
San Francisco,spreads,lowvig,-7.5,0.5208333333333334,-108.69565217391305
Utah Valley,spreads,lowvig,7.5,0.5076142131979695,-103.09278350515464
San Francisco,spreads,betmgm,-7.5,0.5235602094240838,-109.8901098901099
Utah Valley,spreads,betmgm,7.5,0.5235602094240838,-109.8901098901099
San Francisco,spreads,betus,-7.5,0.53475935828877,-114.94252873563217
Utah Valley,spreads,betus,7.5,0.5128205128205129,-105.26315789473685
San Francisco,spreads,draftkings,-7.5,0.5181347150259068,-107.52688172043011
Utah Valley,spreads,draftkings,7.5,0.5291005291005292,-112.35955056179776
Creighton,spreads,draftkings,2.5,0.5235602094240838,-109.8901098901099
Louisville,spreads,draftkings,-2.5,0.5235602094240838,-109.8901098901099
Creighton,spreads,fanduel,2.5,0.5291005291005292,-112.35955056179776
Louisville,spreads,fanduel,-2.5,0.5181347150259068,-107.52688172043011
Creighton,spreads,betrivers,2.5,0.5181347150259068,-107.52688172043011
Louisville,spreads,betrivers,-2.5,0.5319148936170213,-113.63636363636365
Creighton,spreads,betmgm,2.5,0.5235602094240838,-109.8901098901099
Louisville,spreads,betmgm,-2.5,0.5235602094240838,-109.8901098901099
Creighton,spreads,betonlineag,2.5,0.5154639175257733,-106.38297872340426
Louisville,spreads,betonlineag,-2.5,0.5319148936170213,-113.63636363636365
Creighton,spreads,lowvig,2.5,0.5050505050505051,-102.04081632653062
Louisville,spreads,lowvig,-2.5,0.5235602094240838,-109.8901098901099
Creighton,spreads,betus,2.5,0.5154639175257733,-106.38297872340426
Louisville,spreads,betus,-2.5,0.5319148936170213,-113.63636363636365
Creighton,spreads,bovada,3.0,0.53475935828877,-114.94252873563217
Louisville,spreads,bovada,-3.0,0.5128205128205129,-105.26315789473685
High Point,spreads,draftkings,7.5,0.5050505050505051,-102.04081632653062
Purdue,spreads,draftkings,-7.5,0.5405405405405405,-117.6470588235294
High Point,spreads,fanduel,7.5,0.5128205128205129,-105.26315789473685
Purdue,spreads,fanduel,-7.5,0.53475935828877,-114.94252873563217
High Point,spreads,betmgm,8.5,0.5405405405405405,-117.6470588235294
Purdue,spreads,betmgm,-8.5,0.5050505050505051,-102.04081632653062
High Point,spreads,betrivers,8.0,0.5291005291005292,-112.35955056179776
Purdue,spreads,betrivers,-8.0,0.5208333333333334,-108.69565217391305
High Point,spreads,lowvig,8.0,0.5076142131979695,-103.09278350515464
Purdue,spreads,lowvig,-8.0,0.5208333333333334,-108.69565217391305
High Point,spreads,betonlineag,8.0,0.5181347150259068,-107.52688172043011
Purdue,spreads,betonlineag,-8.0,0.5319148936170213,-113.63636363636365
High Point,spreads,betus,8.0,0.5235602094240838,-109.8901098901099
Purdue,spreads,betus,-8.0,0.5235602094240838,-109.8901098901099
High Point,spreads,bovada,8.0,0.5464480874316939,-120.48192771084337
Purdue,spreads,bovada,-8.0,0.5,1.0
Montana,spreads,draftkings,16.5,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,draftkings,-16.5,0.53475935828877,-114.94252873563217
Montana,spreads,fanduel,16.5,0.5050505050505051,-102.04081632653062
Wisconsin,spreads,fanduel,-16.5,0.5464480874316939,-120.48192771084337
Montana,spreads,betmgm,17.5,0.5405405405405405,-117.6470588235294
Wisconsin,spreads,betmgm,-17.5,0.5050505050505051,-102.04081632653062
Montana,spreads,betrivers,17.0,0.5319148936170213,-113.63636363636365
Wisconsin,spreads,betrivers,-17.0,0.5181347150259068,-107.52688172043011
Montana,spreads,lowvig,17.0,0.5025125628140703,-101.01010101010101
Wisconsin,spreads,lowvig,-17.0,0.5263157894736842,-111.11111111111113
Montana,spreads,betonlineag,17.0,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,betonlineag,-17.0,0.53475935828877,-114.94252873563217
Montana,spreads,betus,17.0,0.5128205128205129,-105.26315789473685
Wisconsin,spreads,betus,-17.0,0.53475935828877,-114.94252873563217
Montana,spreads,bovada,17.0,0.53475935828877,-114.94252873563217
Wisconsin,spreads,bovada,-17.0,0.5128205128205129,-105.26315789473685
Houston,spreads,draftkings,-29.5,0.5128205128205129,-105.26315789473685
SIU-Edwardsville,spreads,draftkings,29.5,0.53475935828877,-114.94252873563217
Houston,spreads,fanduel,-28.5,0.5405405405405405,-117.6470588235294
SIU-Edwardsville,spreads,fanduel,28.5,0.5102040816326531,-104.16666666666667
Houston,spreads,betmgm,-29.5,0.5128205128205129,-105.26315789473685
SIU-Edwardsville,spreads,betmgm,29.5,0.53475935828877,-114.94252873563217
Houston,spreads,betrivers,-29.5,0.5181347150259068,-107.52688172043011
SIU-Edwardsville,spreads,betrivers,29.5,0.5319148936170213,-113.63636363636365
Houston,spreads,betonlineag,-29.0,0.5181347150259068,-107.52688172043011
SIU-Edwardsville,spreads,betonlineag,29.0,0.5291005291005292,-112.35955056179776
Houston,spreads,lowvig,-29.0,0.5102040816326531,-104.16666666666667
SIU-Edwardsville,spreads,lowvig,29.0,0.5181347150259068,-107.52688172043011
Houston,spreads,betus,-29.0,0.5235602094240838,-109.8901098901099
SIU-Edwardsville,spreads,betus,29.0,0.5235602094240838,-109.8901098901099
Houston,spreads,bovada,-28.5,0.53475935828877,-114.94252873563217
SIU-Edwardsville,spreads,bovada,28.5,0.5128205128205129,-105.26315789473685
Alabama St.,spreads,fanduel,31.5,0.5235602094240838,-109.8901098901099
Auburn,spreads,fanduel,-31.5,0.5235602094240838,-109.8901098901099
Auburn,spreads,fanduel,-34.5,0.5235602094240838,-109.8901098901099
St.. Francis (PA),spreads,fanduel,34.5,0.5235602094240838,-109.8901098901099
Clemson,spreads,draftkings,-7.5,0.5235602094240838,-109.8901098901099
McNeese,spreads,draftkings,7.5,0.5235602094240838,-109.8901098901099
Clemson,spreads,fanduel,-7.5,0.5235602094240838,-109.8901098901099
McNeese,spreads,fanduel,7.5,0.5235602094240838,-109.8901098901099
Clemson,spreads,betmgm,-7.5,0.5235602094240838,-109.8901098901099
McNeese,spreads,betmgm,7.5,0.5235602094240838,-109.8901098901099
Clemson,spreads,betrivers,-7.5,0.5319148936170213,-113.63636363636365
McNeese,spreads,betrivers,7.5,0.5181347150259068,-107.52688172043011
Clemson,spreads,lowvig,-7.5,0.5154639175257733,-106.38297872340426
McNeese,spreads,lowvig,7.5,0.5154639175257733,-106.38297872340426
Clemson,spreads,betonlineag,-7.5,0.5235602094240838,-109.8901098901099
McNeese,spreads,betonlineag,7.5,0.5235602094240838,-109.8901098901099
Clemson,spreads,betus,-7.5,0.5235602094240838,-109.8901098901099
McNeese,spreads,betus,7.5,0.5235602094240838,-109.8901098901099
Clemson,spreads,bovada,-7.0,0.53475935828877,-114.94252873563217
McNeese,spreads,bovada,7.0,0.5128205128205129,-105.26315789473685
BYU,spreads,draftkings,-3.5,0.5050505050505051,-102.04081632653062
VCU,spreads,draftkings,3.5,0.5405405405405405,-117.6470588235294
BYU,spreads,fanduel,-2.5,0.53475935828877,-114.94252873563217
VCU,spreads,fanduel,2.5,0.5128205128205129,-105.26315789473685
BYU,spreads,betmgm,-3.5,0.5128205128205129,-105.26315789473685
VCU,spreads,betmgm,3.5,0.53475935828877,-114.94252873563217
BYU,spreads,betrivers,-2.5,0.53475935828877,-114.94252873563217
VCU,spreads,betrivers,2.5,0.5154639175257733,-106.38297872340426
BYU,spreads,lowvig,-3.0,0.5154639175257733,-106.38297872340426
VCU,spreads,lowvig,3.0,0.5154639175257733,-106.38297872340426
BYU,spreads,betonlineag,-3.0,0.5235602094240838,-109.8901098901099
VCU,spreads,betonlineag,3.0,0.5235602094240838,-109.8901098901099
BYU,spreads,betus,-3.0,0.5235602094240838,-109.8901098901099
VCU,spreads,betus,3.0,0.5235602094240838,-109.8901098901099
BYU,spreads,bovada,-3.0,0.5235602094240838,-109.8901098901099
VCU,spreads,bovada,3.0,0.5235602094240838,-109.8901098901099
Georgia,spreads,draftkings,5.5,0.5128205128205129,-105.26315789473685
Gonzaga,spreads,draftkings,-5.5,0.53475935828877,-114.94252873563217
Georgia,spreads,fanduel,6.5,0.53475935828877,-114.94252873563217
Gonzaga,spreads,fanduel,-6.5,0.5128205128205129,-105.26315789473685
Georgia,spreads,betmgm,5.5,0.5128205128205129,-105.26315789473685
Gonzaga,spreads,betmgm,-5.5,0.53475935828877,-114.94252873563217
Georgia,spreads,betrivers,6.5,0.5319148936170213,-113.63636363636365
Gonzaga,spreads,betrivers,-6.5,0.5181347150259068,-107.52688172043011
Georgia,spreads,betonlineag,6.0,0.53475935828877,-114.94252873563217
Gonzaga,spreads,betonlineag,-6.0,0.5128205128205129,-105.26315789473685
Georgia,spreads,lowvig,6.0,0.5263157894736842,-111.11111111111113
Gonzaga,spreads,lowvig,-6.0,0.5025125628140703,-101.01010101010101
Georgia,spreads,betus,6.0,0.53475935828877,-114.94252873563217
Gonzaga,spreads,betus,-6.0,0.5128205128205129,-105.26315789473685
Georgia,spreads,bovada,6.0,0.5235602094240838,-109.8901098901099
Gonzaga,spreads,bovada,-6.0,0.5235602094240838,-109.8901098901099
Tennessee,spreads,draftkings,-18.5,0.5291005291005292,-112.35955056179776
Wofford,spreads,draftkings,18.5,0.5181347150259068,-107.52688172043011
Tennessee,spreads,fanduel,-18.5,0.5464480874316939,-120.48192771084337
Wofford,spreads,fanduel,18.5,0.5050505050505051,-102.04081632653062
Tennessee,spreads,betmgm,-18.5,0.53475935828877,-114.94252873563217
Wofford,spreads,betmgm,18.5,0.5128205128205129,-105.26315789473685
Tennessee,spreads,betrivers,-18.5,0.5319148936170213,-113.63636363636365
