Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
Virginia,56.49999999999999,44.2,42.0,38.9,44.5,32.0,13.900000000000002,16.1,37.9,31.0,56.1,43.1,68.3,70.3,45.3,33.1,55.7,47.5,22,Virginia,ACC,7-1,122.91167565171384,101.13219912927892,0.904039002900151,0.4610478370224001,66.32483363893718,2026,1.2144853902898447,-1.6077977649746193,-1.4106869696070201,-0.5569797158451738,2.6966791357217983,0.1625714662410436,0.8360077267960848,0.34183154697828577,0.8205209451996239,-1.765005144969962,1.1622283511554472,-0.6031468497307333,0.8729366874749199,-1.3321859910874336,-0.9160377129228411
Mississippi Valley St.,44.2,55.00000000000001,29.2,55.7,26.3,37.9,22.9,14.000000000000002,27.7,35.1,45.3,57.2,78.3,72.8,29.9,47.3,49.2,63.6,365,Mississippi Valley St.,SWAC,1-8,91.13601716630689,118.8352699689684,0.0451342497228955,0.4591339769530182,68.6836768405917,2026,-1.4342550322053027,0.8988025077285461,1.9622708112788239,-1.332924739827954,-0.948089836526402,1.451590805527075,-0.9500852399092891,2.6184808856019974,-1.1771898607894553,1.0500435034085873,-1.33992636540717,0.4620045080956077,-1.5671533817958196,1.4268326262729814,-0.015610474140260002
Northwestern,55.900000000000006,45.5,41.1,33.7,30.3,36.5,13.5,16.7,35.7,29.2,57.0,46.7,72.9,77.0,31.3,41.3,62.6,61.1,62,Northwestern,B10,5-3,114.76122181386394,102.08404177895414,0.7935008121606837,0.573671235911096,67.06101951978067,2026,1.0852785404120353,-1.3060773617788686,-1.5605962043130586,-0.33528113756438016,-0.1470417107575667,1.145721809764288,0.7104230650746134,-0.3628456292623861,0.9869968456987136,-1.046269319852034,0.622547922092923,-1.0707742751179075,-1.3453270118621157,0.26105011189534094,-0.635017838666818
Towson,48.1,51.2,29.7,27.9,37.6,24.3,16.7,14.9,28.5,30.2,51.0,55.8,68.1,66.7,35.5,43.5,37.5,43.7,146,Towson,CAA,6-3,106.60806128210464,105.42111153040948,0.532144723148332,0.4831033573511764,63.55013565062828,2026,-0.594410507999524,0.016850559925579874,-0.3613223266647582,-1.000376872406763,1.314871118770558,-1.5197080104542857,-0.8803159833973604,-1.148831710453906,-0.12284249096188564,0.7705351269738367,-1.1436789366571607,-0.8109812610139219,-0.6798479020610049,0.6885037005004763,-1.975206735397988
Long Beach St.,47.7,55.900000000000006,28.7,46.400000000000006,30.4,29.8,18.0,19.0,30.8,35.2,48.7,57.8,67.4,78.9,37.9,37.1,48.8,52.8,309,Long Beach St.,BW,2-7,101.07980488031616,112.66588067314194,0.2230574234522859,0.4769472291532863,67.61355504092548,2026,-0.6805484079180651,1.1076858637871427,0.12588268612986414,0.5145634125119987,-0.12701550761334623,-0.31807981281476466,-1.0198544964212177,1.358192858863872,-0.5482809033484481,1.1698328075949074,-0.579467579000884,0.4879838095060066,-0.2995741250317989,-0.5549976481690065,-0.4241017280560131
St. Bonaventure,52.5,48.3,27.3,33.6,35.9,31.1,18.0,19.4,37.6,33.3,50.9,47.3,73.3,75.5,29.4,37.4,52.9,50.8,115,St. Bonaventure,A10,8-1,108.7617694432287,103.77120226090544,0.6318521963334497,0.4335332313681492,66.98531320109592,2026,0.35310639110443165,-0.6562180318187897,0.12588268612986414,0.6623624646991945,0.9744256653188023,-0.034058602463604974,-1.2152084146546178,-0.3763971134208608,-0.14133981323956255,-0.9264800156657141,1.0886355653741946,-0.005622917291567326,-1.6463770853435709,-0.4967085224501251,-0.6639167631243196
Duke,59.6,40.3,41.2,23.200000000000003,37.7,28.3,14.8,20.1,36.0,25.9,64.7,41.4,71.6,69.0,46.9,45.2,63.4,52.9,2,Duke,ACC,9-0,121.9766163425402,92.94693790913198,0.957940756389109,0.4965216276832473,68.19622914341603,2026,1.8820541146585428,-2.5129589745618746,-1.0733911915184362,0.921010806026789,1.334897321914779,-0.6457965939891794,0.7243769163769994,-1.7857514659022056,2.4112906610798164,-2.104408173497873,0.6961407078741758,-1.9280912216610597,1.1264525388277242,1.0188087462408084,-0.20168099536479772
Southern Illinois,52.7,49.6,35.2,30.7,32.7,32.300000000000004,16.2,16.900000000000002,27.4,33.6,57.1,49.0,68.2,71.3,27.4,41.3,49.0,53.7,145,Southern Illinois,MVC,5-4,108.48196173792648,107.20320744221016,0.5340382719671782,0.4622678232988935,70.09836115339945,2026,0.396175341063703,-0.3544976286230374,-0.5487088700473052,-0.261381611470781,0.3335871647037349,0.2281148224759275,-0.11285416176614457,-0.7693901540166207,1.0054941679763905,-0.5870769871378033,-1.4135191511884235,0.07231498693962943,-1.9632718995345761,0.26105011189534094,0.524408586319987
Cornell,60.7,54.400000000000006,34.1,37.7,25.9,30.1,18.5,15.8,41.0,36.5,60.0,54.2,72.1,68.2,51.4,37.1,65.4,48.8,158,Cornell,Ivy,5-4,112.671971758393,113.2065625911414,0.486394704433894,0.4363917539074524,73.66754651436847,2026,2.118933339434532,0.7595469370228144,0.3132692295124111,-0.6678290049855713,-1.028194649103286,-0.2525364565798815,-0.26634652609238785,0.17921373707659272,1.5419165140290132,0.4510969824769812,1.9226871375617334,0.825714727841187,1.839465870757486,-0.5549976481690065,1.8868525660751256
Gonzaga,56.7,43.6,28.000000000000004,38.1,37.6,24.9,14.099999999999998,20.9,33.8,26.9,59.6,46.4,72.1,67.2,32.7,45.2,56.7,53.0,4,Gonzaga,WCC,8-1,121.88927022216106,93.3799744824368,0.955383756175953,0.6966038328329136,71.71368706925053,2026,1.2575543402491174,-1.747053335680351,-1.335732352254003,1.2166089104011806,1.314871118770558,-1.38862129798452,-1.1175314555379172,0.23341967371049038,1.4679272249183068,-1.1061639719451957,0.15646027881164973,-1.6682982075570743,-1.1235006419284117,1.0188087462408084,1.14101737707112
New Mexico St.,48.7,42.3,31.7,43.4,37.8,23.4,16.8,16.0,29.8,25.0,51.4,46.1,74.0,76.3,40.9,44.1,51.2,44.0,111,New Mexico St.,CUSA,6-1,109.34010538013725,103.93285357749404,0.6418170399127361,0.3025821751561054,67.24208962362722,2026,-0.4652036581217115,-2.048773738876103,-0.3238450179882483,-0.5939294788919733,1.3549235250589988,-1.7163380791589349,-0.6012389573496457,0.951648334109637,-0.048853201851179286,-1.1660586240383557,-0.8247768649383954,-2.1619049343546464,0.17576809625470882,0.8050819519382406,-0.5658990207995404
Iowa St.,62.8,49.3,34.4,28.2,37.5,28.9,13.6,26.9,43.3,34.0,61.6,48.0,69.5,68.0,36.3,42.3,54.4,58.3,9,Iowa St.,B12,8-0,120.93716734894082,94.83044278494836,0.9424905959054576,0.4856730233174897,70.7258625513008,2026,2.5711573140068733,-0.4241254139759041,-1.5231188956365491,3.4335946932091246,1.2948449156263366,-0.514709881519414,-0.22448497218523103,-1.1081772579784825,1.83787367047184,-0.7867258274483387,2.4868984952180093,0.17623219258122327,-0.5530899763846033,0.4553471976249477,0.7639409768782975
Arizona,56.6,46.1,43.8,28.9,40.9,26.4,17.599999999999998,19.0,36.8,32.7,57.1,44.6,71.9,62.6,27.0,34.6,60.6,50.0,11,Arizona,B12,7-0,120.75039099275168,95.69304768735203,0.9355152472324236,0.5350905715795401,71.84081139824602,2026,1.2360198652694818,-1.1668217910731369,-0.024026548576174218,0.5145634125119987,1.9757358225298465,-1.0609045168101054,1.0871770502390277,-1.0133168688691614,1.0054941679763905,-1.4655318845041587,0.8923881366241843,-0.16149872575395716,-2.026650862372777,-1.0407403624930234,1.1895437939432594
Miami OH,57.49999999999999,50.0,38.8,35.7,25.5,23.7,14.7,19.7,35.8,33.0,60.6,50.3,82.5,75.2,45.6,37.5,51.0,46.8,120,Miami OH,MAC,7-0,111.32445013090212,106.85428660821285,0.6156919584829781,0.1549918286898979,70.68682873447267,2026,1.4298301400861984,-0.2616605814858835,-1.110868500194946,0.773211753839592,-1.1082994616801691,-1.6507947229240518,0.389484485119741,-0.09181594609289671,1.6529004476950733,-0.3275334947341079,0.6470788506866728,-0.08356082152276224,0.9204709096035714,-0.47727881387716414,0.7490408292631223
Texas,54.0,48.4,48.8,38.2,36.6,24.1,13.900000000000002,13.6,33.0,35.9,56.8,45.4,69.5,73.2,38.8,35.6,45.8,42.6,46,Texas,SEC,6-3,117.98180634476184,102.69011237624258,0.8315101262819692,0.4337534001471785,69.07586321336194,2026,0.6761235157989621,-0.6330087700345007,-1.4106869696070201,-1.4807237920151513,1.114609087328349,-1.5634035812775409,1.7848696153583143,0.24697115786896506,0.9500022011433598,-1.305812812255731,-0.03978714993835878,0.6698389193787954,-0.15697145864584683,-0.8464432767634167,0.13409650616007104
Rhode Island,53.6,47.1,42.3,40.0,35.9,34.9,17.599999999999998,22.4,29.6,31.2,59.6,47.4,74.5,70.3,39.7,40.8,45.2,53.8,123,Rhode Island,A10,7-2,108.37165760068788,104.4609959318633,0.6041190197327849,0.3875288542009972,68.29404732669465,2026,0.589985615880421,-0.9347291732302514,-0.024026548576174218,1.7708553561031666,0.9744256653188023,0.7961572431782452,0.8778692807032417,0.49089787272150515,1.4679272249183068,-0.9065151316346602,-0.8738387221258975,-0.5511882469099363,-0.014368792259893608,0.16390156903053757,-0.16434143985279237
Alabama A&M,45.4,49.9,36.5,42.1,23.200000000000003,34.7,18.0,19.2,33.3,28.8,43.0,54.1,70.5,72.5,33.2,39.2,39.1,54.4,281,Alabama A&M,SWAC,4-3,101.23863033078445,109.94901188576576,0.2790522312649849,0.426543077937402,67.59465442560142,2026,-1.1758413324496795,-0.2848698432701724,0.12588268612986414,0.5884629386055966,-1.5689021339972489,0.7524616723549908,0.06854590516486955,0.7754790400494692,-1.602628273176018,0.43113209844592737,0.03380563584289397,-1.1746914807595012,-1.0442769383806605,-0.1469737681368321,-0.43131654795400176
Colgate,53.6,49.1,22.6,31.8,23.0,34.0,15.1,15.6,33.5,31.0,55.3,50.8,77.8,73.6,34.9,40.6,46.9,56.1,177,Colgate,Pat,5-4,107.68705206910116,109.29537674489588,0.4574818029012659,0.4745922484177327,67.062502085776,2026,0.589985615880421,-0.4705439375444802,-0.9609592654889083,-0.7417285310791698,-1.6089545402856913,0.5995271744735967,-1.871039425866747,-0.6203238282734014,0.6725423669782099,-0.22770907457884024,0.08286749303039698,-0.6031468497307333,-0.7749163463183067,0.12504215188461704,-0.6344519075338996
Lamar,46.400000000000006,50.2,23.8,46.0,35.0,30.6,16.1,20.8,31.5,32.0,46.1,51.5,64.5,64.8,27.9,37.7,53.0,54.7,178,Lamar,Slnd,5-2,102.66420026612036,104.61755702813204,0.4460233987901647,0.3147868167771168,66.61806520266359,2026,-0.9604965826533243,-0.21524205791730572,-0.5861861787238137,1.1796591473543823,0.7941898370208147,-0.14329752952174324,-1.7035932102381184,1.3039869222299734,-1.0292112825680413,-0.08795488636146491,-0.4077510788446261,-0.34335383562674776,-1.8840481959868247,-0.43841939673124225,-0.8041041655531509
Wichita St.,49.4,46.0,37.1,34.7,40.400000000000006,30.0,14.099999999999998,17.1,33.9,31.5,48.6,45.4,71.4,73.4,33.7,35.6,42.5,44.6,107,Wichita St.,Amer,5-4,110.3163013248398,104.60422792539038,0.6482666975241054,0.4594498339859434,66.6825977577273,2026,-0.31446233326426487,-1.1900310528574258,-1.335732352254003,-0.18748208537718308,1.8756048068087434,-0.27438424199150946,0.15226901297918413,-0.22733078767764142,-0.566778225626125,-1.305812812255731,0.18099120740540123,-0.4732503426787405,-0.9650532348329092,-0.8464432767634167,-0.7794705356760817
Evansville,45.3,55.00000000000001,40.400000000000006,36.2,26.9,33.300000000000004,18.7,18.9,23.6,36.2,51.5,55.5,72.5,76.1,39.1,44.4,53.2,55.4,268,Evansville,MVC,4-5,100.41145332452804,108.14774171214717,0.2986880820733077,0.4174189190548897,68.17415639585977,2026,-1.197375807429315,0.8988025077285461,0.3882238468654296,0.4776136494651991,-0.8279326176610772,0.44659267659220403,0.6127461059579139,-0.024058525300524356,-0.03035587957350237,0.7106404748806766,-2.3456944377509665,0.7477768236099921,-0.10943723651719539,0.8633710776571221,-0.21010669450431343
Providence,55.50000000000001,50.0,33.6,29.5,29.6,31.7,14.3,15.2,34.8,36.6,57.8,46.5,78.9,76.8,41.2,41.9,52.8,55.0,77,Providence,BE,5-4,116.8045854007904,106.01607074122084,0.7529640850741653,0.5243929875794654,73.02891350492982,2026,0.999140640493494,-0.2616605814858835,-1.260777734900983,-0.8895275832663662,-0.2872251327671127,0.09702811000616049,-0.3361157826043165,-0.9320079639183143,1.1349754239201262,-1.0861990879141419,0.40176956474916126,0.851694029251586,0.22330231838336026,0.37762836333310523,1.643070971401554
Purdue,59.3,47.2,27.9,20.4,41.8,27.9,14.000000000000002,15.1,41.8,30.4,57.0,48.5,77.3,67.6,39.7,46.0,64.0,51.2,5,Purdue,B10,8-0,126.8496206537315,98.56388638860366,0.9479165729287768,0.5970193383012091,66.07731251726723,2026,1.8174506897196356,-0.9115199114459624,-1.373209660930511,-0.9264773463131651,2.155971650827834,-0.7331877356356905,-1.1314853068403037,-2.1651930223394915,0.9869968456987136,-0.686901407293071,2.118934566311742,-0.759022658193125,-0.014368792259893608,1.174246414824493,-1.0105224840891955
Le Moyne,55.900000000000006,53.0,39.8,31.4,28.7,33.0,20.8,14.499999999999998,38.6,41.8,54.4,46.7,75.4,79.0,44.0,39.2,61.3,58.0,315,Le Moyne,NEC,4-5,106.84447783048552,119.68535833263309,0.2132982399939215,0.3635713988891485,68.71435827763264,2026,1.0852785404120353,0.4346172720427733,1.1752473290721275,-1.14817592459396,-0.4674609610651011,0.38104932035732014,0.5290229981435983,-0.6745297649072995,0.5060664664791203,-1.046269319852034,1.333944851311706,2.2026177025923097,0.6669550582507671,-0.1469737681368321,-0.0038986309718469616
UTEP,43.0,54.0,27.500000000000004,44.8,23.0,42.6,19.4,23.1,29.4,34.2,42.3,55.6,65.6,69.5,38.3,37.3,47.0,54.5,234,UTEP,CUSA,3-4,100.81354474973254,106.65659644699922,0.3434565836042906,0.3658017337219008,67.2058489379315,2026,-1.6926687319609277,0.6667098898856588,0.6505650076009951,2.029503697430761,-1.6089545402856913,2.4784367198735753,-1.187300712049846,1.1413691123282794,-1.732109529119755,0.7306053589117305,-0.9229005793134005,0.2281907954020211,-0.23619516219359812,-0.516138231023086,-0.5797329630173583
North Carolina A&T,50.6,55.400000000000006,53.0,42.1,26.5,26.700000000000003,19.3,17.1,31.8,39.3,51.9,53.4,69.5,61.7,32.0,37.5,48.8,56.9,331,North Carolina A&T,CAA,3-3,99.70390437719912,113.9413035974215,0.1772627387960738,0.35508297474309,70.44737299560381,2026,-0.05604863350863992,0.9916395548657,0.6130876989244866,-0.18748208537718308,-0.9080374302379604,-0.9953611605752214,2.3709313700585155,0.7754790400494692,0.04363340953720398,0.29137791022855203,-0.3341582930633724,1.5531351673323457,-1.234413826895264,-0.47727881387716414,0.6576348088845347
Hawaii,53.5,42.7,54.400000000000006,42.5,33.900000000000006,23.4,20.6,17.7,31.4,27.9,57.0,43.0,70.5,64.9,35.9,30.7,51.4,41.7,95,Hawaii,BW,7-2,107.29471784304266,99.7205734568243,0.6988621183223854,0.297001654731692,71.00220580734481,2026,0.5684511409007853,-1.9559366917389476,1.1002927117191088,0.034216492903610535,0.573901602434386,-1.7163380791589349,2.5662852882919163,0.8296849766833669,0.9869968456987136,-1.7849700290010158,-0.4322820074383776,-1.4085051934530888,-0.6164689392228041,-1.7984989968384901,0.8694278506227487
Cal St. Fullerton,49.3,55.900000000000006,35.6,43.9,24.8,23.4,14.4,16.5,29.6,36.8,52.4,56.4,70.5,79.0,38.1,45.8,47.2,57.1,322,Cal St. Fullerton,BW,3-6,100.16183882449953,113.26019449982518,0.1957052844116716,0.4211727967833683,74.97846212853204,2026,-0.33599680824390055,1.1076858637871427,-1.2233004262244738,-0.409180663657978,-1.2484828836897153,-1.7163380791589349,-0.057038756556601844,1.0194057549020092,0.13612002092558725,0.8903244311601582,-0.8738387221258975,0.903652632072382,-0.267884643612698,1.1353869976785713,2.387260616050785
Tulsa,56.2,50.1,38.5,27.500000000000004,30.7,27.0,16.0,16.3,40.0,33.8,52.8,49.8,77.7,75.0,47.3,39.0,62.7,54.6,108,Tulsa,Amer,7-1,113.72884673235396,107.8770897859104,0.6473662890637442,0.3972254643134312,66.82224447556936,2026,1.1498819653509407,-0.2384513197015946,-0.6236634874003237,-0.4830801897515759,-0.06693689818068345,-0.9298178043403391,0.3476229312125842,-1.2030376470878033,0.2101093100362936,-0.42735791488937563,1.6773778516242217,0.12427358976042543,1.189831501665925,-0.18583318528275403,-0.726164021507023
Seattle,60.3,47.5,36.0,35.6,24.6,36.2,18.5,23.1,40.9,32.3,59.8,46.9,66.2,75.2,34.9,39.1,50.7,48.5,109,Seattle,WCC,6-2,107.71334953916283,102.2460886637186,0.6454380936398936,0.3572140313194311,67.60843665195999,2026,2.0327954395159895,-0.8418921260930975,0.3132692295124111,2.029503697430761,-1.2885352899781568,1.0801784535294057,-0.0012233513470591146,-0.10536743025137138,1.5049218694736592,-1.006339551789928,1.8981562089679818,-0.26541593139555286,-0.7749163463183067,-0.16640347670979308,-0.42605554034840043
Alabama,58.5,48.5,35.7,32.7,32.0,32.2,13.8,13.1,36.1,31.7,63.1,48.9,74.1,66.9,50.9,33.6,54.4,49.0,10,Alabama,SEC,6-2,126.4803459093267,99.84455921374702,0.9381635982025092,0.7553525842038791,73.93057499543156,2026,1.6451748898825533,-0.6097995082502119,-1.44816427828353,-1.6654726072491466,0.19340374269418817,0.20626703706429952,-0.04308490525421592,-0.4983604708471308,2.1153335046369897,-0.6070418711688572,0.7206716364679273,-0.4212917398579436,1.7602421672097346,-1.23503744822263,1.9872568696586328
Marist,50.3,40.3,25.5,43.9,28.1,28.3,20.3,21.5,31.2,23.0,52.3,44.6,75.9,69.3,36.7,42.3,56.6,51.3,163,Marist,MAAC,5-2,99.59053552629804,100.23695559388348,0.4814078903225127,0.2835064823626379,66.44199382405128,2026,-0.12065205844754692,-2.5129589745618746,0.9878607856895805,1.4383074886819753,-0.587618179930426,-0.6457965939891794,-1.4663777380975611,1.0194057549020092,0.11762269864791033,-1.4655318845041587,-0.4813438646258797,-2.6814909625626173,-0.48971101354640134,0.4553471976249477,-0.8713148496551377
LSU,58.3,44.9,45.9,29.3,36.1,25.6,15.4,14.9,33.5,31.1,62.5,43.7,78.4,61.1,34.5,40.6,53.5,45.4,34,LSU,SEC,8-0,118.5567714397154,100.403441684656,0.871159244161962,0.4133084391947986,69.960804895059,2026,1.602105939923282,-1.4453329324846003,-0.8485273394593799,-1.000376872406763,1.0144780716072446,-1.235686800103126,1.3802079275891281,-0.9591109322352631,2.0043495709709296,-1.6452158407836404,0.08286749303039698,-0.5771675483203343,-0.8382953091565075,0.12504215188461704,0.4719000508701186
USC,55.900000000000006,47.1,51.4,34.599999999999994,36.0,33.4,16.3,18.7,38.2,29.5,55.2,49.0,71.3,75.8,35.5,40.2,57.1,48.1,29,USC,B10,8-0,119.71896887815473,100.61532872403902,0.8807118165461146,0.6076373605756502,70.69117083578506,2026,1.0852785404120353,-0.9347291732302514,-0.5112315613707953,0.40371412337160123,0.9944518684630235,0.46844046200383044,2.1476697492203436,-0.24088227183611705,0.6540450447005344,-0.5870769871378033,1.2358211369367018,-0.9928363708867115,-0.6798479020610049,0.047323317592774625,0.7506983138693422
BYU,56.8,47.0,31.5,28.3,31.2,27.700000000000003,13.5,17.2,36.9,31.6,57.7,46.8,76.3,61.6,39.9,42.2,46.9,46.2,13,BYU,B12,7-1,122.98864427429872,97.77827990590646,0.9332662663229156,0.6667661324538269,69.72087377750964,2026,1.2790888152287516,-0.9579384350145402,-1.5605962043130586,-0.1505323223303848,0.03319411754042097,-0.7768833064589449,-0.6291466599544171,-1.0946257738200078,1.1164781016424505,-1.0263044358209819,0.9169190652179358,-0.4472710412683416,0.017320689159206232,0.4359174890519881,0.38031256700452876
Kansas St.,57.6,53.5,31.0,34.9,32.5,31.3,18.0,18.1,41.0,32.7,55.0,56.9,74.8,70.8,40.0,43.7,59.5,53.3,86,Kansas St.,B12,5-3,113.92203317702888,104.7698769827814,0.7237424418923227,0.5921292379883714,72.14391366098289,2026,1.4513646150658355,0.5506635809642161,0.12588268612986414,0.1820155450908076,0.2935347584152926,0.009636968359650179,-0.6989159164663458,-0.20022781936069306,0.6170504001451805,0.9901488513154258,1.9226871375617334,-0.16149872575395716,0.033165429868756716,0.7273631176463983,1.305245224760485
Portland,55.1,51.8,37.7,30.3,26.700000000000003,29.2,21.7,16.7,31.5,32.9,58.9,54.0,72.4,76.0,33.0,48.3,64.0,61.4,266,Portland,WCC,6-4,103.85145930894458,111.79629932405174,0.2999063493636756,0.3099338912322325,69.90525843056122,2026,0.9130027405749513,0.1561061306313099,1.5125431071607114,-0.33528113756438016,-0.867985023949518,-0.4491665252845309,0.23599212079349874,-0.8235960906505184,1.3384459689745698,0.4111672144148736,-0.4077510788446261,-0.10954012293316116,-1.0759664197997614,1.621129712002588,0.4506966281005214
