Team,eFG%,eFG% Def,FTR,FTR Def,OR%,DR%,TO%,TO% Def.,3P%,3pD%,2p%,2p%D,ft%,ft%D,3P rate,3P rate D,arate,arateD,rank,team,conf,record,adjoe,adjde,barthag,sos,adjt,Year,EFG Z,EFGD Z,TOR Z,TORD Z,ORB Z,DRB Z,FTR Z,FTRD Z,2P Z,2PD Z,3P Z,3PD Z,3PR Z,3PRD Z,Adj T Z
Iowa St.,62.8,48.7,31.8,27.6,37.5,30.4,14.099999999999998,26.5,43.8,33.0,61.2,48.1,69.4,65.5,36.5,41.0,54.7,59.7,5,Iowa St.,B12,9-0,121.83423882756654,93.78136838479146,0.95300124078825,0.5320257578730555,70.59371682099392,2026,2.623518139654107,-0.5808766402945578,-1.391229400455443,3.34974663623059,1.3204935712902914,-0.20042464081345565,-0.5891248980701864,-1.1981241648641252,1.790030828888127,-0.7807404662888188,2.7440665600973397,-0.09191667737990891,-0.5168671374909651,0.22467822052026512,0.6935626813424118
Little Rock,49.9,60.2,24.9,31.3,30.4,35.099999999999994,24.6,18.8,37.8,39.7,47.1,60.8,57.3,69.7,28.8,46.0,51.5,57.3,308,Little Rock,OVC,2-7,101.24598546890172,112.65350964119932,0.2265696336652589,0.4571164831131821,65.70129662643855,2026,-0.20970093386914235,2.2050348058165103,2.7349791409820132,0.45690527649421064,-0.13731468039190542,0.8693590284942001,-1.5933286583339863,-0.683144316153431,-0.8598738628629856,1.8446657226715122,1.1976560800239557,1.7781518295466017,-1.7413930499231973,1.232389580681198,-1.1567373568002246
Wichita St.,49.5,46.1,36.2,34.9,39.5,29.0,14.8,16.400000000000002,34.2,30.0,48.6,46.7,71.9,71.1,34.5,34.9,42.1,47.4,102,Wichita St.,Amer,6-4,110.28442843195354,103.47542084288295,0.6754368021477697,0.4939600837545295,66.38936201053683,2026,-0.29755268808691726,-1.2107348802848865,-1.1161488310262784,-0.444759562904141,1.731143783031755,-0.5190836061391403,0.05123692006904833,-0.18208284173221495,-0.5779691084213779,-1.0701553217647606,0.2698097919799267,-0.9292607849589432,-0.8349258160447918,-1.0047296388760734,-0.89651289614198
St. Bonaventure,52.7,49.7,26.9,32.5,37.6,30.3,18.8,20.1,37.6,33.9,51.1,49.0,74.5,74.7,30.6,37.9,54.9,51.4,106,St. Bonaventure,A10,9-1,109.13273960102032,103.37502034809016,0.6509728526102052,0.4331769737696887,67.28866087373447,2026,0.4052613456552849,-0.33862347106750834,0.45574013714037115,0.9453070645016517,1.341026081877365,-0.22318599547957552,-1.3022551046343342,-0.5161238246796923,-0.10812785101869844,-0.5946880591971421,1.1461090640215108,0.15928655489380095,-1.4551402392247532,-0.40010282277951353,-0.5564005070368875
Colgate,53.6,49.1,22.6,31.8,23.0,34.0,15.1,15.6,33.5,31.0,55.3,50.8,77.8,73.6,34.9,40.6,46.9,56.1,175,Colgate,Pat,6-4,107.4909441422694,108.95944573384762,0.4610676564763712,0.4265698028584109,67.21150864241551,2026,0.6029277926452787,-0.4839753726037383,-0.99825715841378,-0.7453145093702593,-1.6567204638353212,0.6189841271668775,-1.9280632450885857,-0.6135524447060398,0.6812054614178024,-0.22258324501378848,0.08939523597136449,-0.6501460824325984,-0.7713140803340266,0.14406131170739078,-0.585579271508331
Evansville,46.7,54.400000000000006,40.2,36.3,27.4,34.0,18.9,18.9,27.2,37.1,50.8,53.5,70.5,75.8,41.1,42.7,55.0,55.9,259,Evansville,MVC,4-6,100.52460839382351,107.98074156662294,0.3051635026283331,0.4381187013273017,68.30894100341683,2026,-0.9125149676113429,0.7999664242996246,0.4950373613445365,0.4944746448024745,-0.7532899980041011,0.6189841271668775,0.6333840274683524,0.012774398320480052,-0.16450880190702077,0.3355739762612433,-1.534335768105689,1.0524536029781049,0.2146678231828362,0.5673000829749829,-0.17053333132529327
Marist,50.0,40.7,24.7,43.5,29.5,27.1,19.6,21.0,29.9,24.0,53.1,43.9,74.5,70.1,38.0,40.8,59.0,47.4,163,Marist,MAAC,6-2,98.43116294772496,98.98034114465942,0.4840095139135277,0.2706572284534014,67.27565946421899,2026,-0.18773799531469826,-2.518901994110953,0.7701179307737013,1.2834313792760332,-0.32210727567556385,-0.9515493447954267,-1.6224360137039513,1.014897347162913,0.26774515490344514,-1.6489850327166458,-0.8384510520726663,-2.6039490001170114,-0.2783231285755952,0.18436976611382724,-0.5613176048260708
Providence,56.7,50.6,33.7,29.1,29.9,31.3,14.9,16.0,36.3,37.8,58.4,46.1,78.4,74.9,42.3,42.7,53.6,54.7,75,Providence,BE,6-4,117.16683331183802,105.86014809697905,0.7626059016202826,0.5308677757089958,73.0833400337954,2026,1.2837788878330367,-0.1205956187631642,-1.0768516068221123,-0.5950370361372005,-0.23997723332727136,0.004427551181628021,-0.3126050220555167,-0.9893485505219519,1.263808620597125,-1.194190259825879,0.8110534600056097,1.247833894746545,0.40550303031513146,0.5673000829749829,1.6351314228691223
Arizona,57.99999999999999,45.1,40.400000000000006,30.3,40.7,27.6,17.8,19.1,37.5,31.4,58.6,44.0,72.1,65.5,26.2,35.2,60.2,48.2,8,Arizona,B12,8-0,121.26584893929092,94.39073614839428,0.9469110548509588,0.5756774205787624,72.16631982441525,2026,1.569297089040804,-1.4529880495119358,0.06276789509870875,0.569613381419005,1.977533910076634,-0.837742571464825,0.662491382838318,-0.8223280590482133,1.30139592118934,-1.6283125430397924,1.1203355560202872,-0.5385002014220609,-2.154869332043172,-0.9442669572664164,1.2883168687386493
Mississippi Valley St.,42.4,56.99999999999999,28.8,52.0,26.3,38.1,23.200000000000003,14.499999999999998,27.0,37.5,43.2,57.8,78.6,73.3,29.8,48.2,50.7,65.8,365,Mississippi Valley St.,SWAC,1-9,90.14575276345585,118.78182054764795,0.0402178215867761,0.4860554099010571,68.89345515545071,2026,-1.856921325452427,1.42982466428995,2.1848180021236865,-1.1585775607611712,-0.9791476144619058,1.5521996684778123,-1.0257352286196646,2.1979591617685625,-1.5928262244111655,1.224491032365922,-1.585882784108135,1.1640994839886425,-1.582363710646284,1.6757825791520091,0.05052833443407667
Missouri,59.2,48.2,42.3,33.0,39.900000000000006,27.4,18.7,18.8,36.5,33.9,61.8,45.7,68.1,71.5,37.4,47.9,50.8,53.8,36,Missouri,SEC,8-2,118.55336468711876,101.91416193627536,0.8505817713945915,0.3661780592354351,69.4021427301579,2026,1.8328523516941317,-0.7020032249080824,0.41644291293620433,0.45690527649421064,1.813273825380049,-0.8832652807970663,0.9390112588529862,-0.4465319532323011,1.902792730664769,-1.2768802185332906,0.8626004760080566,0.15928655489380095,-0.3737407321417434,1.6153198975423522,0.24291259446367727
New Mexico St.,48.0,44.7,37.3,43.8,38.4,25.7,17.2,16.7,30.3,27.7,49.8,47.0,74.8,77.3,40.5,42.5,53.1,43.2,118,New Mexico St.,CUSA,6-2,109.25141374499252,104.95624809108509,0.6133093058967362,0.3304907879079016,66.9119950184048,2026,-0.6269967664035742,-1.5498893172027552,-0.17301545012628924,-0.33205145797934804,1.5052861665739499,-1.2702083101211121,0.21132737460385612,1.0566524700313473,-0.3524453048680926,-1.0081378527342022,-0.7353570200677736,-1.5712246007695363,0.119250219616688,0.526991628568545,-0.6988545111429
Hawaii,52.6,41.9,51.0,40.8,33.7,22.7,20.6,17.1,30.9,26.4,56.4,42.9,70.2,65.1,38.3,30.6,50.0,39.1,93,Hawaii,BW,8-2,105.70407232422193,98.09199732368528,0.7025525803607849,0.2862012814616572,70.83073595587226,2026,0.3832984071008408,-2.2281981910384947,1.1630901728153638,-0.18177398474628856,0.5402581689815107,-1.9530489501047228,2.205181217446473,0.6391012413470004,0.8879356146749816,-1.8557099294851758,-0.5807159720604357,-1.9340737140537845,-0.2306143267925217,-1.871361408614475,0.7832026748151679
Tulsa,56.6,51.6,39.900000000000006,28.7,33.300000000000004,26.3,15.2,16.900000000000002,40.4,36.4,52.9,49.6,78.1,72.2,48.1,40.5,62.8,53.7,101,Tulsa,Amer,8-1,115.77811992213002,108.36520715155253,0.6815573694740633,0.3855027336843056,66.96265522085064,2026,1.2618159492785925,0.12165755046388521,-0.958959934209614,-0.2569127213628176,0.4581281266332183,-1.1336401821243898,0.589722994413405,-1.045022047679865,0.23015785431123026,-0.4706531211360237,1.8677672880557559,0.8570733112096628,1.3278731981212293,0.12390708450417183,-0.6796949600842709
Fordham,49.0,49.0,26.1,25.4,33.7,28.9,15.6,15.4,27.3,35.3,53.8,46.3,67.0,68.3,36.8,40.8,50.5,57.9,200,Fordham,A10,6-4,105.87847751168846,109.31395172258836,0.4092133233789898,0.2015521543837389,65.57881088658807,2026,-0.4073673808591362,-0.5082006895264436,-0.8017710373929489,-0.8204532459867884,0.5402581689815107,-0.541844960805261,-1.4186845261141947,-1.5043283992326468,0.39930070697619463,-1.1528452804721738,-1.5085622601044657,0.5500471384306832,-0.4691583357078916,0.18436976611382724,-1.2030611311500812
East Texas A&M,50.1,54.0,31.7,39.6,22.7,30.7,20.3,19.7,32.4,34.9,51.5,55.1,71.0,65.0,47.3,37.6,56.0,53.7,297,East Texas A&M,Slnd,5-4,98.58990335663958,108.843988168526,0.2427085136143277,0.3921566626248011,69.2861625490104,2026,-0.16577505676025414,0.7030651566088034,1.0451985002028648,0.7950295912685922,-1.7183179955965409,-0.13214057681509445,-0.6036785757551693,0.4720807498732622,-0.03295324983426999,0.6663338110908917,-0.19411335204208963,0.4384012574201457,1.2006497266996978,-0.46056550438916893,0.1990492047573228
UC Irvine,46.1,41.7,44.3,30.9,27.200000000000003,32.7,17.7,17.4,32.2,29.3,45.2,40.6,66.4,64.4,29.2,32.9,55.5,51.7,110,UC Irvine,BW,7-4,101.25340980438372,96.32381088513436,0.6396797921845379,0.4041940269079568,69.56264189224049,2026,-1.044292598938006,-2.2766488248839036,0.023470670894541953,-0.06906587982149559,-0.7943550191782466,0.32308651650731346,1.2300848125526382,-0.7388178133113441,-1.2169532184890217,-2.3311771920527944,-0.24566036804453467,-1.1246410767273842,-1.6777813142124323,-1.4078141829404465,0.30361294192233645
Middle Tennessee,49.2,51.9,25.6,36.6,30.0,29.1,16.1,13.7,31.5,31.1,50.6,54.8,68.8,73.5,40.7,35.7,47.1,50.5,137,Middle Tennessee,CUSA,5-4,107.62201742619422,105.31657854869631,0.5619366585879932,0.5321579958007399,67.62611316840744,2026,-0.363441503750248,0.19433350123199933,-0.605284916372117,-1.4591325072272883,-0.21944472274019788,-0.4963222514730196,-1.4914529145391076,0.05452952118891533,-0.20209610249923435,0.6043163420603318,-0.4260749240530969,-0.6222346121799636,0.1510560874720711,-0.8434958212503232,-0.42877696513433755
Cornell,59.4,55.00000000000001,32.9,39.7,27.6,29.5,17.7,15.7,40.2,35.7,58.4,55.8,71.7,68.4,51.1,37.0,64.7,49.6,167,Cornell,Ivy,5-5,112.73636075683449,113.75386014449036,0.4741911109383395,0.4219681552760645,74.54039211688004,2026,1.8767782288030184,0.9453183258358545,0.023470670894541953,-0.7077451410619948,-0.7122249768299541,-0.40527683280853855,-0.4290344435353781,0.48599912416274066,1.263808620597125,0.8110412388288618,1.816220272053311,0.6616930194412226,1.804961215951969,-0.5814908676084811,2.1861845658325194
BYU,56.8,47.0,31.5,28.3,31.2,27.700000000000003,13.5,17.2,36.9,31.6,57.7,46.8,76.3,61.6,39.9,42.2,46.9,46.2,15,BYU,B12,7-1,122.69777162892515,97.3865224372035,0.9344361100881472,0.6691016395277577,69.64302283143215,2026,1.3057418263874794,-0.9927070279805424,-1.6270127456804397,-0.14420461643802468,0.026945404304680245,-0.8149812167987043,-0.6327859311251344,-1.1006955448377778,1.1322530685243757,-1.0494828320879088,0.9656945080129485,-0.48267726091679114,0.023832616050539795,0.4665289469588896,0.33401279494758923
Portland,55.1,51.8,37.7,30.3,26.700000000000003,29.2,21.7,16.7,31.5,32.9,58.9,54.0,72.4,76.0,33.0,48.3,64.0,62.3,258,Portland,WCC,6-4,103.63770593229005,111.2667275159182,0.3064361134104293,0.3186891986401644,69.97945363448898,2026,0.9323718709619356,0.17010818430929406,1.5953596390611915,-0.33205145797934804,-0.8970175721136125,-0.4735608968068998,0.2695420853437874,-0.8223280590482133,1.357776872077661,0.4389364246455083,-0.4260749240530969,-0.11982814763254379,-1.0734698249601617,1.6959368063552265,0.4612500114935365
Loyola Marymount,52.2,47.3,30.0,31.1,30.0,30.7,18.8,18.8,35.6,31.7,51.3,47.1,63.7,75.2,44.2,38.7,51.5,52.8,146,Loyola Marymount,WCC,7-3,103.83463254164369,102.64360226679985,0.5331195783419249,0.4043184218727876,67.44575903984529,2026,0.2954466528830659,-0.9200310772124283,0.45574013714037115,0.45690527649421064,-0.21944472274019788,-0.13214057681509445,-0.8510910963998733,-0.7109810647323873,-0.07054055042648488,-0.9874653630573489,0.6306389039970494,-0.4547657906641573,0.7076587749412676,-0.23886900515376341,-0.49698640702346997
Northern Colorado,56.10000000000001,47.7,37.1,35.6,24.1,25.8,17.299999999999997,13.8,34.1,24.3,60.1,53.0,77.6,71.5,44.4,31.5,59.3,40.0,173,Northern Colorado,BSky,9-1,106.639067161385,107.99166553127507,0.4638264519997121,0.2322047088383406,68.82009335111685,2026,1.1520012565063753,-0.8231298095216071,-0.13371822592212385,-1.421563138919023,-1.4308628473775158,-1.2474469554549914,0.18222001923389153,-0.08465422170586696,1.5833006756309478,0.23221152787697827,0.24403628397870328,-2.520214589359108,0.7394646427966496,-1.6899733637855072,0.02278309916008894
Stetson,47.3,56.49999999999999,30.6,27.700000000000003,24.2,32.800000000000004,19.4,17.5,31.4,36.3,47.5,58.0,64.3,71.3,43.8,41.8,50.4,55.5,350,Stetson,ASun,3-8,96.78007692894832,115.00323434212817,0.1208963109871925,0.4375021870326724,67.13925953874426,2026,-0.7807373362846813,1.3086980796764252,0.6915234823653678,-0.03149651151323039,-1.4103303367904432,0.34584787117343413,-0.7637690302899776,-1.1842057905746468,-0.7846992616785572,1.2658360117196286,-0.45184843205432035,0.8291618409570279,0.6440470392305014,0.3859120381460138,-0.6129036864119127
Duke,58.4,40.0,41.2,23.0,36.2,28.2,14.6,18.9,35.5,26.7,63.1,39.9,71.0,69.2,47.5,44.0,63.0,56.1,2,Duke,ACC,10-0,121.60192233276666,91.98588187239665,0.9612033920150036,0.5445195802272071,68.36081888736926,2026,1.6571488432585804,-2.6884792125698884,-1.1947432794346113,0.4944746448024745,1.0535709336583405,-0.7011744434681033,0.7789208043181785,-1.8383693821801241,2.147110184514163,-2.475884619790766,0.6048653959958259,-1.850339303295881,1.232455594555081,0.8293050366168249,-0.15091325642601086
Belmont,61.2,44.2,31.5,28.4,28.4,27.800000000000004,19.4,19.0,39.0,29.0,63.3,44.9,64.3,77.4,44.3,51.1,59.6,47.1,87,Belmont,MVC,9-1,110.66145518260204,101.519332287376,0.7294044134921259,0.3315372520438955,71.52134356284763,2026,2.2721111227830075,-1.67101590181628,0.6915234823653678,0.5320440131107397,-0.5479648921333692,-0.7922198621325836,-0.6327859311251344,-1.0867771705482998,2.1846974851063767,-1.4422601359481155,1.5069381760386333,-1.208375487485288,0.723561708868958,2.26025516804535,1.044388597265205
Campbell,46.1,54.3,50.1,37.6,32.4,31.5,20.9,15.1,27.0,36.6,49.2,54.0,70.2,78.4,35.7,32.9,41.7,53.4,216,Campbell,CAA,4-5,105.00060732552508,109.79434860740304,0.374398318810559,0.498470963438429,71.95495782566893,2026,-1.044292598938006,0.7757411073769176,1.2809818454278612,-0.9331613509115827,0.2733355313495584,0.04995026051386857,2.07419811828163,0.19371326408369763,-0.4652072066447346,0.4389364246455083,-1.585882784108135,0.9128962517149325,-0.6440906089124954,-1.4078141829404465,1.2083803345101591
Miami OH,58.2,50.1,35.5,34.0,29.2,23.3,15.7,21.0,37.3,33.9,60.0,49.8,82.0,73.7,46.0,37.0,53.6,47.6,109,Miami OH,MAC,8-0,111.83024556366944,106.20698019887902,0.6441243827601418,0.1548846230827752,71.23040395754826,2026,1.6132229661496937,-0.2417222033766889,-0.7624738131887828,1.2834313792760332,-0.38370480743678353,-1.8164808221080004,-0.0506388237258303,-0.3073482103375188,1.5645070253348403,-0.4293081417823186,1.0687885400178403,0.15928655489380095,0.993911585639711,-0.5814908676084811,0.9343560282349085
South Carolina,54.1,46.6,35.3,33.800000000000004,28.1,27.800000000000004,13.8,14.4,32.8,27.6,58.7,48.8,75.9,66.7,49.0,30.1,57.8,49.6,94,South Carolina,SEC,6-3,111.06863696033504,103.11339400120391,0.7015457076710317,0.4086730284962503,66.97418078040279,2026,0.7127424854174977,-1.0896082956713617,-1.5091210730679407,-1.196146929069435,-0.6095624238945883,-0.7922198621325836,-0.07974617909579591,-0.3351849589164747,1.3201895714854475,-0.6360330385508486,-0.09101932003719773,-1.59913607102217,1.470999603470451,-1.9721325446305682,-0.6753360247453358
Seattle,59.9,48.0,37.3,34.0,25.7,35.0,18.5,22.7,41.3,31.6,58.8,48.4,66.9,74.7,36.1,38.4,50.7,46.3,112,Seattle,WCC,7-2,107.4739747934792,102.32963185362726,0.6373933919241652,0.351710617130811,67.61968362813313,2026,1.9865929215752374,-0.750453858753493,0.33784846452787215,1.9221106405165322,-1.1023426779843453,0.846597673828081,0.21132737460385612,-0.3073482103375188,1.3389832217815536,-0.7187229972582604,2.099728860066763,-0.48267726091679114,-0.5804788732017302,-0.29933168676342026,-0.431208599814457
Alabama,57.2,47.6,34.2,32.0,32.7,30.6,13.0,14.3,34.8,30.6,62.9,48.5,75.1,65.0,53.2,35.6,56.0,48.3,10,Alabama,SEC,7-2,126.33626934973246,99.02220167837837,0.9427533372624128,0.6893160872274213,74.1662475089015,2026,1.3935935806052557,-0.8473551264443124,-1.8234988667012708,-1.2337162973776996,0.3349330631107788,-0.1549019314812143,-0.2398366336306037,-0.5857156961270834,2.109522883921948,-0.6980505075814071,0.4244508399872637,-0.7617919634431359,2.138922828433487,-0.8636500484535421,2.0446840906313164
Charlotte,50.6,52.3,38.9,49.9,37.1,29.0,19.0,15.6,34.6,33.2,49.7,54.1,63.4,67.8,41.8,41.9,48.8,54.1,193,Charlotte,Amer,4-6,107.35585872293407,110.24201958801018,0.424315172685151,0.4543848230111124,63.402374663395406,2026,-0.05596036398803516,0.29123476892281874,0.5343345855487033,-0.7453145093702593,1.238363528941999,-0.5190836061391403,0.44418621756357796,1.9056733016895195,-0.3712389551641987,0.4596089143223616,0.37290382398481864,-0.036093736874639175,0.3259883606766748,0.40606626534923274,-2.0261834032864776
LSU,56.00000000000001,46.2,44.2,29.4,34.0,26.5,15.3,15.5,31.6,33.0,60.6,43.9,77.2,62.3,34.9,41.0,51.6,45.5,38,LSU,SEC,8-1,116.50054775055985,100.32086148322938,0.8480652686459166,0.4588522350578844,70.21274064229311,2026,1.130038317951931,-1.1865095633621812,-0.9196627100054472,-0.7828838776785239,0.6018557007427298,-1.0881174727921492,1.2155311348676565,-0.9475934276535176,1.6772689271114836,-1.6489850327166458,-0.40030141605187347,-0.09191667737990891,-0.7713140803340266,0.22467822052026512,0.549478524636898
